 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16
336,4766.239,4372.500,4603.833,4437.808,4384.422,4460.664,4555.835,4498.737,4796.809,5367.886,4417.544,4238.330,4402.312,4240.525,4231.523,3808.557
337,4760.091,4381.361,4634.667,4446.769,4382.578,4462.285,4552.874,4523.975,4783.575,5342.727,4409.544,4252.386,4393.062,4243.087,4223.582,3806.209
338,4738.636,4381.000,4633.194,4408.192,4368.031,4470.190,4544.076,4512.263,4789.660,5356.000,4423.221,4232.966,4371.406,4245.237,4201.651,3801.826
339,4769.682,4378.333,4619.750,4404.692,4393.672,4464.139,4543.772,4522.575,4789.787,5318.568,4418.559,4227.136,4399.750,4240.825,4215.651,3800.261
340,4755.750,4369.361,4611.444,4431.115,4382.781,4461.628,4534.126,4496.075,4798.000,5344.682,4399.779,4259.750,4372.562,4240.413,4215.418,3795.757
341,4740.727,4375.583,4587.944,4444.692,4379.625,4453.007,4558.456,4530.987,4794.340,5324.068,4419.353,4245.818,4397.438,4245.650,4213.896,3798.583
342,4749.239,4368.917,4600.889,4429.039,4392.609,4469.117,4541.734,4503.763,4765.425,5296.591,4392.147,4234.955,4375.938,4248.288,4224.791,3801.278
343,4744.023,4364.472,4602.167,4434.923,4374.516,4472.723,4534.088,4509.625,4763.766,5260.227,4427.868,4231.250,4388.656,4246.837,4226.035,3781.356
344,4726.830,4366.972,4583.250,4402.346,4369.406,4454.920,4540.329,4499.562,4777.298,5277.159,4406.838,4230.023,4368.844,4255.812,4194.232,3815.043
345,4736.420,4359.694,4613.944,4406.077,4381.609,4459.059,4507.506,4496.525,4741.383,5261.886,4423.162,4223.261,4358.281,4242.312,4226.604,3805.817
346,4751.341,4364.083,4607.611,4407.808,4364.734,4462.453,4534.747,4489.263,4747.447,5242.068,4388.015,4244.807,4353.906,4238.013,4210.523,3797.626
347,4717.398,4359.139,4611.417,4411.077,4393.203,4467.095,4531.203,4505.538,4755.787,5244.841,4420.691,4240.659,4341.719,4252.425,4207.000,3805.757
348,4732.432,4367.528,4592.444,4413.615,4367.438,4460.263,4532.253,4487.800,4754.724,5324.977,4405.647,4240.409,4367.062,4250.112,4223.907,3794.287
349,4733.750,4349.417,4601.194,4411.692,4363.000,4459.497,4538.228,4483.425,4733.340,5351.318,4421.529,4219.852,4358.531,4241.225,4220.302,3802.278
350,4736.489,4380.028,4570.583,4427.885,4373.984,4471.329,4528.228,4506.188,4741.511,5357.477,4421.000,4234.409,4364.906,4245.513,4229.082,3806.635
351,4702.602,4369.222,4537.278,4414.539,4382.328,4461.226,4518.874,4496.400,4741.702,5368.182,4402.838,4230.727,4354.844,4230.850,4204.860,3801.278
352,4712.216,4372.333,4566.944,4386.577,4360.781,4459.438,4506.443,4509.275,4736.447,5336.977,4405.294,4223.886,4318.938,4235.038,4216.651,3790.791
353,4722.193,4374.694,4553.806,4390.269,4386.344,4447.540,4509.266,4505.462,4735.319,5323.977,4407.809,4228.352,4379.781,4232.688,4223.407,3800.078
354,4717.511,4355.722,4546.083,4375.385,4369.922,4446.941,4505.101,4495.575,4721.766,5293.182,4413.588,4227.818,4349.469,4241.250,4205.070,3802.061
355,4709.864,4361.389,4531.583,4383.346,4369.969,4460.701,4525.139,4508.013,4713.021,5300.591,4422.309,4251.784,4361.062,4249.987,4223.256,3792.852
356,4711.523,4344.694,4536.667,4382.115,4361.547,4447.080,4507.924,4491.237,4722.191,5279.659,4408.618,4235.364,4345.875,4238.475,4206.465,3791.191
357,4703.330,4345.611,4537.694,4385.923,4375.547,4446.379,4516.481,4508.337,4718.404,5276.500,4413.676,4232.886,4334.250,4228.212,4208.349,3793.296
358,4695.864,4367.611,4521.528,4389.231,4360.719,4451.357,4522.228,4509.062,4716.724,5269.909,4413.809,4236.864,4329.062,4237.462,4212.942,3794.278
359,4683.102,4359.917,4525.056,4367.231,4373.609,4452.139,4521.797,4495.925,4697.106,5245.114,4399.265,4218.898,4351.094,4242.350,4208.570,3794.156
360,4678.273,4374.389,4521.972,4367.115,4358.875,4458.387,4517.570,4519.925,4697.191,5249.932,4398.294,4222.091,4353.250,4224.562,4209.768,3796.704
361,4672.705,4365.111,4529.583,4392.115,4386.438,4452.270,4506.722,4490.100,4686.362,5248.000,4408.221,4224.125,4327.156,4231.900,4223.268,3785.426
362,4692.920,4344.444,4518.889,4364.846,4378.312,4458.913,4518.114,4491.587,4692.447,5280.705,4415.500,4222.773,4355.156,4222.000,4225.360,3794.478
363,4656.795,4369.306,4531.083,4368.308,4365.734,4460.898,4520.646,4501.962,4683.702,5352.523,4405.015,4223.898,4331.781,4236.575,4196.128,3802.322
364,4648.591,4377.639,4533.639,4363.077,4350.844,4451.613,4522.291,4493.888,4701.915,5351.341,4396.941,4213.125,4368.875,4229.775,4208.279,3792.052
365,4666.727,4364.583,4499.139,4355.000,4367.125,4452.314,4504.595,4473.788,4693.447,5381.045,4392.206,4206.523,4323.406,4221.825,4204.104,3802.096
366,4652.023,4347.722,4511.306,4354.115,4365.531,4446.628,4517.658,4503.400,4687.915,5323.932,4381.412,4218.580,4321.062,4215.750,4208.000,3797.687
367,4659.636,4369.639,4502.583,4354.385,4361.203,4453.621,4493.557,4505.087,4675.255,5338.182,4407.500,4212.773,4344.938,4219.788,4228.151,3799.113
368,4662.750,4355.667,4496.583,4375.923,4376.281,4461.671,4483.772,4494.163,4681.425,5328.909,4403.382,4211.864,4351.156,4235.275,4198.732,3787.322
369,4658.159,4367.278,4475.917,4333.385,4367.578,4454.993,4492.417,4482.312,4684.319,5399.182,4398.015,4216.023,4314.906,4237.050,4205.198,3790.783
370,4640.307,4365.111,4510.861,4338.115,4391.953,4454.606,4511.671,4486.538,4681.064,5383.727,4413.618,4221.318,4339.469,4228.237,4196.372,3803.252
371,4645.830,4370.139,4496.167,4353.961,4365.297,4459.788,4503.203,4504.413,4668.340,5383.364,4401.691,4213.841,4322.531,4225.325,4216.628,3799.270
372,4627.114,4372.361,4499.667,4341.654,4375.094,4440.489,4512.797,4509.625,4675.255,5368.318,4386.353,4205.295,4299.250,4224.263,4211.012,3798.365
373,4626.636,4369.556,4506.389,4331.731,4365.438,4445.438,4489.367,4493.288,4666.021,5355.818,4400.250,4218.886,4339.188,4230.075,4209.302,3801.261
374,4630.557,4346.972,4508.250,4342.731,4360.562,4448.007,4501.506,4482.087,4661.319,5328.000,4427.735,4211.534,4309.688,4222.700,4210.291,3791.261
375,4615.443,4361.472,4459.306,4336.115,4375.719,4435.613,4494.114,4482.125,4654.298,5329.455,4403.824,4224.216,4306.562,4225.400,4197.082,3793.765
376,4628.989,4363.639,4475.028,4341.154,4361.047,4437.810,4505.430,4484.237,4666.021,5297.818,4385.529,4193.670,4299.625,4224.050,4210.244,3783.991
377,4614.648,4364.917,4471.389,4374.808,4363.781,4452.810,4508.848,4464.175,4664.106,5277.455,4404.265,4213.489,4326.500,4237.975,4210.872,3790.791
378,4595.682,4345.111,4456.639,4341.961,4364.953,4453.489,4501.835,4481.013,4637.617,5244.841,4388.015,4215.568,4333.438,4236.575,4196.698,3795.496
379,4601.966,4338.417,4490.389,4342.654,4361.172,4456.475,4504.532,4494.200,4633.127,5237.045,4396.515,4205.420,4321.844,4235.775,4210.012,3800.391
380,4592.193,4364.278,4447.111,4325.385,4371.891,4443.314,4498.570,4483.413,4653.425,5221.773,4393.485,4217.398,4294.312,4221.650,4216.849,3781.974
381,4581.693,4332.333,4463.306,4364.000,4357.703,4444.518,4489.253,4473.663,4642.085,5222.250,4394.235,4211.716,4276.906,4235.150,4214.209,3794.757
382,4582.057,4364.444,4470.806,4329.692,4350.000,4449.365,4508.810,4475.962,4640.404,5195.955,4396.721,4204.068,4318.719,4243.737,4202.128,3793.278
383,4593.034,4352.583,4453.056,4335.577,4359.359,4451.555,4474.835,4477.312,4666.234,5175.455,4406.662,4210.693,4262.312,4213.025,4199.268,3788.609
384,4596.136,4371.389,4446.333,4357.846,4346.328,4449.241,4488.380,4489.987,4651.575,5177.932,4398.397,4221.375,4296.062,4229.337,4211.198,3797.704
385,4555.602,4359.167,4445.556,4315.961,4363.766,4443.489,4502.342,4493.538,4630.234,5219.818,4395.853,4213.830,4295.844,4224.800,4219.256,3803.322
386,4579.693,4340.944,4412.972,4331.615,4364.156,4444.628,4486.595,4490.487,4645.724,5285.659,4392.676,4200.511,4293.500,4212.188,4218.965,3783.748
387,4559.091,4355.639,4413.167,4308.039,4357.562,4443.985,4468.304,4493.325,4654.447,5309.955,4377.868,4212.182,4294.688,4210.138,4212.232,3790.452
388,4532.591,4332.250,4400.222,4333.731,4346.094,4451.482,4490.975,4498.312,4633.213,5300.341,4376.765,4199.216,4270.562,4222.163,4202.523,3791.904
389,4550.534,4342.778,4403.083,4331.308,4354.953,4439.621,4478.899,4486.975,4647.234,5295.182,4390.853,4219.750,4285.531,4221.263,4207.814,3785.722
390,4523.023,4351.972,4433.639,4318.500,4372.000,4457.314,4492.038,4484.975,4642.213,5263.818,4384.353,4200.045,4293.875,4230.487,4230.360,3796.183
391,4537.000,4358.722,4436.861,4321.808,4366.891,4438.671,4475.152,4467.788,4618.213,5246.705,4393.706,4212.580,4291.719,4207.550,4213.442,3779.287
392,4525.500,4324.083,4409.111,4319.308,4371.438,4444.540,4484.203,4475.038,4623.638,5231.045,4386.368,4216.614,4256.031,4216.500,4202.209,3793.922
393,4523.455,4331.694,4431.722,4331.115,4366.109,4450.146,4491.367,4475.250,4615.936,5213.227,4389.029,4223.898,4290.094,4246.612,4218.593,3795.809
394,4505.489,4331.472,4398.389,4315.423,4351.391,4440.978,4482.532,4486.225,4611.894,5212.432,4392.529,4216.261,4269.312,4229.438,4213.593,3789.226
395,4517.898,4327.167,4383.028,4312.269,4334.906,4438.226,4474.329,4464.975,4626.106,5317.273,4391.206,4192.261,4295.531,4227.650,4205.360,3792.339
396,4503.557,4334.361,4393.528,4344.346,4343.656,4448.621,4491.962,4485.562,4634.745,5284.182,4379.853,4212.034,4278.438,4206.513,4209.802,3787.704
397,4484.841,4340.611,4384.917,4317.654,4369.969,4444.248,4469.013,4475.000,4602.276,5311.023,4392.132,4204.159,4278.125,4202.500,4210.651,3794.174
398,4496.000,4346.722,4376.472,4317.769,4368.016,4444.993,4486.949,4497.812,4621.745,5290.568,4400.779,4201.852,4272.844,4220.275,4203.082,3795.522
399,4492.477,4316.167,4401.250,4319.923,4379.547,4451.985,4477.241,4482.337,4623.915,5263.114,4405.971,4200.364,4253.688,4203.475,4216.954,3799.296
400,4491.023,4326.861,4360.472,4317.654,4365.750,4447.715,4487.823,4489.525,4621.617,5245.477,4378.794,4214.955,4275.312,4212.675,4201.884,3799.496
401,4484.273,4317.278,4379.889,4337.077,4357.578,4443.869,4470.417,4476.875,4614.425,5196.523,4369.132,4208.841,4266.562,4229.500,4222.012,3797.922
402,4469.205,4338.917,4368.222,4306.615,4354.156,4464.051,4483.544,4485.400,4614.575,5231.227,4405.279,4195.193,4254.719,4237.975,4207.116,3784.252
403,4450.068,4330.417,4393.361,4312.154,4358.016,4455.248,4468.126,4490.700,4619.191,5322.273,4405.397,4220.864,4262.312,4234.400,4202.174,3797.278
404,4449.864,4352.250,4351.611,4324.077,4343.078,4448.037,4478.506,4484.275,4612.021,5325.159,4392.088,4205.682,4252.938,4233.337,4212.582,3797.687
405,4431.068,4307.972,4357.194,4318.192,4358.984,4436.277,4462.253,4478.725,4609.787,5301.068,4399.103,4211.295,4266.750,4242.513,4211.512,3788.070
406,4443.307,4331.750,4342.639,4295.577,4365.516,4442.190,4468.671,4492.225,4592.745,5282.318,4402.324,4187.125,4234.500,4233.013,4224.418,3795.339
407,4437.091,4329.889,4343.528,4301.769,4366.953,4454.475,4477.405,4482.425,4604.106,5280.682,4381.000,4224.011,4255.344,4243.225,4209.488,3795.469
408,4430.636,4330.861,4310.472,4309.308,4354.609,4449.810,4460.139,4471.362,4595.234,5237.977,4387.147,4198.739,4257.969,4217.275,4212.046,3785.617
409,4424.591,4335.944,4360.611,4303.423,4357.828,4449.737,4477.468,4485.675,4600.702,5200.068,4398.456,4212.557,4267.844,4240.625,4201.756,3795.661
410,4419.705,4334.694,4349.028,4312.615,4363.734,4446.080,4468.532,4457.500,4583.042,5179.886,4380.735,4204.080,4271.312,4228.538,4205.465,3805.791
411,4406.341,4319.694,4334.000,4312.846,4351.625,4438.205,4464.165,4478.212,4614.787,5174.386,4379.250,4209.943,4262.594,4224.425,4203.884,3779.809
412,4408.636,4316.639,4333.750,4309.885,4360.047,4438.635,4457.139,4470.400,4577.085,5146.591,4389.941,4208.773,4286.750,4225.650,4210.268,3795.043
413,4380.080,4307.028,4302.056,4265.885,4372.156,4440.839,4477.519,4480.675,4606.724,5132.386,4392.162,4216.000,4281.031,4216.525,4201.046,3795.096
414,4381.886,4301.167,4292.306,4306.269,4359.453,4445.540,4479.481,4485.812,4598.447,5134.886,4387.882,4216.898,4268.562,4222.837,4204.314,3788.235
415,4385.977,4319.028,4307.889,4323.308,4365.391,4457.482,4480.139,4497.150,4571.404,5097.682,4399.074,4212.364,4246.250,4229.962,4216.046,3789.974
416,4360.795,4310.944,4320.889,4329.615,4367.781,4448.022,4469.949,4491.700,4589.724,5116.477,4395.588,4199.989,4255.906,4226.225,4201.884,3797.896
417,4375.852,4302.972,4297.056,4300.923,4376.438,4437.401,4462.620,4483.462,4586.468,5102.909,4387.368,4199.443,4260.500,4229.487,4202.558,3803.365
418,4369.443,4319.139,4291.194,4305.808,4365.891,4439.379,4477.646,4470.450,4572.681,5074.523,4396.191,4216.523,4249.688,4224.987,4201.232,3788.061
419,4348.580,4321.583,4283.444,4308.539,4358.047,4449.701,4472.203,4490.650,4549.873,5069.091,4391.471,4217.114,4239.531,4236.250,4202.837,3794.565
420,4335.773,4299.028,4292.861,4304.577,4354.406,4446.000,4478.443,4486.237,4585.724,5090.568,4405.485,4200.455,4255.938,4215.650,4220.407,3801.539
421,4355.432,4312.639,4288.528,4312.577,4352.844,4449.533,4467.810,4488.575,4575.617,5072.045,4398.206,4228.193,4261.062,4218.388,4204.151,3801.226
422,4336.614,4321.611,4259.000,4318.500,4354.438,4442.839,4481.709,4473.600,4573.873,5025.523,4398.441,4190.091,4265.031,4224.200,4216.070,3800.026
423,4325.591,4308.278,4275.139,4294.654,4368.156,4447.664,4461.506,4505.475,4584.702,5035.841,4383.985,4212.193,4274.906,4220.450,4207.604,3789.426
424,4318.364,4300.722,4271.583,4315.692,4345.594,4442.263,4481.291,4478.225,4572.340,5036.159,4389.074,4179.898,4254.094,4209.888,4219.674,3791.939
425,4311.295,4317.694,4241.222,4300.961,4354.109,4449.971,4451.544,4471.125,4570.085,5043.000,4384.603,4201.545,4258.219,4210.638,4210.268,3781.374
426,4309.466,4286.083,4234.778,4304.923,4348.672,4436.635,4461.861,4498.175,4561.724,4984.614,4395.044,4214.057,4257.656,4210.575,4200.488,3790.391
427,4291.727,4319.500,4263.444,4305.577,4347.938,4444.795,4464.253,4474.775,4572.127,5053.432,4408.809,4203.864,4227.750,4220.925,4240.965,3792.748
428,4298.295,4298.639,4245.139,4298.615,4356.156,4432.745,4470.291,4486.075,4562.425,5170.023,4400.809,4208.261,4229.281,4234.312,4206.221,3781.670
429,4299.989,4282.722,4258.167,4299.615,4356.688,4442.124,4463.823,4469.712,4575.936,5178.159,4388.235,4207.909,4253.188,4212.225,4208.674,3791.496
430,4284.068,4325.333,4214.417,4282.192,4344.797,4451.927,4460.114,4494.800,4564.617,5200.341,4381.397,4200.580,4245.312,4234.388,4206.628,3796.730
431,4278.250,4294.722,4240.611,4306.308,4370.641,4441.891,4469.013,4466.750,4563.425,5142.341,4403.324,4205.420,4247.938,4209.550,4219.163,3783.826
432,4271.841,4281.972,4225.111,4264.615,4358.375,4454.817,4470.367,4497.025,4555.958,5150.068,4404.588,4197.727,4244.562,4223.013,4202.896,3796.583
433,4267.455,4292.306,4202.444,4285.461,4338.875,4446.161,4461.583,4491.188,4566.724,5120.227,4392.779,4202.875,4274.500,4220.288,4207.232,3789.922
434,4255.273,4304.056,4234.639,4291.577,4349.812,4451.131,4464.266,4493.675,4564.170,5106.864,4394.529,4209.011,4237.031,4233.400,4197.616,3791.374
435,4252.023,4321.278,4197.667,4289.846,4355.062,4430.336,4463.532,4487.775,4552.638,5071.659,4377.882,4202.852,4266.469,4208.312,4205.302,3798.191
436,4238.420,4279.361,4197.917,4301.192,4361.266,4453.795,4464.101,4477.513,4568.127,5042.727,4403.103,4187.989,4219.688,4224.812,4222.942,3782.878
437,4244.239,4291.500,4192.972,4301.385,4372.750,4443.956,4466.393,4485.850,4561.617,5066.023,4393.088,4203.716,4240.781,4215.038,4192.744,3791.270
438,4230.909,4270.306,4200.167,4262.654,4356.859,4450.460,4451.797,4484.913,4558.809,5018.795,4399.632,4197.693,4257.531,4215.413,4220.430,3783.191
439,4208.023,4271.694,4180.528,4300.308,4346.031,4436.277,4448.810,4472.413,4542.553,5002.364,4387.338,4193.443,4235.906,4198.375,4212.396,3785.052
440,4224.636,4297.472,4191.361,4287.615,4377.484,4433.671,4452.025,4489.450,4564.873,4995.659,4398.015,4187.773,4237.312,4221.438,4198.070,3788.452
441,4206.739,4296.306,4184.778,4314.461,4346.906,4440.854,4460.861,4475.000,4553.021,4986.205,4397.471,4188.330,4259.594,4210.675,4210.907,3784.617
442,4204.295,4314.000,4182.194,4309.500,4369.953,4437.643,4456.266,4492.025,4543.511,4983.045,4387.676,4204.341,4247.531,4228.312,4214.500,3791.774
443,4201.705,4290.167,4173.611,4294.577,4347.328,4429.562,4455.835,4488.725,4549.830,4974.750,4392.515,4199.920,4225.250,4224.013,4216.488,3793.600
444,4189.136,4275.583,4156.111,4290.731,4379.672,4449.394,4461.253,4492.625,4522.425,4959.864,4392.676,4194.716,4203.875,4243.288,4198.558,3784.870
445,4190.761,4275.083,4161.028,4291.961,4359.766,4431.693,4451.494,4473.325,4535.681,4953.250,4379.162,4186.648,4239.156,4218.950,4202.314,3791.383
446,4172.443,4316.694,4170.694,4260.846,4351.578,4436.562,4470.291,4473.913,4533.170,4935.659,4385.279,4195.716,4231.656,4222.538,4216.826,3791.617
447,4170.727,4317.028,4131.361,4281.615,4363.078,4446.131,4455.607,4474.275,4526.830,4929.932,4395.544,4184.307,4237.281,4217.087,4207.302,3797.026
448,4168.386,4284.806,4129.583,4287.923,4344.484,4439.497,4438.810,4481.487,4544.404,4934.591,4393.294,4201.716,4246.938,4222.650,4199.651,3788.513
449,4160.273,4295.444,4125.250,4288.423,4356.984,4444.941,4430.380,4488.462,4544.447,4899.591,4390.750,4190.841,4221.031,4212.100,4210.163,3782.209
450,4161.659,4286.306,4129.694,4285.808,4354.781,4445.357,4446.203,4493.975,4536.830,4896.864,4386.603,4210.455,4241.812,4206.075,4187.279,3789.052
451,4143.091,4281.861,4129.556,4293.192,4355.344,4445.569,4456.126,4490.862,4540.489,4888.545,4408.691,4199.761,4222.156,4212.575,4202.814,3780.339
452,4148.534,4266.444,4134.611,4259.615,4361.688,4448.124,4438.278,4465.850,4525.042,4881.545,4380.647,4187.739,4259.375,4195.525,4196.465,3778.513
453,4139.489,4296.694,4114.722,4292.423,4360.703,4449.131,4435.759,4467.625,4524.873,4868.909,4381.176,4197.375,4225.156,4205.138,4197.477,3785.096
454,4134.170,4273.389,4106.000,4281.385,4355.734,4434.292,4448.165,4477.737,4544.447,4862.318,4363.765,4190.705,4215.969,4219.788,4201.744,3790.644
455,4124.193,4302.778,4085.583,4291.577,4349.500,4438.241,4447.380,4472.737,4546.468,4869.386,4405.471,4183.352,4242.906,4225.812,4188.023,3797.574
456,4112.636,4296.278,4082.222,4277.923,4345.531,4440.219,4456.532,4489.575,4524.447,4836.045,4378.191,4198.727,4214.312,4198.712,4195.849,3793.678
457,4097.432,4285.444,4104.750,4285.385,4361.531,4431.533,4455.342,4475.062,4531.127,4862.568,4393.529,4184.114,4231.906,4214.375,4188.140,3791.504
458,4106.989,4289.556,4089.528,4280.808,4351.188,4442.913,4452.165,4466.712,4541.170,4850.886,4383.324,4191.545,4238.719,4202.125,4211.174,3782.226
459,4098.125,4268.000,4085.222,4289.192,4354.266,4442.102,4452.101,4473.875,4514.638,4835.955,4388.382,4194.841,4223.344,4216.125,4189.000,3780.417
460,4092.193,4295.389,4087.417,4290.615,4335.188,4444.059,4452.759,4480.038,4540.724,4836.705,4373.265,4205.102,4213.375,4198.150,4199.418,3784.261
461,4084.591,4299.472,4073.417,4279.154,4358.891,4436.226,4444.722,4468.975,4554.702,4844.136,4370.279,4194.784,4218.031,4219.987,4189.372,3798.017
462,4082.932,4291.583,4067.583,4290.961,4333.234,4447.080,4447.722,4476.288,4518.064,4809.500,4372.956,4204.648,4224.250,4207.138,4198.244,3787.791
463,4091.477,4298.111,4100.944,4262.039,4360.203,4451.854,4433.772,4465.750,4511.340,4795.841,4378.941,4212.659,4240.625,4215.513,4191.314,3784.209
464,4079.432,4312.444,4097.194,4280.731,4358.234,4425.920,4449.962,4480.038,4535.000,4814.705,4383.721,4207.966,4232.625,4214.950,4204.488,3787.983
465,4073.102,4277.972,4074.222,4303.423,4353.078,4430.431,4448.671,4473.138,4546.319,4818.091,4385.882,4190.977,4222.469,4206.625,4183.512,3782.835
466,4059.955,4280.111,4048.056,4263.385,4336.250,4446.153,4439.595,4476.562,4502.021,4814.068,4385.147,4187.875,4225.656,4207.962,4194.430,3783.417
467,4059.682,4287.444,4044.306,4258.077,4352.406,4438.467,4439.063,4478.375,4519.255,4803.068,4389.147,4172.193,4214.750,4199.688,4201.768,3777.017
468,4043.500,4277.306,4061.833,4289.385,4364.906,4428.715,4448.456,4452.913,4519.213,4815.545,4386.662,4191.364,4232.406,4201.225,4204.988,3774.713
469,4035.614,4271.583,4052.333,4267.577,4370.297,4429.307,4440.203,4466.888,4512.447,4798.955,4400.265,4186.455,4234.875,4207.625,4194.663,3782.861
470,4023.318,4272.472,4067.111,4272.039,4356.422,4451.533,4435.076,4461.212,4515.276,4823.045,4397.750,4184.580,4211.125,4206.587,4182.221,3787.661
471,4017.659,4279.944,4049.361,4296.154,4351.609,4443.197,4444.494,4478.312,4510.511,4783.068,4381.809,4203.614,4208.844,4218.075,4189.093,3780.887
472,4016.830,4254.222,4029.528,4280.000,4365.859,4441.460,4451.912,4472.362,4519.234,4763.568,4373.574,4185.523,4223.531,4197.825,4188.140,3795.826
473,4008.864,4282.861,4043.750,4271.539,4350.406,4437.124,4448.190,4456.312,4491.915,4792.023,4391.824,4178.602,4207.969,4212.700,4191.616,3777.174
474,4011.466,4232.306,4027.278,4261.231,4335.078,4432.569,4438.038,4475.200,4504.958,4761.909,4375.250,4185.795,4199.750,4210.413,4191.186,3783.774
475,3989.886,4260.917,4059.250,4267.654,4373.016,4438.153,4463.519,4461.938,4520.042,4749.364,4369.088,4178.489,4201.812,4203.737,4176.791,3792.852
476,3988.273,4266.194,4034.722,4316.808,4331.188,4433.847,4428.088,4461.050,4511.851,4744.545,4384.118,4191.318,4223.406,4184.337,4201.593,3778.348
477,3986.557,4256.417,4043.083,4299.231,4345.859,4431.263,4451.013,4470.612,4536.149,4731.659,4377.309,4189.670,4209.000,4204.075,4201.779,3783.817
478,3986.227,4261.861,4060.861,4267.423,4356.344,4437.533,4442.671,4465.025,4520.340,4737.091,4373.603,4191.989,4209.000,4201.050,4195.942,3788.426
479,3968.477,4241.611,4040.472,4285.885,4357.172,4438.941,4425.291,4482.900,4510.383,4742.159,4378.618,4183.125,4222.094,4212.700,4186.500,3776.165
480,3957.364,4260.750,4035.778,4261.846,4346.172,4431.453,4437.899,4463.425,4511.170,4749.205,4394.338,4193.420,4219.906,4211.812,4187.582,3786.043
481,3976.318,4246.028,3996.861,4257.077,4351.516,4431.664,4423.607,4456.962,4528.085,4749.182,4361.735,4180.898,4214.344,4204.487,4200.070,3776.730
482,3949.932,4258.361,4045.639,4290.000,4339.469,4435.037,4434.481,4471.288,4516.936,4730.636,4393.706,4191.648,4237.938,4195.875,4190.582,3785.426
483,3954.159,4244.972,3993.278,4258.154,4359.312,4443.635,4439.278,4478.737,4499.596,4723.227,4392.868,4181.989,4202.219,4207.575,4187.977,3782.061
484,3944.727,4261.833,4035.556,4299.346,4369.625,4429.993,4429.101,4471.150,4511.298,4732.250,4382.279,4189.739,4195.156,4200.237,4186.244,3775.974
485,3945.489,4278.000,4010.056,4251.154,4358.172,4421.212,4428.823,4483.025,4533.936,4735.341,4382.191,4173.886,4251.094,4193.237,4189.546,3783.635
486,3948.625,4257.333,4025.250,4276.808,4335.609,4433.299,4431.430,4469.525,4508.021,4711.318,4376.382,4189.239,4198.844,4208.212,4179.279,3796.183
487,3931.545,4260.472,4021.750,4269.539,4343.953,4435.832,4432.000,4463.750,4525.085,4719.295,4365.397,4204.534,4219.781,4183.237,4186.302,3789.435
488,3920.489,4225.944,3997.611,4289.769,4347.234,4441.044,4437.304,4480.050,4491.617,4691.568,4377.044,4213.114,4200.219,4208.237,4190.849,3791.191
489,3909.659,4239.389,4007.778,4267.923,4358.062,4422.628,4446.734,4476.712,4542.319,4688.000,4388.206,4182.182,4202.875,4198.788,4196.721,3795.391
490,3902.295,4262.056,4000.667,4293.461,4337.438,4426.934,4430.583,4485.100,4507.745,4686.205,4395.088,4195.716,4178.125,4210.375,4191.942,3783.339
491,3907.341,4241.306,3976.944,4280.923,4339.516,4435.891,4453.139,4476.400,4490.979,4663.432,4372.059,4173.216,4210.719,4192.612,4183.384,3783.243
492,3908.227,4275.389,3974.944,4267.500,4339.172,4432.817,4446.620,4483.175,4531.724,4684.773,4386.897,4188.795,4216.406,4204.388,4184.954,3782.965
493,3885.375,4235.389,3978.917,4265.961,4342.109,4433.372,4436.291,4493.587,4518.660,4683.000,4399.500,4206.864,4208.000,4199.500,4189.930,3782.052
494,3886.989,4241.167,3975.444,4267.154,4354.156,4423.139,4440.063,4471.413,4492.085,4679.818,4389.471,4184.670,4204.375,4219.200,4195.930,3796.191
495,3885.295,4226.444,3968.028,4250.961,4344.641,4438.701,4422.912,4464.800,4502.021,4682.682,4374.971,4192.750,4211.969,4209.562,4182.035,3781.548
496,3873.591,4234.833,3978.222,4278.346,4355.672,4439.577,4438.101,4450.725,4508.766,4685.023,4376.603,4183.182,4216.812,4213.700,4179.023,3795.817
497,3877.636,4246.611,3970.972,4275.885,4352.484,4445.708,4434.025,4470.688,4502.660,4676.409,4386.441,4200.375,4192.531,4205.400,4173.965,3784.365
498,3880.375,4239.667,3962.917,4285.308,4350.500,4429.723,4453.949,4478.050,4504.851,4665.545,4385.000,4183.386,4205.531,4207.612,4168.872,3796.339
499,3883.420,4214.111,3953.722,4259.885,4347.984,4441.109,4442.228,4461.000,4482.468,4652.727,4373.971,4191.955,4208.406,4194.388,4193.918,3781.426
500,3869.591,4240.500,3966.278,4271.154,4334.984,4432.708,4437.481,4447.000,4489.532,4657.114,4371.294,4182.170,4214.719,4207.763,4201.896,3769.191
501,3854.045,4207.111,3938.611,4283.885,4326.109,4438.183,4428.709,4480.763,4477.127,4662.273,4386.029,4190.557,4222.438,4220.188,4209.337,3797.374
502,3850.364,4237.056,3942.778,4284.885,4345.172,4426.803,4450.823,4464.350,4487.447,4656.727,4384.279,4181.534,4190.781,4196.650,4196.244,3781.035
503,3843.864,4221.000,3907.500,4283.154,4342.219,4426.869,4441.722,4477.225,4493.276,4672.568,4367.485,4178.636,4217.125,4215.425,4185.465,3786.661
504,3848.625,4261.139,3961.639,4304.577,4327.703,4435.803,4428.393,4484.163,4486.255,4660.500,4385.794,4193.659,4200.312,4218.337,4181.604,3789.313
