 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11
485,5856.097,5835.750,5854.727,6634.375,5485.806,4329.375,4386.381,4776.423,5045.677,5273.952,4539.824
486,5902.774,5860.500,5797.182,6621.750,5498.806,4323.542,4329.714,4768.308,5048.387,5281.571,4556.971
487,5891.871,5871.500,5817.273,6645.792,5495.250,4312.708,4341.667,4778.885,5063.193,5271.190,4563.824
488,5905.097,5880.700,5824.091,6606.917,5509.028,4315.042,4348.048,4775.577,5046.032,5283.238,4534.441
489,5894.064,5805.400,5844.545,6604.958,5483.722,4305.333,4343.190,4726.269,5061.387,5265.000,4552.588
490,5876.903,5874.900,5826.727,6619.625,5469.028,4297.167,4367.952,4759.731,5030.613,5258.286,4530.382
491,5907.903,5821.400,5838.364,6634.625,5480.361,4301.542,4364.190,4744.923,5050.709,5277.810,4543.735
492,5827.452,5905.800,5815.636,6593.167,5495.694,4336.083,4373.762,4757.308,5061.645,5291.714,4550.676
493,5852.677,5880.100,5830.727,6567.667,5472.111,4333.708,4342.190,4717.077,5054.645,5294.143,4547.971
494,5862.323,5821.700,5786.545,6586.167,5488.972,4336.167,4383.048,4738.692,5045.258,5307.667,4550.412
495,5882.548,5846.600,5835.273,6626.917,5459.194,4299.792,4343.762,4746.577,5037.129,5268.952,4526.588
496,5845.742,5858.450,5794.545,6579.958,5467.750,4319.208,4355.476,4752.577,5038.291,5278.190,4562.618
497,5877.193,5844.800,5825.364,6600.375,5467.472,4319.625,4352.619,4764.269,5030.581,5311.952,4577.441
498,5874.032,5800.550,5759.727,6553.167,5455.583,4296.375,4355.048,4741.385,5021.097,5259.048,4524.382
499,5819.807,5806.050,5822.182,6603.125,5470.694,4265.083,4337.714,4756.423,4994.323,5245.619,4532.882
500,5861.839,5833.100,5800.000,6569.000,5479.833,4305.750,4338.143,4764.923,5047.323,5258.476,4563.735
501,5863.839,5858.200,5788.545,6575.000,5481.222,4314.583,4389.000,4746.385,5029.484,5247.286,4554.118
502,5843.291,5814.250,5781.091,6564.125,5463.833,4314.458,4367.095,4709.885,5012.226,5222.667,4544.441
503,5868.677,5845.000,5810.909,6553.208,5448.278,4303.625,4342.667,4752.308,5012.193,5220.048,4559.471
504,5830.258,5791.800,5809.000,6570.167,5468.778,4343.500,4362.143,4761.039,5043.032,5205.381,4539.029
505,5835.064,5841.200,5745.364,6607.208,5461.972,4315.208,4356.619,4738.885,5044.839,5234.333,4573.559
506,5844.226,5828.900,5728.364,6527.333,5457.500,4315.292,4333.524,4723.577,5031.032,5280.762,4565.765
507,5825.161,5812.250,5829.364,6529.833,5459.056,4307.833,4375.238,4731.577,5036.291,5249.333,4554.500
508,5822.581,5848.450,5770.636,6557.083,5437.722,4302.292,4374.714,4734.231,4979.709,5201.667,4541.618
509,5863.193,5849.950,5757.182,6547.042,5432.500,4303.042,4353.095,4732.615,5024.548,5227.524,4554.324
510,5854.032,5825.500,5785.182,6563.708,5442.917,4284.792,4350.381,4722.000,4998.032,5191.905,4543.529
511,5826.355,5801.700,5752.909,6570.583,5454.500,4328.667,4341.238,4700.885,5022.452,5200.190,4510.647
512,5830.871,5835.950,5765.545,6522.000,5442.000,4309.667,4348.381,4678.039,5010.226,5151.048,4528.441
513,5837.387,5845.850,5727.909,6556.875,5447.222,4262.833,4344.667,4732.308,5035.581,5173.286,4529.882
514,5835.032,5794.900,5740.909,6594.250,5473.528,4305.542,4369.000,4720.539,5040.387,5206.571,4558.206
515,5830.871,5802.800,5716.182,6587.083,5459.389,4296.542,4322.333,4731.808,4984.742,5252.095,4535.853
516,5855.097,5832.450,5747.545,6551.167,5448.028,4301.042,4334.000,4694.500,5016.129,5296.667,4529.441
517,5822.291,5786.150,5725.091,6548.167,5434.194,4322.125,4370.381,4714.885,5031.032,5270.762,4574.324
518,5835.968,5784.700,5754.364,6567.667,5463.444,4333.167,4334.143,4717.308,5001.548,5260.476,4517.882
519,5836.807,5802.750,5762.636,6528.667,5474.639,4354.375,4372.333,4714.115,5001.419,5227.762,4562.618
520,5836.129,5831.650,5774.000,6566.542,5436.472,4307.292,4345.571,4696.000,5033.355,5204.476,4561.676
521,5824.032,5802.450,5724.545,6558.208,5438.778,4305.958,4313.000,4709.192,4977.452,5220.381,4529.000
522,5848.355,5780.250,5753.455,6526.500,5440.917,4303.625,4347.286,4738.808,5017.000,5228.095,4541.412
523,5799.323,5775.800,5714.000,6548.750,5454.083,4326.375,4335.667,4705.654,5002.323,5230.333,4541.118
524,5807.193,5818.350,5736.182,6562.500,5413.389,4344.542,4366.952,4685.308,5018.742,5227.095,4561.706
525,5828.581,5790.650,5767.818,6529.875,5444.111,4284.083,4356.905,4695.731,4982.000,5241.762,4531.647
526,5853.516,5817.750,5731.545,6482.292,5444.750,4291.875,4347.714,4700.885,4972.613,5253.333,4565.647
527,5828.709,5761.450,5716.545,6533.375,5441.278,4303.417,4348.381,4742.154,5027.291,5198.095,4557.088
528,5823.032,5838.500,5728.091,6514.417,5439.056,4308.542,4337.857,4699.615,4997.226,5229.476,4528.882
529,5809.903,5769.350,5738.636,6536.125,5432.417,4313.750,4334.857,4672.500,5000.193,5202.762,4532.147
530,5785.516,5783.500,5762.818,6538.083,5414.194,4327.042,4346.667,4688.923,4975.581,5196.857,4551.559
531,5813.355,5817.050,5729.727,6519.958,5452.861,4306.875,4349.762,4708.808,4984.677,5179.143,4536.294
532,5836.258,5789.700,5729.182,6468.542,5444.472,4313.417,4344.571,4694.000,4981.419,5168.667,4551.529
533,5767.000,5772.400,5716.000,6481.958,5450.944,4309.792,4323.762,4668.000,4981.677,5180.381,4562.088
534,5811.097,5823.250,5659.182,6471.792,5439.361,4293.625,4371.095,4686.000,4981.613,5176.333,4550.912
535,5809.903,5801.150,5718.273,6497.875,5432.389,4327.167,4333.810,4691.885,5002.258,5173.667,4557.118
536,5792.161,5782.250,5723.818,6494.208,5433.611,4314.333,4336.619,4658.346,4950.193,5200.095,4539.765
537,5807.161,5776.250,5684.727,6496.125,5423.000,4342.125,4341.810,4690.385,5005.323,5185.810,4545.676
538,5814.774,5810.150,5689.182,6513.208,5418.389,4329.917,4349.714,4727.654,4985.258,5182.857,4545.941
539,5800.968,5791.250,5652.000,6517.750,5406.222,4324.000,4349.190,4683.039,4966.839,5191.286,4545.500
540,5780.064,5800.350,5733.273,6494.125,5413.139,4302.958,4339.714,4690.115,4965.161,5192.190,4548.971
541,5786.161,5811.700,5625.727,6502.667,5454.417,4298.167,4348.571,4692.961,4979.355,5162.905,4569.235
542,5787.387,5756.450,5677.182,6490.000,5426.444,4290.250,4376.476,4710.461,4983.323,5205.571,4557.765
543,5788.291,5770.650,5658.455,6460.792,5409.333,4300.333,4350.810,4722.423,4937.839,5203.952,4515.206
544,5792.161,5727.950,5665.091,6522.458,5420.667,4271.875,4358.619,4678.461,4977.161,5156.190,4544.176
545,5790.097,5812.050,5636.091,6491.417,5398.056,4316.167,4343.905,4694.846,4968.161,5157.667,4537.176
546,5794.516,5797.300,5639.273,6523.750,5381.056,4312.917,4333.095,4662.423,4958.742,5149.810,4539.971
547,5785.774,5762.350,5690.727,6496.750,5423.778,4284.208,4346.524,4689.769,4964.742,5150.143,4535.912
548,5774.903,5772.100,5651.182,6488.000,5426.194,4303.333,4358.000,4663.192,4963.484,5153.714,4529.618
549,5790.484,5775.750,5628.727,6490.875,5410.667,4293.042,4323.048,4695.115,4966.032,5125.952,4552.676
550,5813.581,5750.850,5625.727,6484.917,5408.917,4306.667,4354.571,4685.539,4970.032,5105.048,4557.029
551,5765.258,5746.050,5633.273,6462.625,5380.639,4318.208,4355.810,4684.692,4984.968,5096.810,4550.853
552,5813.000,5742.600,5634.727,6468.917,5389.278,4308.958,4337.048,4677.077,4954.677,5132.381,4556.147
553,5793.936,5721.950,5593.818,6436.125,5396.222,4290.625,4345.810,4666.385,4955.129,5092.333,4547.147
554,5801.484,5732.950,5591.091,6467.333,5391.917,4304.083,4354.429,4642.654,4944.419,5142.190,4537.824
555,5780.064,5735.600,5657.727,6428.083,5425.333,4300.167,4328.857,4664.346,4958.193,5134.000,4544.353
556,5768.064,5701.150,5589.182,6464.375,5373.306,4282.792,4352.381,4684.269,4949.548,5159.000,4542.000
557,5777.613,5745.150,5630.818,6469.958,5402.611,4309.667,4363.048,4670.154,4942.032,5143.476,4545.765
558,5795.419,5743.600,5562.818,6415.000,5386.306,4302.833,4340.857,4694.539,4948.709,5148.857,4537.559
559,5814.581,5751.100,5606.000,6438.917,5408.556,4297.583,4332.381,4677.846,4968.258,5128.381,4543.353
560,5762.097,5712.000,5568.364,6491.500,5388.444,4280.375,4352.476,4671.461,4914.807,5145.143,4538.382
561,5773.709,5758.050,5590.818,6434.167,5373.972,4302.375,4342.095,4648.923,4944.000,5106.333,4555.088
562,5752.645,5772.650,5595.455,6412.750,5361.861,4286.750,4382.857,4666.077,4920.452,5149.190,4526.324
563,5784.903,5713.500,5542.182,6397.583,5406.139,4274.417,4314.905,4644.500,4926.000,5111.048,4531.559
564,5746.419,5714.100,5543.091,6375.458,5398.306,4281.917,4345.810,4677.385,4923.807,5072.286,4536.765
565,5764.355,5717.600,5570.909,6416.458,5388.972,4298.250,4343.810,4652.692,4926.742,5071.571,4514.118
566,5770.161,5749.850,5588.273,6415.875,5378.944,4307.500,4356.286,4665.154,4945.419,5071.381,4545.647
567,5800.291,5774.650,5617.182,6321.667,5396.472,4288.125,4316.810,4613.500,4913.484,5082.190,4570.500
568,5777.774,5747.750,5619.636,6382.708,5388.028,4310.833,4317.095,4676.077,4920.032,5054.810,4538.206
569,5741.581,5757.200,5552.636,6402.833,5417.333,4295.500,4293.619,4685.808,4944.291,5075.429,4513.324
570,5766.323,5672.350,5571.273,6411.958,5365.111,4309.083,4311.667,4638.423,4912.129,5151.524,4533.118
571,5730.807,5713.650,5517.727,6367.417,5375.722,4278.167,4316.048,4648.615,4908.613,5152.905,4567.529
572,5796.064,5736.100,5522.455,6403.000,5398.194,4335.292,4324.238,4662.039,4905.709,5127.429,4517.765
573,5738.355,5706.700,5592.182,6374.417,5369.167,4292.708,4332.571,4660.231,4907.774,5117.381,4520.059
574,5773.613,5732.500,5551.182,6428.625,5401.611,4316.833,4319.524,4650.077,4916.903,5146.476,4513.618
575,5757.161,5708.500,5572.545,6431.917,5392.139,4295.292,4330.762,4630.731,4896.484,5200.000,4545.529
576,5771.323,5755.700,5564.727,6390.125,5355.833,4264.042,4324.810,4660.308,4916.807,5161.571,4536.059
577,5774.807,5727.500,5563.455,6384.750,5409.639,4278.875,4308.667,4645.731,4915.871,5192.762,4537.441
578,5748.516,5743.550,5500.909,6381.542,5396.750,4307.667,4329.238,4666.077,4893.709,5177.810,4529.941
579,5764.129,5743.450,5540.273,6399.333,5378.250,4275.125,4330.857,4620.154,4904.903,5186.000,4522.765
580,5755.709,5704.450,5606.273,6413.042,5379.500,4277.875,4336.905,4631.577,4899.355,5183.429,4522.618
581,5753.581,5698.500,5566.545,6389.958,5381.611,4324.417,4328.238,4609.308,4938.064,5162.286,4554.559
582,5739.452,5766.900,5474.909,6408.458,5374.139,4309.667,4325.143,4650.115,4902.387,5151.905,4522.000
583,5721.226,5713.150,5528.091,6360.792,5385.278,4309.625,4316.619,4632.654,4908.645,5100.905,4533.559
584,5762.484,5711.100,5555.364,6382.750,5387.389,4293.583,4304.286,4646.039,4912.258,5100.143,4537.735
585,5760.484,5736.250,5546.909,6375.917,5369.556,4287.125,4344.429,4607.269,4897.774,5084.667,4522.618
586,5735.161,5669.200,5575.273,6343.750,5386.806,4309.958,4327.333,4638.115,4894.936,5059.048,4522.735
587,5728.064,5729.100,5527.909,6370.583,5353.250,4309.625,4301.000,4635.500,4915.452,5034.190,4545.412
588,5765.323,5693.450,5501.727,6418.667,5361.444,4297.042,4334.381,4667.000,4896.677,5058.476,4552.441
589,5743.516,5702.450,5551.636,6361.625,5349.056,4320.750,4332.952,4635.346,4895.258,5106.524,4539.794
590,5746.774,5708.200,5545.364,6365.792,5334.639,4263.792,4297.000,4613.115,4888.161,5079.619,4518.265
591,5724.387,5705.750,5512.455,6397.667,5355.306,4312.042,4298.000,4622.885,4905.258,5091.571,4549.824
592,5750.936,5659.900,5473.091,6371.500,5357.806,4300.917,4358.524,4616.961,4915.774,5111.857,4529.706
593,5748.903,5705.200,5509.727,6395.125,5361.944,4288.333,4321.810,4629.539,4876.807,5107.238,4532.588
594,5760.871,5675.200,5552.273,6365.000,5362.000,4302.042,4308.714,4600.577,4908.936,5106.524,4552.147
595,5754.807,5701.500,5530.909,6335.875,5378.500,4304.458,4327.238,4625.039,4874.807,5069.952,4521.735
596,5742.258,5735.100,5509.909,6363.792,5348.500,4298.417,4290.571,4638.615,4865.516,5151.190,4520.971
597,5744.936,5663.750,5492.909,6384.917,5337.833,4281.208,4325.810,4591.923,4859.064,5170.619,4522.765
598,5741.484,5728.750,5495.727,6326.833,5351.222,4313.625,4333.857,4591.923,4878.226,5171.000,4550.647
599,5732.258,5686.450,5520.182,6353.958,5336.417,4290.833,4317.857,4564.308,4894.839,5167.714,4532.059
600,5716.677,5721.200,5514.091,6344.042,5365.389,4297.375,4347.238,4582.692,4871.968,5164.857,4509.471
601,5743.807,5719.500,5521.818,6356.917,5342.528,4281.083,4312.905,4580.885,4858.645,5214.667,4534.853
602,5732.064,5705.600,5513.364,6375.417,5375.972,4271.792,4317.000,4601.231,4874.742,5166.381,4533.265
603,5750.419,5725.700,5476.364,6316.167,5338.917,4306.042,4315.381,4575.846,4864.387,5148.905,4542.382
604,5740.000,5710.750,5474.545,6304.958,5334.722,4313.667,4324.381,4612.885,4877.516,5182.619,4535.853
605,5695.484,5703.550,5498.545,6338.458,5351.528,4303.083,4307.524,4595.385,4885.968,5171.524,4528.118
606,5720.968,5693.000,5507.636,6330.792,5353.750,4305.750,4313.286,4564.192,4851.968,5180.857,4531.647
607,5735.581,5707.550,5449.273,6305.875,5349.556,4326.792,4284.238,4620.961,4856.903,5145.381,4524.971
608,5715.581,5667.100,5519.909,6360.917,5367.417,4314.125,4321.524,4583.731,4864.291,5158.190,4506.765
609,5720.936,5662.550,5562.727,6337.167,5353.361,4312.958,4312.810,4605.846,4865.129,5162.476,4515.029
610,5702.516,5673.250,5536.545,6355.625,5318.028,4301.583,4327.190,4587.500,4835.000,5219.857,4548.000
611,5723.839,5651.550,5509.636,6335.375,5328.972,4281.500,4304.524,4602.692,4885.548,5133.952,4522.765
612,5703.484,5680.450,5485.364,6325.583,5330.278,4267.917,4288.381,4547.346,4852.936,5136.286,4532.088
613,5742.032,5717.050,5530.273,6319.917,5371.972,4275.875,4342.048,4572.039,4861.742,5167.667,4524.824
614,5751.968,5665.850,5455.000,6316.042,5358.194,4303.083,4311.952,4575.308,4876.807,5115.952,4531.059
615,5729.387,5620.350,5503.182,6364.708,5346.389,4269.167,4323.238,4583.346,4865.226,5127.095,4531.294
616,5747.903,5674.650,5454.909,6330.542,5352.778,4280.333,4344.571,4566.615,4839.613,5094.238,4521.029
617,5705.968,5660.350,5532.273,6313.458,5333.917,4269.458,4306.619,4595.692,4878.548,5105.143,4516.824
618,5725.807,5661.450,5487.727,6327.875,5308.944,4282.125,4277.286,4580.885,4860.903,5084.714,4505.706
619,5718.807,5647.100,5490.818,6337.667,5361.639,4276.333,4313.429,4581.885,4846.419,5066.048,4539.294
620,5706.193,5646.850,5465.000,6348.875,5321.556,4281.167,4323.762,4562.692,4840.645,5064.000,4549.441
621,5718.258,5658.050,5487.636,6292.083,5322.694,4277.208,4316.048,4536.385,4835.774,5047.095,4505.706
622,5708.548,5682.150,5474.818,6304.250,5353.556,4259.125,4314.857,4538.654,4815.871,5057.762,4527.206
623,5704.936,5666.050,5527.000,6277.167,5337.889,4283.792,4315.857,4551.231,4841.807,5020.429,4493.294
624,5698.323,5675.000,5490.818,6282.542,5297.556,4287.875,4296.762,4556.192,4857.323,4994.190,4533.529
625,5738.097,5633.600,5501.545,6316.417,5346.833,4284.375,4294.429,4562.269,4852.677,4986.524,4503.824
626,5700.387,5635.800,5481.727,6308.958,5314.083,4272.625,4341.381,4568.961,4808.258,4965.714,4529.235
627,5719.709,5663.900,5477.091,6278.292,5325.611,4260.292,4299.095,4555.192,4828.677,4943.000,4543.265
628,5691.581,5642.750,5491.727,6286.500,5302.333,4271.083,4295.476,4520.654,4831.807,4954.905,4513.647
629,5716.677,5670.300,5466.182,6276.875,5339.556,4278.875,4325.619,4554.731,4846.129,4996.048,4542.559
630,5710.903,5623.900,5541.000,6270.875,5309.750,4275.417,4305.286,4550.423,4841.645,4955.714,4499.412
631,5727.291,5653.900,5447.182,6268.583,5329.944,4302.542,4293.619,4550.423,4813.645,4961.095,4524.529
632,5719.968,5647.000,5517.909,6258.000,5320.139,4262.000,4308.476,4517.039,4852.452,4962.619,4509.088
633,5690.097,5660.350,5485.909,6330.708,5329.361,4290.625,4305.333,4537.769,4835.613,4983.905,4511.706
634,5691.871,5579.100,5469.091,6275.125,5328.222,4249.000,4293.762,4511.039,4825.871,5030.905,4495.676
635,5654.129,5648.100,5483.273,6289.875,5291.667,4291.500,4303.810,4542.577,4823.064,4988.905,4524.471
636,5709.516,5630.800,5495.000,6247.292,5337.722,4262.208,4305.714,4515.192,4803.839,4998.714,4497.206
637,5694.807,5604.700,5455.091,6303.417,5297.806,4259.292,4286.810,4557.808,4821.161,5006.762,4508.353
638,5690.161,5651.200,5491.909,6288.292,5295.111,4271.125,4287.857,4524.923,4848.129,5018.571,4501.882
639,5688.000,5597.900,5454.909,6287.875,5313.306,4260.917,4304.143,4528.308,4832.000,5071.190,4496.265
640,5694.774,5603.600,5482.455,6257.917,5278.500,4259.000,4337.476,4505.500,4818.839,5103.381,4514.235
641,5675.226,5646.000,5431.364,6302.375,5290.222,4256.917,4283.476,4570.346,4837.355,5100.762,4520.265
642,5697.548,5589.000,5470.909,6250.542,5286.750,4277.875,4292.143,4527.808,4835.742,5074.381,4525.235
643,5708.871,5586.150,5430.818,6320.708,5278.778,4302.125,4289.905,4530.769,4821.419,5094.333,4494.000
644,5669.258,5588.950,5463.091,6251.458,5314.611,4273.875,4308.238,4529.961,4813.226,5102.571,4516.088
645,5681.613,5595.600,5527.818,6265.583,5303.583,4276.500,4318.476,4534.192,4827.064,5059.857,4508.735
646,5661.032,5611.000,5459.818,6257.458,5293.222,4291.042,4286.571,4535.615,4801.677,5037.000,4517.382
647,5687.000,5598.350,5477.091,6262.333,5304.611,4278.500,4275.905,4524.115,4804.097,5052.667,4511.706
648,5672.742,5606.500,5502.000,6231.125,5296.611,4277.875,4274.095,4525.769,4809.161,4995.238,4498.618
649,5671.516,5606.600,5474.909,6231.833,5278.250,4275.708,4313.333,4512.923,4783.936,4964.143,4480.559
650,5687.774,5608.450,5524.182,6258.042,5284.778,4274.000,4297.714,4509.231,4818.129,4994.333,4498.912
651,5663.742,5583.600,5478.818,6266.875,5295.889,4259.333,4336.476,4491.192,4810.742,5013.476,4531.529
652,5675.097,5597.350,5479.182,6239.792,5294.389,4259.083,4288.571,4498.154,4810.032,4997.762,4511.882
653,5648.161,5596.000,5441.727,6244.333,5267.778,4291.208,4309.000,4510.654,4799.032,5003.571,4505.412
654,5675.936,5602.150,5484.091,6214.333,5297.083,4274.042,4289.667,4514.808,4798.323,5047.429,4512.912
655,5680.484,5583.200,5452.636,6243.250,5259.944,4299.458,4316.238,4501.577,4794.452,5033.333,4507.353
656,5689.000,5589.100,5492.545,6227.333,5283.861,4269.958,4280.429,4489.000,4783.871,4998.381,4536.000
657,5671.000,5600.600,5453.000,6216.375,5273.000,4268.792,4316.476,4483.577,4803.581,4994.286,4512.147
658,5665.000,5546.550,5491.545,6169.958,5256.944,4264.875,4297.810,4487.461,4828.677,4983.381,4509.618
659,5697.355,5567.650,5444.727,6213.125,5279.194,4224.917,4287.476,4513.423,4831.516,4969.143,4488.382
660,5633.129,5550.000,5429.545,6152.250,5276.250,4271.042,4304.333,4489.961,4812.291,5006.952,4489.882
661,5640.839,5611.700,5493.364,6185.458,5259.472,4276.708,4305.143,4478.192,4788.291,4963.476,4491.118
662,5649.000,5596.000,5437.545,6189.292,5252.694,4250.000,4313.476,4485.308,4791.677,4969.667,4499.706
663,5630.807,5565.700,5446.636,6227.250,5263.833,4266.875,4285.857,4486.115,4781.871,4947.095,4497.176
664,5650.097,5584.650,5463.364,6190.583,5265.444,4274.375,4262.333,4439.808,4784.548,4971.619,4492.147
665,5641.774,5544.050,5488.091,6165.458,5283.417,4282.250,4293.190,4467.577,4786.323,4915.810,4522.265
666,5667.677,5593.250,5465.091,6158.958,5268.278,4266.208,4296.381,4479.500,4766.581,4913.619,4479.118
667,5630.000,5559.200,5414.273,6196.500,5232.361,4276.667,4295.619,4490.961,4783.193,4909.810,4502.500
668,5615.193,5588.650,5409.182,6160.708,5274.528,4244.708,4284.286,4485.115,4796.613,4896.476,4490.235
669,5653.419,5557.100,5446.182,6152.042,5238.583,4267.333,4291.048,4428.846,4792.419,4903.333,4493.059
670,5658.871,5581.850,5458.182,6199.750,5299.750,4256.667,4317.619,4442.885,4788.291,4925.762,4517.118
671,5627.548,5507.250,5429.091,6166.750,5263.972,4243.750,4284.095,4453.769,4782.291,4914.238,4531.471
672,5632.484,5583.450,5472.091,6187.250,5251.889,4270.250,4245.190,4440.808,4801.129,4917.333,4508.412
673,5641.871,5550.850,5458.909,6158.792,5217.639,4268.125,4277.143,4451.385,4752.774,4921.190,4495.176
674,5650.193,5545.400,5458.091,6170.000,5271.472,4257.708,4278.952,4431.808,4755.807,4895.429,4503.824
675,5622.193,5579.300,5433.455,6150.792,5237.639,4254.083,4314.905,4441.769,4787.613,4928.762,4495.647
676,5643.129,5554.800,5430.182,6168.958,5255.750,4250.458,4272.190,4436.077,4798.387,4870.095,4501.265
677,5640.613,5542.200,5455.727,6176.333,5258.278,4250.458,4322.619,4461.539,4787.677,4902.524,4499.559
678,5629.742,5541.900,5442.273,6129.167,5266.833,4276.292,4259.524,4441.308,4769.581,4861.905,4492.941
679,5632.581,5509.750,5478.455,6222.167,5249.472,4251.667,4289.095,4453.000,4773.419,4839.286,4502.353
680,5619.709,5535.800,5430.545,6209.750,5224.500,4248.458,4261.810,4463.308,4787.516,4868.190,4493.735
681,5647.097,5549.100,5419.364,6127.208,5239.278,4242.250,4281.429,4422.923,4803.936,4818.333,4506.088
682,5609.968,5534.850,5401.273,6190.000,5234.889,4240.417,4273.238,4446.231,4776.581,4894.429,4511.353
683,5639.677,5533.200,5406.727,6138.458,5224.000,4260.375,4253.429,4455.808,4773.129,4875.952,4528.059
684,5636.807,5538.300,5416.091,6130.250,5211.194,4249.625,4296.048,4437.423,4767.548,4870.000,4474.471
685,5589.871,5521.900,5452.455,6189.083,5255.139,4218.875,4286.000,4446.500,4751.871,4908.095,4519.118
686,5620.774,5547.050,5431.000,6154.917,5241.528,4247.000,4308.714,4429.000,4778.807,4930.333,4519.647
687,5621.452,5527.350,5402.000,6130.333,5207.611,4270.208,4294.571,4426.539,4781.709,4923.952,4490.265
688,5649.709,5496.950,5404.909,6129.708,5216.444,4286.875,4296.048,4436.077,4768.742,4888.619,4500.176
689,5629.677,5500.000,5395.545,6114.042,5229.694,4239.792,4284.333,4424.500,4773.968,4910.333,4505.088
690,5634.032,5506.550,5376.545,6182.625,5226.167,4271.250,4270.524,4436.346,4749.032,4854.048,4484.794
691,5607.291,5497.950,5335.636,6164.125,5218.306,4237.333,4264.952,4419.192,4759.613,4891.714,4481.647
692,5576.645,5478.900,5435.818,6112.417,5217.000,4257.583,4256.762,4424.500,4758.903,4874.952,4512.000
693,5633.323,5504.900,5402.909,6104.875,5223.750,4255.458,4273.905,4412.077,4763.419,4877.000,4525.882
694,5612.226,5567.750,5400.909,6123.250,5203.778,4258.167,4258.667,4426.961,4753.226,4894.571,4478.941
695,5602.581,5472.400,5413.545,6133.000,5243.583,4227.750,4281.810,4419.154,4765.097,4865.286,4495.176
696,5584.291,5505.400,5401.364,6134.458,5206.722,4245.917,4241.333,4446.269,4760.903,4826.381,4474.676
697,5630.193,5484.450,5404.182,6135.458,5223.333,4220.250,4294.333,4412.731,4758.548,4829.571,4491.441
698,5610.677,5515.350,5388.091,6096.250,5222.083,4249.167,4281.000,4446.269,4738.581,4870.857,4491.882
699,5629.968,5497.100,5396.182,6094.833,5233.139,4250.000,4264.476,4450.885,4743.613,4860.429,4468.824
700,5611.064,5512.050,5373.182,6064.542,5227.250,4259.167,4255.048,4428.885,4765.548,4842.238,4482.735
701,5629.032,5454.650,5340.000,6112.792,5230.417,4235.833,4291.714,4419.346,4719.613,4835.810,4508.441
702,5600.193,5466.350,5447.636,6092.042,5241.306,4231.833,4275.952,4431.461,4774.064,4837.857,4516.941
703,5624.097,5485.150,5380.273,6084.292,5232.639,4238.500,4277.905,4411.231,4741.258,4876.714,4494.118
704,5582.936,5437.650,5342.636,6085.250,5219.972,4251.250,4253.429,4434.231,4739.903,4880.571,4484.559
705,5611.742,5499.300,5354.636,6110.292,5253.139,4260.625,4270.619,4406.308,4712.645,4852.190,4480.529
706,5598.226,5485.150,5339.727,6107.667,5222.028,4275.208,4260.619,4388.846,4771.774,4843.238,4488.294
707,5558.903,5462.050,5400.000,6108.833,5202.611,4241.208,4281.381,4387.423,4730.807,4815.238,4486.471
708,5574.097,5505.650,5357.000,6063.125,5245.972,4227.292,4253.857,4401.423,4740.774,4800.143,4502.000
709,5559.903,5492.550,5423.091,6113.875,5221.139,4244.292,4250.667,4395.000,4742.323,4797.905,4470.824
710,5591.613,5506.600,5373.091,6119.542,5228.583,4254.042,4252.190,4410.808,4751.387,4822.524,4481.706
711,5575.097,5465.200,5377.273,6099.042,5224.111,4276.542,4274.619,4384.654,4729.645,4781.952,4473.000
712,5582.871,5488.000,5362.455,6096.250,5195.750,4253.667,4233.143,4395.192,4725.258,4825.143,4479.088
713,5587.355,5471.150,5405.182,6129.167,5201.028,4236.000,4245.286,4409.269,4722.129,4788.381,4506.706
714,5579.193,5483.600,5394.455,6064.333,5202.556,4252.458,4263.333,4380.769,4731.968,4778.143,4500.353
715,5581.484,5459.500,5337.909,6079.833,5210.000,4271.167,4252.524,4417.654,4730.355,4775.286,4480.529
716,5576.839,5437.650,5360.727,6068.917,5223.472,4238.667,4276.190,4413.577,4716.903,4737.619,4498.353
717,5584.323,5445.300,5320.818,6017.375,5177.639,4256.958,4295.810,4393.000,4719.871,4725.619,4489.294
718,5556.516,5463.400,5406.273,6078.125,5168.972,4269.833,4262.143,4397.385,4713.645,4728.952,4511.912
719,5565.774,5425.150,5374.273,6041.208,5175.972,4229.167,4290.524,4397.039,4744.419,4685.143,4478.853
720,5561.742,5467.400,5366.636,6044.750,5200.583,4219.750,4263.810,4383.115,4721.871,4662.238,4455.000
721,5581.291,5449.250,5384.000,6038.750,5188.167,4275.000,4271.810,4397.192,4716.452,4675.238,4501.382
722,5574.452,5466.450,5378.727,6052.542,5199.889,4255.417,4294.286,4410.192,4728.000,4709.762,4502.000
723,5592.032,5443.250,5326.364,6046.583,5207.194,4208.500,4271.619,4406.000,4755.709,4721.381,4513.265
724,5564.291,5398.000,5346.636,6073.667,5181.278,4240.792,4247.810,4381.846,4691.548,4751.762,4499.912
725,5589.968,5444.600,5304.273,6034.000,5196.778,4251.667,4256.476,4399.231,4711.064,4758.048,4501.500
726,5564.484,5464.150,5373.364,6025.500,5224.056,4262.000,4270.238,4350.423,4736.839,4800.571,4475.235
727,5571.291,5465.350,5330.545,5976.417,5164.889,4242.917,4241.762,4355.077,4717.097,4790.524,4464.382
728,5568.903,5426.450,5379.909,6002.542,5217.056,4256.333,4240.667,4380.192,4715.484,4752.143,4478.500
