 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10
533,3881.545,3628.461,3353.735,3818.500,4202.600,3382.677,4553.071,4616.450,4016.207,4372.000
534,3896.727,3633.635,3316.618,3796.539,4208.100,3366.226,4521.821,4629.750,3991.259,4365.156
535,3869.227,3627.654,3342.382,3826.423,4189.050,3390.968,4539.964,4643.050,4008.552,4378.375
536,3900.273,3634.904,3345.735,3827.000,4203.000,3353.839,4572.107,4661.800,4020.276,4352.250
537,3893.932,3630.231,3344.441,3792.192,4211.550,3361.548,4538.286,4649.000,4013.207,4363.219
538,3892.659,3614.269,3340.029,3788.769,4217.000,3342.129,4522.571,4682.200,4020.638,4354.375
539,3881.409,3631.731,3335.147,3778.539,4211.200,3356.903,4509.357,4622.600,4012.345,4378.531
540,3878.136,3628.904,3355.941,3801.346,4214.600,3372.032,4521.000,4598.400,3987.948,4385.938
541,3905.455,3619.808,3349.735,3759.808,4216.650,3386.710,4533.607,4576.000,4012.931,4353.125
542,3869.159,3608.519,3351.235,3788.615,4216.250,3375.097,4482.607,4556.650,4012.604,4383.500
543,3885.727,3617.211,3339.147,3794.654,4169.250,3352.936,4495.857,4578.950,3989.379,4351.094
544,3857.886,3620.808,3338.706,3781.539,4195.200,3367.419,4501.179,4600.500,3993.259,4339.281
545,3877.364,3629.173,3335.912,3775.808,4195.300,3360.613,4487.107,4621.450,4003.638,4389.062
546,3874.591,3638.519,3329.853,3787.500,4198.600,3347.742,4483.000,4621.200,3991.190,4342.094
547,3864.273,3612.731,3350.088,3759.731,4204.350,3357.710,4485.143,4677.200,4000.104,4358.781
548,3868.682,3612.500,3310.323,3751.615,4238.650,3365.645,4485.286,4645.350,4002.017,4335.531
549,3875.500,3600.365,3335.471,3758.308,4209.600,3351.677,4487.071,4661.250,4006.707,4349.125
550,3875.864,3612.327,3331.323,3732.269,4203.300,3344.742,4457.786,4636.650,3992.776,4369.938
551,3864.136,3618.673,3309.706,3758.039,4237.000,3357.548,4466.714,4614.200,3967.121,4371.625
552,3881.000,3617.500,3334.147,3757.961,4235.100,3350.581,4486.571,4601.350,3988.586,4341.688
553,3854.205,3613.154,3349.618,3743.385,4218.500,3343.774,4462.429,4574.250,3979.017,4373.062
554,3848.386,3606.481,3346.177,3736.615,4218.600,3360.323,4475.679,4566.900,3981.448,4374.125
555,3865.818,3598.000,3348.677,3741.461,4158.700,3342.032,4468.929,4606.250,4007.672,4342.750
556,3840.818,3597.654,3320.882,3713.539,4189.200,3359.742,4471.893,4600.050,3976.569,4354.688
557,3862.750,3604.539,3313.412,3724.961,4240.100,3345.806,4456.143,4587.350,3985.448,4356.906
558,3838.705,3632.308,3319.853,3732.000,4179.350,3348.677,4482.714,4631.900,3989.190,4331.750
559,3852.682,3617.711,3324.118,3731.615,4230.950,3349.677,4464.857,4642.800,4011.414,4329.531
560,3847.500,3615.173,3351.559,3706.115,4242.650,3368.419,4441.357,4615.800,3993.414,4331.625
561,3848.636,3609.673,3337.265,3703.000,4224.800,3345.419,4474.250,4599.600,3976.293,4330.625
562,3844.841,3594.654,3328.677,3733.192,4205.600,3348.581,4457.857,4580.100,3977.310,4341.781
563,3860.841,3611.404,3329.382,3700.000,4198.000,3355.645,4439.464,4592.500,3990.483,4331.781
564,3853.205,3587.789,3318.235,3702.000,4227.100,3349.742,4394.607,4597.150,3967.552,4364.438
565,3836.545,3615.769,3326.382,3709.346,4165.250,3344.323,4425.143,4600.850,3973.379,4336.906
566,3867.341,3600.346,3315.735,3676.192,4220.050,3350.290,4453.964,4612.350,3986.121,4346.156
567,3845.409,3589.289,3330.177,3691.077,4227.900,3354.581,4431.607,4603.850,3969.552,4302.188
568,3848.205,3596.769,3326.118,3708.769,4217.300,3376.226,4421.036,4588.200,3965.207,4331.812
569,3849.455,3598.058,3301.853,3671.077,4201.600,3327.258,4426.500,4553.550,3960.690,4308.375
570,3834.386,3600.539,3331.206,3679.961,4205.750,3327.323,4430.786,4575.850,3967.896,4300.125
571,3850.909,3605.769,3314.882,3660.500,4206.100,3322.226,4421.643,4595.950,3983.121,4326.844
572,3841.977,3582.039,3302.382,3685.615,4194.050,3343.323,4419.643,4582.200,3967.190,4331.594
573,3843.409,3595.519,3316.647,3665.115,4199.200,3347.936,4402.679,4601.950,3959.155,4318.375
574,3832.477,3587.077,3312.206,3650.423,4233.050,3339.645,4437.571,4598.150,3961.241,4317.531
575,3846.614,3590.615,3296.088,3674.500,4227.300,3350.355,4409.786,4624.700,3959.052,4334.812
576,3833.523,3600.000,3326.177,3655.846,4187.950,3339.419,4442.929,4633.050,3964.483,4315.469
577,3810.614,3599.231,3312.412,3676.077,4165.050,3350.871,4404.893,4640.600,3954.207,4323.312
578,3826.614,3590.615,3320.882,3624.423,4180.850,3331.484,4417.750,4643.600,3959.362,4337.406
579,3841.977,3590.519,3323.147,3640.077,4193.550,3333.097,4417.321,4625.800,3958.707,4314.344
580,3821.455,3602.442,3324.059,3623.192,4178.950,3355.355,4384.107,4615.500,3956.879,4331.500
581,3843.295,3586.615,3327.971,3660.423,4199.400,3342.742,4391.714,4616.700,3958.586,4332.969
582,3832.068,3584.961,3306.088,3621.500,4204.250,3354.968,4414.750,4612.300,3951.862,4309.125
583,3817.864,3593.231,3317.941,3658.808,4189.550,3322.742,4380.143,4627.500,3942.310,4290.156
584,3828.159,3592.827,3328.294,3649.115,4228.450,3329.806,4405.321,4588.350,3960.379,4293.469
585,3816.227,3558.692,3302.382,3625.808,4191.150,3344.323,4369.036,4610.100,3940.155,4321.375
586,3829.500,3576.192,3322.412,3650.385,4202.950,3328.968,4406.286,4575.200,3960.052,4293.969
587,3822.773,3574.731,3305.971,3641.692,4205.600,3335.742,4376.750,4557.150,3948.672,4302.406
588,3816.136,3575.019,3319.618,3604.769,4212.100,3339.258,4398.250,4554.850,3954.017,4293.844
589,3809.523,3582.058,3305.059,3622.846,4181.450,3339.290,4388.286,4542.850,3929.569,4275.500
590,3806.614,3590.539,3295.706,3619.461,4181.400,3344.548,4392.071,4578.000,3944.724,4281.906
591,3821.227,3583.904,3290.441,3616.808,4187.600,3340.548,4384.250,4559.150,3930.086,4298.969
592,3829.023,3576.173,3295.853,3604.500,4201.950,3323.419,4367.357,4567.050,3936.483,4256.906
593,3823.750,3576.961,3325.735,3628.077,4219.850,3335.710,4380.107,4558.800,3951.172,4285.156
594,3822.386,3570.096,3331.382,3631.308,4185.000,3320.194,4374.536,4563.550,3937.190,4274.750
595,3823.136,3577.269,3310.147,3624.731,4190.500,3339.548,4381.357,4580.850,3941.414,4328.969
596,3813.364,3591.231,3308.912,3583.385,4199.000,3347.032,4384.429,4569.650,3937.293,4292.406
597,3814.023,3586.404,3292.765,3597.154,4204.300,3314.806,4372.214,4555.450,3922.621,4275.812
598,3833.045,3578.711,3299.088,3587.077,4202.250,3330.032,4373.429,4595.000,3943.724,4262.625
599,3812.705,3589.327,3296.941,3609.461,4187.750,3309.806,4371.714,4600.950,3932.517,4259.438
600,3841.091,3572.654,3289.206,3599.615,4204.800,3310.968,4383.750,4542.350,3937.983,4252.500
601,3798.977,3572.289,3292.000,3565.846,4178.200,3340.097,4346.571,4579.050,3939.466,4266.000
602,3817.659,3574.961,3285.500,3596.500,4208.500,3330.226,4359.750,4604.050,3928.293,4267.719
603,3816.795,3567.115,3320.500,3571.192,4205.500,3304.484,4367.714,4595.350,3945.483,4249.375
604,3790.273,3562.404,3298.941,3600.115,4196.700,3303.323,4400.393,4582.800,3940.552,4251.250
605,3814.886,3574.135,3294.941,3593.115,4211.350,3317.064,4341.786,4575.450,3941.034,4264.250
606,3802.159,3568.500,3309.559,3574.346,4188.200,3320.548,4347.464,4571.100,3923.586,4243.219
607,3807.591,3558.250,3324.206,3586.654,4219.600,3310.806,4366.250,4573.450,3928.241,4279.688
608,3806.114,3568.519,3295.000,3570.654,4197.100,3322.226,4373.071,4526.200,3929.396,4256.719
609,3816.545,3568.789,3282.588,3566.885,4170.550,3319.677,4348.964,4556.050,3918.707,4266.156
610,3825.955,3576.308,3288.912,3573.923,4212.300,3326.806,4364.857,4570.300,3927.741,4249.281
611,3821.818,3575.058,3287.294,3553.077,4180.050,3296.000,4367.464,4576.700,3931.914,4243.938
612,3822.182,3564.654,3288.323,3546.346,4210.400,3317.194,4350.964,4539.600,3908.690,4234.812
613,3826.886,3562.365,3288.235,3548.731,4177.800,3321.419,4367.250,4531.900,3946.862,4252.938
614,3806.023,3561.135,3289.912,3543.269,4231.750,3310.516,4341.750,4559.300,3923.276,4258.812
615,3808.500,3572.289,3288.235,3564.846,4195.600,3305.097,4329.000,4563.000,3923.500,4261.312
616,3809.545,3561.019,3308.971,3560.885,4183.300,3318.419,4352.929,4594.500,3924.793,4233.406
617,3801.182,3561.308,3320.971,3528.846,4216.300,3300.871,4331.250,4593.700,3932.948,4224.312
618,3780.045,3556.500,3295.735,3544.346,4201.950,3315.936,4333.214,4634.200,3910.500,4238.281
619,3805.977,3569.135,3301.559,3522.423,4159.300,3312.871,4315.321,4629.750,3911.690,4229.781
620,3814.159,3597.789,3286.647,3546.385,4196.500,3311.194,4367.179,4603.400,3935.224,4232.312
621,3799.182,3571.154,3286.000,3556.808,4203.700,3317.387,4331.393,4595.600,3903.724,4201.438
622,3793.114,3575.461,3303.823,3550.461,4190.450,3306.936,4336.250,4632.400,3959.276,4246.219
623,3810.955,3581.481,3301.265,3522.192,4216.900,3328.290,4330.357,4585.400,3928.138,4203.906
624,3795.886,3567.846,3288.323,3510.346,4178.750,3321.484,4327.357,4586.750,3922.828,4194.844
625,3799.386,3572.365,3315.941,3521.269,4206.100,3318.806,4344.179,4531.450,3904.396,4241.344
626,3795.000,3555.019,3306.912,3524.769,4195.250,3311.194,4351.786,4540.450,3908.207,4220.094
627,3810.045,3565.808,3299.059,3505.346,4225.850,3299.548,4313.571,4555.450,3915.086,4215.344
628,3801.091,3570.442,3286.206,3494.231,4224.400,3299.064,4318.107,4568.000,3920.276,4260.906
629,3806.023,3553.711,3277.000,3544.346,4173.700,3304.355,4293.857,4528.850,3919.448,4229.031
630,3824.818,3558.442,3294.706,3522.731,4198.150,3302.452,4336.857,4589.250,3928.207,4216.688
631,3792.159,3571.846,3294.529,3521.923,4226.200,3287.000,4321.750,4563.800,3916.207,4218.344
632,3809.477,3593.423,3281.912,3521.231,4198.850,3302.258,4299.500,4574.400,3908.379,4219.719
633,3798.045,3578.115,3291.765,3527.385,4188.850,3311.742,4315.321,4615.150,3918.086,4209.250
634,3806.591,3573.519,3293.029,3510.846,4187.350,3300.355,4299.143,4564.250,3901.845,4209.188
635,3805.091,3573.385,3282.235,3505.654,4201.600,3316.645,4308.643,4577.150,3903.345,4229.531
636,3810.295,3554.615,3292.235,3511.039,4174.650,3304.290,4298.536,4607.700,3897.845,4233.406
637,3801.159,3560.461,3274.471,3495.539,4215.050,3334.968,4306.571,4610.300,3907.086,4213.625
638,3797.932,3566.558,3302.529,3520.923,4213.300,3323.161,4299.179,4582.700,3902.896,4218.375
639,3820.386,3569.500,3278.235,3495.654,4197.650,3303.936,4294.393,4599.850,3899.190,4192.406
640,3809.295,3555.808,3281.265,3489.654,4194.350,3313.645,4281.393,4603.650,3891.879,4212.500
641,3823.432,3567.731,3292.765,3490.615,4192.350,3326.032,4311.571,4632.300,3900.672,4213.906
642,3815.273,3563.827,3292.323,3485.577,4166.450,3313.871,4301.179,4648.950,3900.190,4200.281
643,3797.386,3555.539,3273.706,3494.461,4187.350,3289.516,4311.857,4626.300,3903.828,4202.625
644,3811.159,3568.519,3288.765,3490.461,4177.300,3331.194,4331.679,4619.050,3878.707,4209.656
645,3802.864,3575.461,3278.088,3505.000,4254.450,3321.839,4318.750,4608.800,3900.052,4195.625
646,3811.705,3570.423,3269.147,3512.308,4208.450,3300.226,4299.643,4572.700,3896.000,4213.375
647,3802.136,3556.250,3269.647,3496.500,4185.550,3297.258,4317.607,4547.100,3878.931,4215.656
648,3801.182,3556.154,3269.500,3510.846,4193.600,3308.323,4272.250,4555.650,3882.724,4202.281
649,3788.159,3544.673,3277.971,3467.461,4188.150,3309.419,4292.036,4586.850,3877.207,4207.531
650,3785.545,3561.942,3287.941,3504.115,4206.600,3302.710,4288.071,4615.650,3885.948,4198.031
651,3776.977,3551.481,3297.882,3483.000,4193.850,3313.226,4278.143,4578.500,3902.879,4195.438
652,3798.455,3550.981,3286.618,3483.039,4226.000,3317.581,4293.393,4568.700,3894.138,4178.719
653,3784.068,3561.346,3289.118,3477.846,4207.600,3280.839,4274.357,4543.800,3879.569,4177.375
654,3789.932,3548.461,3285.265,3468.385,4200.800,3287.548,4291.036,4563.500,3873.293,4198.281
655,3808.159,3552.596,3278.412,3489.692,4162.950,3314.548,4275.179,4533.100,3876.845,4213.094
656,3806.705,3558.365,3264.588,3489.808,4234.950,3284.323,4286.857,4495.050,3870.448,4195.719
657,3773.045,3551.423,3285.353,3500.000,4199.650,3289.806,4317.143,4560.400,3867.776,4161.688
658,3784.523,3555.750,3280.412,3454.692,4197.200,3308.936,4295.179,4567.400,3868.259,4211.062
659,3792.455,3570.250,3283.265,3455.385,4193.600,3306.839,4274.464,4587.800,3865.672,4194.406
660,3802.273,3567.250,3258.559,3449.039,4207.350,3333.871,4285.143,4507.600,3869.104,4172.969
661,3793.386,3566.635,3279.765,3493.500,4190.150,3288.839,4279.143,4596.650,3866.224,4202.250
662,3799.568,3554.846,3265.441,3477.692,4213.150,3301.129,4271.607,4608.200,3864.828,4163.219
663,3800.864,3562.539,3270.971,3460.077,4182.300,3303.194,4310.214,4589.750,3878.155,4166.969
664,3793.682,3546.250,3276.029,3456.231,4187.300,3278.097,4289.643,4589.550,3877.931,4190.375
665,3800.409,3563.635,3282.794,3475.346,4197.700,3295.871,4290.464,4561.050,3851.517,4160.312
666,3794.977,3541.596,3273.912,3456.077,4159.150,3300.258,4277.429,4526.400,3860.845,4186.500
667,3812.909,3538.865,3260.618,3468.385,4180.900,3290.516,4309.679,4503.050,3847.379,4162.500
668,3786.795,3536.173,3303.029,3453.039,4157.400,3295.613,4263.429,4517.550,3861.759,4169.625
669,3773.477,3544.231,3295.441,3471.885,4206.900,3314.226,4264.893,4483.350,3875.190,4165.656
670,3810.341,3547.827,3289.353,3454.269,4177.200,3313.677,4247.393,4463.500,3850.586,4185.188
671,3784.659,3548.019,3285.647,3450.731,4189.650,3280.000,4257.071,4492.150,3844.569,4147.438
672,3802.841,3532.135,3262.882,3454.308,4188.550,3288.613,4253.393,4498.450,3853.914,4150.688
673,3784.341,3541.577,3293.794,3428.615,4213.350,3282.936,4237.821,4511.150,3831.793,4163.312
674,3790.886,3570.519,3290.235,3460.692,4145.150,3299.839,4270.143,4476.100,3856.948,4164.938
675,3805.273,3546.865,3290.441,3439.308,4164.900,3275.645,4281.286,4503.150,3849.431,4164.281
676,3788.477,3560.173,3286.323,3428.692,4175.600,3276.774,4279.071,4497.600,3836.862,4143.469
677,3800.705,3563.461,3263.794,3457.308,4186.100,3300.387,4269.429,4534.500,3871.931,4178.906
678,3771.705,3551.615,3289.206,3446.115,4225.000,3295.548,4265.929,4532.600,3852.224,4157.531
679,3811.614,3559.519,3282.088,3433.846,4200.950,3278.323,4285.643,4559.000,3849.621,4155.125
680,3770.545,3542.981,3299.059,3421.461,4202.000,3305.161,4282.250,4605.950,3848.259,4169.469
681,3763.705,3553.519,3291.853,3429.654,4204.450,3280.452,4239.321,4590.100,3841.552,4174.750
682,3779.636,3529.115,3295.294,3426.385,4192.950,3314.645,4263.321,4572.350,3834.379,4155.406
683,3769.955,3545.269,3263.765,3432.308,4203.700,3282.000,4275.857,4560.350,3827.207,4164.594
684,3773.273,3544.154,3267.118,3434.039,4167.250,3306.968,4283.786,4544.150,3817.190,4153.125
685,3751.864,3551.154,3279.794,3432.269,4214.050,3286.226,4262.786,4538.500,3821.638,4138.938
686,3783.591,3534.981,3280.441,3429.654,4200.600,3288.355,4258.893,4491.800,3839.172,4179.375
687,3798.068,3553.192,3282.235,3424.846,4215.650,3282.484,4261.643,4490.550,3827.052,4166.812
688,3784.659,3552.577,3289.294,3439.192,4174.150,3299.194,4278.714,4505.850,3827.741,4140.875
689,3786.545,3533.442,3282.471,3422.769,4192.450,3291.258,4264.536,4493.350,3815.741,4155.938
690,3782.455,3545.558,3254.294,3427.769,4217.350,3284.355,4237.429,4487.550,3817.828,4117.844
691,3784.068,3538.346,3253.794,3407.808,4180.900,3275.677,4285.393,4516.250,3835.672,4134.156
692,3800.364,3533.404,3268.059,3414.961,4186.700,3284.355,4254.750,4525.450,3824.724,4107.500
693,3774.864,3546.596,3274.235,3401.154,4205.700,3310.613,4288.179,4537.450,3830.914,4141.281
694,3783.159,3535.058,3268.235,3418.077,4169.850,3301.936,4230.071,4561.950,3818.931,4104.094
695,3770.250,3549.327,3254.823,3400.846,4175.050,3305.548,4247.929,4567.600,3822.104,4147.219
696,3785.705,3542.269,3280.500,3431.539,4182.600,3293.290,4233.143,4528.300,3816.759,4150.375
697,3791.932,3534.442,3271.823,3409.808,4191.600,3311.258,4249.786,4533.350,3830.448,4132.438
698,3788.318,3544.308,3278.647,3409.231,4205.800,3288.839,4257.214,4498.550,3836.310,4140.250
699,3764.409,3518.865,3255.235,3437.961,4234.350,3297.903,4266.464,4469.950,3832.776,4140.719
700,3787.455,3526.308,3278.529,3411.461,4189.400,3296.806,4273.750,4487.350,3815.879,4114.281
701,3786.795,3536.711,3253.088,3419.077,4199.600,3290.548,4259.714,4419.200,3854.017,4120.906
702,3775.909,3540.327,3292.647,3436.039,4196.950,3306.032,4269.107,4428.650,3836.690,4156.219
703,3772.455,3525.673,3265.735,3400.808,4213.150,3294.290,4257.893,4459.000,3826.655,4128.125
704,3778.886,3546.615,3270.147,3410.846,4178.850,3305.032,4249.357,4436.350,3822.793,4128.938
705,3782.909,3532.154,3284.941,3408.423,4168.000,3284.064,4241.929,4390.200,3813.259,4145.938
706,3782.091,3537.885,3264.853,3417.846,4185.350,3290.129,4272.571,4384.400,3818.138,4124.875
707,3781.250,3544.558,3284.706,3414.885,4186.200,3269.161,4257.429,4376.250,3808.396,4123.281
708,3773.659,3549.808,3260.235,3421.039,4178.750,3284.839,4243.143,4381.500,3802.172,4120.312
709,3784.795,3555.192,3258.823,3414.346,4182.100,3276.645,4249.393,4375.500,3793.724,4101.656
710,3760.477,3542.308,3281.618,3396.769,4222.000,3305.871,4239.857,4388.100,3808.138,4129.438
711,3782.977,3549.981,3262.206,3407.769,4176.900,3293.032,4218.750,4380.500,3804.224,4126.250
712,3789.773,3541.096,3261.294,3396.423,4201.400,3287.871,4265.357,4417.700,3804.621,4118.094
713,3777.068,3557.423,3280.265,3384.192,4188.850,3288.129,4267.643,4414.550,3798.517,4116.094
714,3798.523,3528.077,3255.353,3398.308,4155.550,3263.871,4259.286,4431.400,3806.190,4130.031
715,3766.136,3526.173,3269.500,3384.615,4200.950,3284.161,4257.750,4448.900,3817.896,4126.812
716,3773.886,3540.269,3242.706,3381.539,4195.750,3296.871,4251.393,4435.850,3805.707,4121.344
717,3777.727,3532.558,3281.235,3395.500,4193.600,3294.323,4231.429,4437.150,3805.448,4112.875
718,3780.682,3549.231,3279.765,3366.461,4174.400,3298.129,4226.821,4467.700,3795.104,4124.188
719,3762.091,3543.423,3275.618,3403.769,4175.100,3300.677,4253.964,4467.000,3799.190,4099.875
720,3765.886,3536.269,3265.323,3397.923,4184.300,3295.645,4241.000,4485.900,3782.362,4103.188
721,3770.273,3546.461,3266.294,3408.461,4208.850,3270.839,4231.250,4476.200,3783.241,4119.031
722,3756.000,3542.269,3255.029,3366.769,4200.550,3269.419,4243.500,4498.850,3789.517,4125.500
723,3756.227,3519.250,3272.353,3390.808,4202.450,3283.290,4253.000,4503.150,3798.345,4114.188
724,3773.114,3528.808,3262.706,3406.692,4196.250,3303.226,4193.964,4476.200,3781.172,4096.562
725,3787.068,3527.173,3250.882,3386.346,4220.950,3295.355,4245.679,4445.150,3764.569,4100.344
726,3796.182,3543.846,3277.000,3385.077,4213.500,3289.871,4243.286,4505.750,3783.034,4117.469
727,3760.477,3546.039,3259.059,3392.039,4209.750,3300.968,4242.143,4496.850,3788.190,4092.312
728,3763.636,3551.269,3259.147,3369.385,4201.550,3274.968,4216.143,4487.300,3794.414,4100.000
729,3770.068,3534.711,3250.088,3389.423,4184.250,3276.968,4224.571,4495.750,3799.379,4122.000
730,3777.932,3518.365,3282.088,3364.269,4187.700,3295.161,4244.786,4492.050,3785.207,4111.812
731,3794.659,3552.173,3274.941,3399.808,4202.700,3284.968,4219.536,4450.800,3767.052,4120.094
732,3769.318,3542.711,3265.971,3379.539,4159.550,3292.613,4231.286,4466.850,3775.431,4113.062
733,3785.591,3551.404,3256.412,3359.846,4180.350,3288.161,4225.393,4447.700,3764.500,4098.562
734,3785.614,3534.654,3271.588,3371.461,4141.300,3280.871,4251.464,4444.200,3777.034,4094.844
735,3792.523,3526.173,3274.559,3388.154,4206.500,3273.355,4251.250,4453.550,3779.724,4083.281
736,3775.318,3533.096,3230.735,3389.077,4188.950,3304.000,4235.714,4455.800,3785.604,4057.906
737,3786.841,3531.942,3251.882,3392.385,4190.250,3284.484,4227.000,4513.600,3768.414,4084.000
738,3780.432,3543.769,3238.059,3367.000,4184.400,3286.194,4214.500,4524.550,3766.328,4110.625
739,3777.818,3547.808,3255.853,3378.385,4180.100,3289.452,4217.214,4520.250,3759.810,4095.656
740,3775.568,3537.808,3255.323,3395.654,4160.850,3293.290,4256.214,4492.300,3769.172,4113.969
741,3776.864,3543.673,3256.912,3385.500,4160.850,3286.323,4267.607,4506.750,3748.345,4120.281
742,3770.273,3530.885,3264.677,3393.154,4177.000,3292.903,4219.714,4448.750,3757.896,4091.781
743,3768.682,3546.211,3255.000,3374.615,4187.000,3276.936,4261.250,4466.350,3757.793,4090.938
744,3792.250,3534.461,3257.706,3382.308,4164.600,3293.806,4227.643,4486.550,3738.931,4094.688
745,3771.023,3531.192,3263.823,3382.500,4182.800,3297.710,4197.929,4481.400,3751.569,4124.906
746,3778.705,3536.558,3248.706,3386.385,4198.900,3287.323,4246.500,4511.600,3739.241,4109.844
747,3761.250,3550.019,3260.588,3383.115,4156.750,3279.645,4233.786,4461.300,3747.690,4092.531
748,3787.795,3534.365,3267.118,3364.154,4197.300,3275.194,4176.000,4426.000,3764.328,4085.719
749,3779.295,3532.404,3262.471,3366.769,4197.550,3278.516,4252.357,4473.550,3741.172,4073.906
750,3774.341,3522.558,3245.059,3395.308,4182.000,3280.645,4239.286,4463.000,3742.138,4043.812
751,3782.045,3528.481,3264.735,3378.539,4183.800,3291.226,4232.464,4424.450,3749.086,4066.500
752,3768.523,3544.115,3267.147,3379.885,4198.650,3300.419,4204.393,4414.100,3750.448,4090.281
753,3771.477,3530.481,3258.588,3382.961,4186.150,3272.774,4228.536,4376.200,3711.017,4095.375
754,3776.091,3546.731,3259.706,3381.577,4199.550,3294.645,4215.036,4426.400,3735.293,4074.062
755,3759.614,3536.211,3242.147,3389.115,4169.200,3282.710,4206.643,4431.750,3734.896,4084.625
756,3765.568,3527.904,3264.147,3376.423,4186.750,3279.903,4228.071,4442.000,3727.724,4087.469
757,3778.545,3530.577,3245.677,3372.000,4209.500,3301.484,4214.571,4427.600,3721.776,4071.844
758,3777.023,3533.577,3252.765,3382.039,4189.600,3275.839,4217.786,4427.950,3724.569,4077.094
759,3798.364,3533.231,3273.206,3360.615,4202.950,3299.258,4222.393,4443.850,3742.190,4072.812
760,3781.159,3519.885,3260.794,3356.961,4196.450,3264.387,4235.893,4374.850,3713.362,4080.969
761,3766.455,3542.173,3267.559,3367.808,4163.200,3269.839,4226.571,4409.400,3723.431,4073.188
762,3761.886,3533.923,3275.794,3355.961,4167.600,3286.323,4224.857,4442.950,3724.517,4063.312
763,3764.273,3534.135,3260.088,3366.115,4195.500,3290.355,4220.143,4455.750,3730.621,4059.062
764,3781.136,3541.961,3273.294,3355.115,4151.850,3300.710,4197.321,4430.650,3722.534,4083.812
765,3775.750,3521.558,3263.471,3376.692,4181.450,3265.484,4239.929,4426.350,3715.190,4071.188
766,3764.727,3550.231,3255.618,3369.539,4210.000,3286.194,4222.750,4378.700,3730.276,4074.812
767,3771.364,3543.461,3268.647,3385.615,4196.150,3260.129,4209.393,4389.950,3726.655,4052.719
768,3792.000,3537.154,3279.618,3372.654,4183.850,3281.323,4250.821,4389.500,3700.879,4109.875
769,3749.727,3542.250,3260.471,3345.154,4183.900,3301.806,4233.536,4406.500,3720.517,4063.031
770,3775.500,3544.692,3249.765,3334.500,4185.300,3285.677,4228.464,4438.550,3708.121,4100.625
771,3766.023,3536.385,3249.529,3358.461,4181.650,3265.419,4234.679,4437.150,3713.534,4059.688
772,3766.068,3512.096,3252.823,3350.577,4196.900,3269.581,4211.607,4442.000,3702.017,4069.219
773,3779.614,3544.789,3259.823,3379.654,4184.150,3286.839,4224.000,4454.250,3695.483,4078.938
774,3773.932,3541.385,3266.029,3352.539,4180.400,3250.064,4219.500,4473.550,3698.396,4084.156
775,3772.705,3535.789,3271.412,3368.192,4196.950,3271.710,4198.679,4448.000,3712.069,4046.250
776,3783.864,3538.961,3248.706,3350.577,4205.000,3289.129,4217.393,4479.700,3697.845,4081.656
777,3783.886,3538.904,3255.971,3359.039,4203.050,3256.129,4222.250,4491.900,3689.104,4067.125
778,3774.205,3542.019,3271.559,3348.346,4235.350,3277.129,4261.214,4522.300,3703.328,4082.312
779,3779.545,3553.961,3240.706,3358.039,4183.550,3267.742,4212.321,4499.700,3712.310,4080.156
780,3780.818,3522.308,3241.353,3368.154,4221.150,3275.419,4258.286,4517.750,3702.431,4046.281
781,3772.977,3509.231,3231.294,3363.654,4153.100,3271.710,4210.393,4474.450,3686.896,4077.219
782,3779.864,3524.539,3269.794,3336.000,4181.500,3268.774,4208.679,4455.900,3697.483,4064.094
783,3770.000,3537.577,3236.706,3355.385,4202.900,3284.452,4217.286,4465.050,3684.655,4073.188
784,3769.568,3534.000,3244.471,3374.539,4204.550,3282.290,4224.536,4450.700,3694.966,4093.031
785,3779.091,3521.885,3236.559,3365.654,4213.850,3266.516,4239.179,4465.350,3681.552,4074.719
786,3765.614,3533.058,3264.882,3352.731,4215.050,3287.742,4232.750,4475.050,3707.121,4061.438
787,3766.864,3529.308,3249.853,3352.731,4153.100,3282.129,4236.000,4492.200,3682.604,4059.906
788,3784.614,3524.173,3238.677,3364.615,4210.800,3290.806,4195.000,4494.150,3697.845,4047.844
789,3752.932,3518.904,3242.000,3374.269,4191.450,3282.419,4207.679,4480.750,3677.724,4036.781
790,3767.841,3537.442,3240.794,3344.654,4180.050,3273.258,4206.964,4472.450,3675.500,4065.969
791,3782.432,3538.942,3238.941,3353.000,4197.750,3284.871,4176.107,4470.400,3678.741,4066.531
792,3779.227,3538.731,3252.618,3357.039,4202.250,3276.839,4197.964,4488.600,3680.517,4073.000
793,3764.886,3522.654,3251.882,3352.654,4170.600,3279.645,4246.107,4497.800,3666.828,4069.000
794,3778.045,3520.077,3256.500,3343.769,4182.850,3250.161,4226.429,4477.900,3669.293,4039.750
795,3765.205,3545.039,3255.823,3355.385,4198.400,3286.290,4201.714,4455.550,3684.845,4074.250
796,3785.818,3527.058,3254.000,3371.154,4222.850,3291.129,4212.571,4454.350,3672.466,4064.500
797,3790.295,3523.039,3260.706,3348.577,4196.500,3283.290,4237.107,4477.100,3639.431,4046.531
798,3776.114,3524.519,3259.823,3331.615,4208.050,3256.032,4230.214,4386.800,3669.724,4067.594
799,3778.614,3508.904,3271.618,3376.539,4191.050,3288.355,4203.071,4441.200,3667.517,4061.719
800,3807.000,3520.192,3244.677,3360.077,4216.250,3292.387,4214.643,4401.900,3639.414,4053.688
