 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10
263,6139.114,4450.192,6370.216,6454.431,5388.523,4479.936,5368.536,5264.688,4266.804,5039.024
264,6133.500,4421.039,6373.216,6453.306,5394.523,4465.291,5407.036,5229.896,4247.726,5041.595
265,6126.657,4439.461,6352.865,6439.583,5370.318,4470.645,5381.679,5210.604,4258.529,5025.143
266,6111.822,4385.192,6338.027,6441.667,5337.795,4450.129,5329.571,5220.438,4255.490,5054.571
267,6114.292,4394.654,6362.973,6434.764,5325.386,4442.774,5349.143,5200.125,4220.549,5036.405
268,6100.428,4375.039,6348.703,6416.125,5348.386,4429.645,5326.821,5208.729,4217.216,5033.024
269,6084.695,4337.154,6323.243,6411.486,5323.227,4382.258,5321.214,5204.229,4221.157,5029.524
270,6085.394,4331.308,6337.486,6417.139,5321.909,4397.516,5282.571,5179.375,4222.373,5017.500
271,6074.220,4360.615,6353.811,6411.972,5332.636,4375.936,5229.036,5179.917,4218.039,5035.762
272,6069.602,4329.077,6336.946,6407.625,5285.318,4369.903,5221.821,5166.292,4206.353,5037.405
273,6072.292,4285.731,6311.135,6393.028,5261.182,4372.677,5203.607,5144.583,4195.353,5022.595
274,6056.263,4270.769,6304.081,6381.347,5258.045,4386.387,5166.214,5146.979,4215.726,4996.071
275,6046.559,4270.385,6309.567,6370.806,5260.000,4350.000,5190.929,5137.917,4177.980,5014.929
276,6048.687,4247.192,6317.811,6356.333,5240.614,4354.871,5132.643,5121.771,4177.039,4978.119
277,6032.623,4243.577,6312.729,6331.903,5225.318,4370.387,5131.107,5124.417,4180.863,4987.976
278,6040.280,4215.115,6295.162,6326.819,5189.000,4355.839,5087.214,5120.188,4164.686,4986.810
279,6023.945,4233.846,6322.135,6323.375,5195.136,4329.355,5120.714,5092.688,4177.980,4975.214
280,6022.517,4200.154,6305.919,6311.111,5136.250,4323.452,5029.714,5079.458,4163.431,4974.929
281,6011.691,4151.154,6309.027,6329.417,5153.205,4318.516,5045.357,5078.438,4146.255,4990.476
282,6004.352,4179.923,6249.514,6271.458,5110.909,4293.903,5025.357,5086.500,4153.647,4965.048
283,5994.937,4148.500,6278.081,6301.014,5106.591,4309.000,5010.571,5077.354,4150.216,4955.048
284,5985.733,4158.308,6282.352,6279.167,5141.477,4316.645,4996.393,5068.792,4153.039,4961.905
285,5977.199,4091.654,6278.459,6314.028,5117.250,4277.129,4998.893,5049.375,4143.079,4927.881
286,5973.068,4085.000,6297.459,6242.639,5087.227,4283.258,4958.393,5028.500,4143.706,4928.262
287,5971.390,4111.731,6262.567,6268.514,5077.023,4303.291,4974.786,5036.792,4154.294,4941.143
288,5946.114,4033.077,6256.703,6248.208,5049.068,4302.161,4958.786,5038.854,4130.686,4921.214
289,5953.530,4054.577,6244.000,6239.653,5022.545,4300.032,4941.857,5010.917,4114.843,4940.238
290,5949.652,4058.769,6285.973,6264.236,5025.205,4278.129,4917.750,5006.646,4119.608,4935.095
291,5940.301,4055.692,6253.919,6233.722,5016.977,4270.226,4915.179,4988.125,4101.902,4922.119
292,5931.538,4030.269,6267.324,6216.583,5006.955,4264.774,4928.071,4972.167,4129.274,4935.905
293,5943.415,4017.923,6242.405,6210.097,4968.091,4251.774,4913.536,4955.958,4111.667,4912.119
294,5930.636,4011.039,6236.271,6180.347,4977.886,4263.677,4920.214,4974.146,4122.569,4889.024
295,5928.848,3982.269,6205.865,6193.264,4939.386,4255.742,4968.429,4958.708,4111.255,4914.095
296,5908.657,3975.231,6249.541,6181.125,4950.636,4258.871,4975.643,4966.229,4118.294,4899.500
297,5911.542,3966.423,6238.216,6178.264,4925.159,4268.677,5011.750,4939.542,4112.627,4903.500
298,5898.000,3989.154,6236.405,6175.708,4896.977,4237.161,4999.000,4936.688,4123.176,4896.595
299,5919.563,3939.000,6249.352,6168.028,4891.159,4255.548,5006.393,4938.792,4084.235,4891.929
300,5894.157,3970.923,6214.324,6149.417,4887.318,4260.064,5009.571,4897.104,4099.667,4848.071
301,5902.356,3900.154,6213.973,6134.694,4869.205,4226.355,5012.286,4909.417,4108.471,4877.119
302,5894.813,3922.500,6205.865,6132.903,4854.409,4229.484,5011.107,4919.042,4092.765,4859.619
303,5885.704,3903.269,6216.271,6135.806,4846.818,4221.291,4965.929,4924.146,4092.490,4835.167
304,5869.801,3883.885,6173.595,6117.306,4834.477,4219.613,4959.143,4882.771,4090.726,4877.595
305,5880.538,3866.577,6180.297,6092.389,4821.545,4232.709,4915.714,4868.667,4085.333,4841.095
306,5880.441,3899.692,6216.784,6095.361,4794.750,4241.452,4920.321,4866.375,4101.274,4864.881
307,5871.335,3872.346,6207.405,6105.472,4833.659,4212.484,4917.250,4865.042,4090.235,4858.881
308,5871.030,3825.923,6199.162,6067.625,4756.864,4202.807,4895.357,4859.146,4079.863,4834.833
309,5852.059,3860.577,6194.595,6084.931,4742.250,4221.516,4890.393,4857.125,4080.490,4845.500
310,5857.360,3834.077,6181.595,6053.681,4745.091,4202.000,4864.571,4848.354,4080.961,4838.905
311,5852.000,3846.846,6218.567,6066.153,4735.295,4198.548,4857.036,4820.875,4079.980,4810.167
312,5844.356,3821.385,6173.216,6045.722,4717.068,4229.645,4836.036,4817.979,4077.980,4796.548
313,5836.373,3839.923,6214.352,6049.972,4688.045,4178.258,4792.071,4792.542,4083.765,4820.357
314,5844.704,3812.500,6185.567,6030.167,4676.295,4205.355,4805.893,4790.729,4066.118,4812.048
315,5839.746,3814.769,6168.729,6007.583,4692.000,4177.871,4780.143,4786.146,4088.353,4806.143
316,5833.076,3804.692,6155.486,5983.181,4678.636,4180.032,4782.179,4791.833,4080.863,4809.333
317,5825.225,3791.077,6168.271,5993.042,4647.705,4167.774,4757.393,4794.146,4074.784,4777.929
318,5834.623,3780.769,6166.676,5986.736,4615.432,4217.226,4743.607,4788.500,4065.118,4798.333
319,5832.267,3792.077,6138.919,5978.264,4620.795,4181.839,4726.321,4763.562,4071.941,4781.690
320,5813.890,3769.115,6146.703,5950.444,4609.000,4176.032,4743.643,4772.271,4071.255,4780.476
321,5800.326,3758.500,6143.595,5958.819,4590.568,4170.645,4722.357,4753.438,4069.078,4800.643
322,5793.089,3752.808,6154.486,5931.875,4581.205,4202.774,4710.821,4752.229,4092.196,4798.381
323,5816.415,3786.615,6161.919,5909.833,4530.818,4174.129,4721.821,4729.875,4079.020,4767.143
324,5786.220,3760.577,6121.892,5910.639,4532.614,4177.807,4703.571,4723.979,4059.177,4781.167
325,5793.093,3723.961,6110.486,5907.028,4512.932,4186.968,4679.107,4714.125,4084.941,4783.786
326,5800.140,3745.461,6113.216,5906.639,4499.068,4188.226,4684.821,4712.229,4061.686,4764.143
327,5780.695,3742.654,6142.433,5875.889,4508.568,4186.000,4679.429,4721.479,4084.588,4771.690
328,5789.954,3724.500,6110.919,5850.681,4469.182,4176.355,4646.857,4680.312,4066.902,4743.857
329,5780.025,3719.231,6110.757,5855.069,4460.250,4168.968,4666.357,4692.229,4058.902,4746.238
330,5781.102,3715.808,6124.271,5842.681,4469.227,4179.419,4658.500,4673.500,4057.373,4739.548
331,5765.992,3707.846,6102.622,5824.028,4448.955,4152.968,4628.929,4686.604,4045.765,4723.905
332,5776.763,3703.346,6090.595,5826.208,4431.182,4159.000,4643.571,4666.250,4071.882,4724.214
333,5772.742,3686.231,6067.378,5802.347,4419.295,4141.097,4638.000,4660.500,4056.471,4724.214
334,5774.602,3709.885,6119.352,5798.292,4382.159,4162.355,4625.357,4646.688,4052.392,4718.071
335,5765.119,3687.115,6068.433,5775.403,4393.955,4163.903,4616.000,4647.312,4070.196,4708.762
336,5751.704,3704.539,6101.946,5773.458,4361.591,4172.871,4605.607,4638.583,4039.784,4717.381
337,5749.187,3673.539,6071.622,5759.653,4371.977,4174.291,4592.071,4637.833,4070.726,4708.500
338,5756.229,3683.923,6077.243,5746.486,4346.091,4158.452,4598.429,4613.417,4038.510,4699.667
339,5744.822,3686.654,6047.757,5718.458,4321.114,4157.258,4589.393,4616.479,4066.686,4712.333
340,5729.517,3658.231,6053.405,5711.403,4329.818,4135.936,4599.536,4627.688,4068.078,4718.048
341,5724.055,3665.500,6034.892,5681.278,4304.409,4127.677,4615.393,4612.104,4048.137,4722.333
342,5731.356,3664.461,6033.595,5692.569,4299.182,4176.419,4597.536,4593.167,4035.137,4679.452
343,5728.750,3636.885,6027.703,5659.083,4276.136,4152.839,4606.750,4585.688,4053.627,4682.762
344,5723.568,3653.654,6026.054,5650.639,4268.091,4146.613,4551.857,4578.917,4042.961,4680.095
345,5722.780,3625.000,5999.189,5635.597,4241.545,4111.000,4569.286,4555.771,4052.843,4680.238
346,5715.106,3617.500,6015.811,5630.000,4256.682,4120.484,4552.857,4571.667,4052.274,4688.190
347,5722.466,3588.961,6000.108,5605.361,4213.795,4137.742,4543.179,4546.979,4038.745,4642.929
348,5717.517,3616.885,5992.135,5589.069,4221.114,4135.452,4557.000,4556.208,4053.882,4652.571
349,5707.962,3607.154,5995.216,5583.736,4183.932,4119.064,4584.143,4554.458,4053.392,4657.452
350,5711.428,3602.769,5985.378,5554.306,4187.955,4118.161,4566.714,4550.771,4042.902,4619.643
351,5696.966,3612.231,5982.378,5579.861,4184.591,4137.129,4532.071,4548.229,4048.059,4653.833
352,5708.555,3603.077,5948.297,5556.042,4198.114,4123.839,4550.429,4526.062,4044.647,4650.214
353,5690.318,3595.692,5945.514,5531.875,4151.341,4107.709,4542.786,4543.875,4029.412,4637.190
354,5691.780,3587.154,5935.595,5532.375,4136.682,4125.193,4570.107,4495.604,4043.823,4625.095
355,5700.996,3586.423,5894.865,5529.917,4124.841,4116.742,4534.679,4513.458,4021.667,4652.881
356,5684.932,3562.154,5911.865,5487.958,4134.159,4132.355,4534.429,4505.271,4024.235,4615.405
357,5686.008,3562.231,5887.622,5453.472,4098.250,4086.774,4529.071,4495.167,4030.196,4630.929
358,5680.437,3581.385,5911.297,5449.875,4081.386,4118.000,4505.357,4480.729,4045.569,4617.786
359,5689.623,3521.039,5930.459,5437.222,4069.295,4107.774,4533.321,4466.688,4035.255,4600.857
360,5680.852,3545.577,5897.352,5432.292,4070.477,4119.581,4556.143,4490.000,4051.647,4623.524
361,5682.644,3540.308,5944.595,5405.042,4072.705,4102.548,4605.821,4450.104,4057.667,4603.595
362,5675.720,3535.039,5884.919,5393.681,4049.136,4110.613,4681.786,4447.417,4033.902,4602.357
363,5678.627,3513.808,5895.135,5364.653,4030.409,4119.871,4708.643,4466.292,4023.373,4588.643
364,5671.517,3520.539,5862.973,5376.278,4041.568,4124.709,4783.821,4449.479,4040.020,4612.833
365,5675.220,3520.192,5910.838,5320.583,3997.591,4112.097,4815.071,4471.542,4039.706,4602.119
366,5668.598,3515.154,5879.352,5305.972,4000.659,4114.226,4826.036,4451.562,4050.745,4600.333
367,5667.335,3517.461,5911.162,5296.569,4031.182,4091.903,4824.143,4417.417,4040.843,4561.262
368,5656.165,3509.961,5926.811,5266.819,3989.886,4123.742,4840.286,4425.188,4034.549,4564.857
369,5665.267,3501.731,5902.081,5257.250,4012.227,4107.097,4820.429,4408.583,4034.569,4556.381
370,5660.525,3535.885,5909.838,5226.583,3989.909,4101.968,4818.500,4432.188,4031.078,4541.619
371,5658.356,3504.731,5904.405,5233.903,3978.591,4115.064,4792.607,4409.667,4036.745,4555.048
372,5652.051,3543.808,5910.081,5201.986,3965.727,4111.064,4811.464,4421.146,4025.000,4539.857
373,5654.691,3507.500,5904.433,5191.111,3935.705,4113.452,4785.786,4395.208,4020.588,4544.976
374,5641.890,3513.346,5907.378,5180.764,3944.523,4128.548,4757.250,4410.042,4033.294,4512.333
375,5633.869,3518.577,5958.567,5141.667,3917.091,4110.903,4732.429,4396.500,4044.490,4519.262
376,5627.758,3501.154,5950.405,5122.708,3927.250,4099.709,4737.500,4405.417,4033.843,4532.262
377,5639.352,3513.808,5919.919,5117.208,3909.818,4078.484,4741.536,4388.021,4017.902,4514.476
378,5632.292,3518.500,5967.162,5094.750,3895.659,4069.387,4699.500,4377.354,4023.882,4512.095
379,5617.288,3495.385,5969.027,5069.347,3899.682,4096.291,4656.429,4357.625,4047.569,4506.095
380,5624.254,3519.885,5958.135,5051.861,3884.977,4075.548,4697.179,4367.167,4017.549,4519.000
381,5623.572,3495.154,5966.648,5029.556,3873.750,4081.419,4754.893,4353.750,4039.177,4505.762
382,5616.140,3535.346,5968.595,5008.292,3881.341,4109.032,4805.679,4374.396,4030.255,4483.405
383,5622.826,3513.385,5967.108,4993.556,3857.591,4089.484,4811.107,4350.479,4033.510,4471.595
384,5626.136,3499.961,5909.729,4971.236,3841.364,4075.387,4788.429,4373.312,3999.961,4479.333
385,5613.623,3531.423,5932.514,4964.306,3825.341,4067.968,4812.500,4351.042,4030.922,4482.333
386,5615.000,3512.500,5956.514,4924.444,3837.318,4085.194,4776.143,4365.646,4019.471,4468.071
387,5615.483,3507.615,5913.757,4898.403,3831.114,4070.161,4763.536,4334.896,4014.549,4454.690
388,5600.873,3515.154,5939.703,4876.153,3800.864,4066.258,4759.643,4328.375,4007.529,4474.786
389,5609.555,3513.154,5931.703,4886.222,3785.000,4076.064,4729.179,4332.688,4022.059,4439.310
390,5605.530,3506.692,5935.648,4852.194,3788.705,4071.323,4734.571,4327.271,3994.823,4466.619
391,5601.013,3496.192,5899.811,4829.264,3789.568,4067.903,4720.071,4328.333,4009.784,4435.714
392,5597.445,3484.615,5907.081,4824.167,3774.341,4050.484,4693.679,4325.792,4003.392,4434.500
393,5599.089,3472.769,5896.189,4796.444,3768.114,4057.936,4680.643,4318.562,4020.980,4425.000
394,5582.775,3512.731,5896.216,4779.972,3745.977,4044.032,4638.107,4324.375,4016.098,4426.095
395,5580.720,3523.039,5882.541,4772.236,3735.114,4067.871,4652.929,4312.604,4017.177,4429.238
396,5586.970,3490.346,5861.973,4733.653,3731.386,4077.936,4656.464,4284.292,4013.843,4425.024
397,5569.792,3482.692,5828.189,4733.250,3728.023,4064.355,4615.714,4300.688,4030.490,4411.167
398,5552.695,3485.077,5850.216,4703.014,3699.000,4059.839,4633.857,4288.542,4015.902,4406.190
399,5557.640,3460.039,5811.973,4693.250,3720.614,4063.936,4602.750,4278.333,4005.118,4434.119
400,5560.614,3474.077,5821.622,4677.444,3691.773,4030.742,4629.929,4264.604,4011.274,4438.619
401,5550.454,3450.808,5809.811,4664.333,3695.864,4038.258,4610.000,4284.979,4021.706,4406.167
402,5546.144,3438.885,5785.405,4627.694,3700.409,4082.968,4616.286,4283.646,4017.745,4399.357
403,5554.242,3461.769,5777.676,4651.056,3707.886,4030.839,4575.357,4275.854,3987.510,4395.405
404,5531.809,3442.654,5768.405,4614.500,3682.523,4058.936,4571.607,4256.938,4015.294,4387.143
405,5536.250,3441.000,5734.919,4594.569,3669.091,4041.548,4572.786,4265.625,4022.922,4386.024
406,5537.992,3445.192,5753.919,4576.458,3650.864,4061.194,4574.679,4277.562,4016.118,4373.024
407,5524.534,3449.423,5723.567,4573.111,3660.455,4034.000,4566.679,4257.958,4006.980,4385.000
408,5520.848,3438.539,5698.838,4548.292,3651.909,4050.742,4573.393,4252.958,4016.804,4390.976
409,5525.504,3453.192,5703.595,4504.097,3647.636,4043.032,4533.071,4283.083,4011.373,4373.024
410,5514.890,3439.154,5677.486,4504.861,3659.273,4055.548,4516.214,4253.292,4012.706,4364.024
411,5515.733,3419.461,5699.784,4486.014,3633.909,4043.581,4522.036,4238.458,4004.726,4403.548
412,5498.008,3432.192,5683.352,4486.764,3627.455,4069.484,4517.643,4247.438,4017.137,4360.238
413,5507.275,3430.692,5641.081,4470.972,3615.568,4046.548,4510.179,4245.083,4014.235,4370.143
414,5501.419,3410.154,5675.567,4459.514,3608.341,4035.548,4492.036,4237.917,4002.098,4395.667
415,5501.441,3413.731,5643.703,4438.972,3609.795,4040.903,4508.536,4244.354,4001.274,4367.143
416,5506.250,3436.923,5617.189,4432.958,3590.000,4030.097,4510.357,4226.375,4025.471,4372.381
417,5491.750,3406.731,5621.811,4416.889,3578.000,4077.677,4483.750,4227.667,4005.667,4328.952
418,5500.326,3430.461,5621.729,4399.181,3572.523,4034.516,4505.750,4236.438,4033.157,4355.167
419,5487.437,3404.115,5617.054,4378.667,3568.864,4046.613,4504.179,4220.146,4007.588,4349.690
420,5496.924,3405.115,5601.541,4383.806,3560.318,4048.258,4537.821,4225.562,4004.745,4317.262
421,5476.110,3394.769,5612.838,4349.792,3559.205,4055.516,4621.357,4224.812,3990.373,4346.167
422,5475.602,3409.615,5595.946,4317.458,3556.455,4047.387,4645.571,4227.667,4027.863,4326.762
423,5471.233,3383.577,5585.108,4321.542,3526.045,4036.000,4654.857,4208.062,3992.647,4337.405
424,5485.348,3411.654,5572.676,4286.194,3545.614,4038.419,4654.643,4220.646,4002.039,4330.905
425,5463.619,3378.885,5552.919,4285.611,3557.932,4043.064,4675.821,4216.229,3991.608,4307.357
426,5468.924,3387.923,5527.433,4274.028,3531.523,4051.839,4638.071,4222.667,4006.843,4328.548
427,5449.572,3388.769,5531.703,4266.944,3545.500,4047.032,4664.821,4214.708,4020.392,4327.833
428,5456.225,3387.500,5517.811,4242.458,3529.318,4054.581,4600.179,4201.500,4004.235,4296.310
429,5450.309,3387.961,5482.324,4220.792,3521.818,4015.774,4639.214,4215.688,3998.451,4324.571
430,5434.072,3381.039,5492.541,4219.556,3530.455,4033.323,4606.143,4206.229,4001.922,4298.571
431,5431.551,3377.308,5450.378,4199.861,3504.455,4033.516,4589.679,4204.271,4012.216,4314.595
432,5442.322,3375.192,5464.162,4182.500,3510.500,4015.581,4593.643,4185.396,4004.608,4309.476
433,5414.729,3366.000,5465.946,4161.667,3503.614,4048.581,4565.536,4195.521,4000.431,4284.976
434,5430.157,3374.115,5443.000,4144.764,3492.932,4034.516,4551.893,4199.271,3992.647,4287.595
435,5425.687,3366.961,5426.352,4134.917,3496.864,4023.871,4561.286,4165.771,4021.490,4277.619
436,5424.979,3372.154,5432.162,4113.083,3494.136,4018.839,4540.964,4180.292,4015.667,4302.452
437,5423.013,3367.192,5425.811,4100.208,3476.932,4034.871,4533.464,4190.979,3990.353,4283.024
438,5415.640,3354.308,5423.352,4093.278,3471.409,4025.548,4525.179,4182.812,4000.059,4287.548
439,5405.652,3348.077,5446.757,4081.694,3469.091,4021.290,4505.321,4190.375,4004.294,4304.524
440,5406.525,3385.961,5393.486,4051.750,3487.455,4044.839,4532.536,4169.312,4001.922,4295.143
441,5403.275,3337.308,5394.054,4062.181,3471.977,4041.452,4517.321,4198.000,4021.412,4268.405
442,5391.890,3345.077,5373.838,4035.694,3459.886,4022.258,4501.464,4195.229,3993.392,4277.571
443,5393.796,3336.231,5375.162,4014.847,3442.000,4003.290,4489.464,4166.583,4004.196,4251.786
444,5398.373,3357.769,5361.297,4021.097,3447.886,4038.581,4460.929,4187.792,4008.608,4270.952
445,5397.174,3344.500,5325.486,3990.736,3435.273,4042.645,4448.857,4173.917,4015.294,4276.500
446,5385.204,3352.500,5356.892,3980.125,3428.159,4024.645,4433.250,4165.750,3986.177,4261.143
447,5390.958,3332.577,5352.892,3973.583,3457.227,4004.290,4434.250,4179.542,4002.431,4268.000
448,5389.508,3330.731,5321.729,3950.083,3436.500,4018.710,4430.071,4187.083,4003.529,4266.976
449,5389.208,3331.615,5311.405,3959.736,3445.909,4017.516,4436.964,4147.000,4006.941,4249.690
450,5386.081,3345.346,5299.567,3940.000,3400.068,4021.194,4429.571,4162.750,3997.294,4229.619
451,5377.733,3341.000,5317.378,3908.597,3414.227,4017.484,4443.750,4165.479,4019.804,4256.976
452,5390.326,3342.461,5322.378,3912.181,3412.568,4011.419,4439.929,4156.146,4019.980,4230.000
453,5388.983,3354.692,5319.405,3885.625,3409.841,3991.742,4424.821,4162.354,4017.235,4242.238
454,5369.445,3347.039,5349.514,3887.764,3417.886,4043.774,4427.714,4157.208,4005.373,4244.167
455,5377.250,3338.885,5369.433,3881.986,3420.909,4021.936,4412.607,4178.062,3992.137,4253.190
456,5378.131,3341.654,5365.811,3874.333,3389.000,4003.516,4419.107,4160.167,3999.294,4214.405
457,5353.669,3331.615,5377.324,3846.708,3410.545,3983.839,4375.143,4143.250,3997.902,4237.048
458,5364.085,3385.539,5379.865,3863.236,3389.773,3999.742,4382.464,4167.979,3997.196,4260.143
459,5363.437,3347.500,5370.703,3843.569,3412.114,3995.064,4424.321,4146.354,4007.373,4259.405
460,5364.242,3320.154,5346.676,3828.792,3414.364,4010.968,4405.536,4141.833,4001.863,4225.786
461,5354.165,3338.269,5340.081,3815.236,3386.273,3984.323,4388.786,4152.812,4014.529,4213.500
462,5349.220,3340.615,5309.054,3813.139,3390.841,3987.290,4417.429,4143.458,4003.922,4230.905
463,5345.856,3325.000,5307.135,3797.542,3387.114,3961.097,4376.786,4124.062,3981.706,4216.738
464,5348.352,3324.000,5318.216,3787.889,3365.818,3990.387,4371.179,4132.688,4003.667,4239.810
465,5344.864,3340.192,5304.567,3795.569,3380.614,3991.936,4379.429,4126.583,4014.647,4233.595
466,5329.034,3323.461,5286.567,3754.472,3393.045,4010.355,4379.357,4138.000,3988.078,4215.643
467,5333.369,3335.346,5278.595,3753.597,3388.886,3987.742,4358.679,4154.333,3996.510,4211.738
468,5314.813,3308.961,5254.378,3745.500,3379.841,3993.000,4374.607,4157.042,3999.980,4208.476
469,5327.589,3299.385,5219.108,3737.736,3376.432,4010.000,4367.429,4133.396,3991.980,4197.024
470,5323.729,3303.385,5224.271,3741.819,3351.773,4009.613,4362.036,4141.750,4001.863,4227.452
471,5319.131,3323.039,5232.838,3716.944,3376.500,3989.032,4390.964,4146.125,3998.392,4203.643
472,5320.559,3310.000,5215.838,3704.972,3391.568,3988.290,4384.536,4136.542,4009.137,4195.500
473,5322.504,3323.269,5213.189,3685.319,3364.068,3985.387,4373.607,4161.958,4001.902,4215.833
474,5316.822,3304.461,5183.081,3702.542,3362.000,4006.032,4394.607,4146.458,4019.078,4190.929
475,5315.318,3325.077,5202.027,3697.944,3346.091,4005.000,4361.393,4114.854,4007.392,4211.214
476,5319.204,3321.461,5258.622,3688.264,3366.364,4027.323,4384.893,4131.938,4007.804,4188.548
477,5301.008,3304.808,5261.378,3667.403,3361.455,3996.839,4370.000,4124.292,3988.608,4193.405
478,5310.301,3296.192,5275.648,3672.597,3370.455,3986.452,4356.250,4123.083,3981.588,4182.643
479,5317.712,3298.000,5253.271,3663.347,3373.932,3964.839,4347.786,4128.562,4028.804,4202.857
480,5330.937,3308.654,5257.703,3655.500,3340.023,3994.613,4341.893,4141.021,4006.961,4181.000
481,5316.339,3328.385,5261.162,3653.833,3334.750,3984.129,4343.786,4121.729,3991.686,4166.690
482,5308.326,3347.077,5259.892,3644.722,3354.500,3989.323,4338.179,4105.958,4001.216,4196.119
483,5305.856,3317.923,5212.865,3632.222,3341.977,3985.936,4342.500,4118.500,3989.294,4183.357
484,5291.890,3297.615,5199.054,3622.444,3352.773,4001.452,4341.107,4115.104,4002.137,4157.476
485,5293.631,3317.654,5198.595,3619.694,3337.773,3956.129,4344.714,4102.708,3997.059,4179.238
486,5291.068,3332.346,5193.784,3620.917,3349.182,3977.355,4336.357,4133.333,3992.961,4161.619
487,5300.081,3307.269,5207.892,3598.847,3355.818,3969.613,4361.214,4104.667,4018.000,4175.786
488,5289.623,3290.192,5204.081,3609.167,3333.795,3997.903,4361.607,4108.562,4003.569,4172.405
489,5291.818,3306.846,5147.514,3578.181,3331.727,3976.129,4331.500,4122.708,3986.686,4177.833
490,5294.627,3316.539,5161.919,3571.708,3343.159,3988.484,4356.464,4111.000,3997.608,4163.762
491,5281.546,3279.654,5150.378,3564.056,3315.364,3980.226,4339.179,4113.875,3981.274,4168.071
492,5278.055,3293.346,5140.811,3560.694,3333.250,3998.452,4359.643,4123.729,3995.098,4170.405
493,5278.839,3299.692,5133.189,3563.097,3331.432,3963.677,4329.857,4122.021,4002.529,4161.976
494,5260.246,3297.654,5119.135,3553.903,3315.773,3980.452,4329.786,4131.979,3989.627,4158.548
495,5280.792,3316.769,5116.622,3526.208,3304.023,3975.032,4339.679,4116.562,4010.647,4165.952
496,5266.708,3296.961,5125.486,3517.694,3307.614,3996.581,4329.143,4110.667,3987.314,4160.452
497,5272.140,3306.308,5109.135,3529.569,3295.636,3968.097,4338.536,4111.062,4001.863,4146.214
498,5263.598,3325.039,5081.567,3528.708,3317.409,3968.516,4361.929,4115.250,3987.196,4159.119
499,5267.394,3311.308,5089.729,3534.417,3307.705,3986.226,4331.321,4114.688,4003.941,4153.857
500,5263.928,3273.769,5058.811,3512.694,3294.955,3991.548,4353.607,4082.312,4017.765,4165.214
501,5259.110,3290.192,5082.784,3504.139,3313.477,3969.548,4326.429,4109.146,4007.177,4145.095
502,5255.712,3304.808,5024.243,3500.944,3293.727,3993.258,4343.607,4124.958,3996.255,4158.571
503,5250.051,3292.423,5054.648,3507.097,3309.114,4006.710,4337.107,4079.562,3992.882,4161.976
504,5242.687,3291.077,5012.703,3480.833,3311.841,3983.936,4351.429,4096.292,3995.157,4130.762
505,5257.051,3281.039,5036.000,3492.847,3294.773,3977.839,4335.464,4098.062,3998.843,4148.000
506,5245.174,3286.000,5004.676,3500.069,3308.273,3970.032,4354.250,4092.104,3988.608,4153.881
507,5248.402,3265.077,5018.162,3477.389,3284.864,3970.839,4380.143,4097.479,4016.392,4146.667
508,5242.763,3300.154,4990.000,3488.139,3299.841,3986.000,4354.250,4081.854,3990.922,4150.857
509,5250.030,3269.539,4992.027,3458.389,3305.523,3963.419,4312.107,4118.667,4005.627,4131.286
510,5231.568,3290.769,4976.973,3476.111,3294.409,3988.548,4330.357,4082.854,3998.490,4126.048
511,5244.848,3281.731,4936.648,3459.097,3308.591,3971.097,4317.429,4108.062,4001.118,4153.619
512,5245.716,3290.539,4965.352,3473.667,3279.045,4002.290,4289.107,4101.854,3995.118,4121.071
513,5237.475,3266.961,4916.054,3454.889,3275.864,3976.355,4320.321,4064.896,3996.216,4133.571
514,5242.059,3298.077,4971.324,3454.125,3307.364,3958.710,4324.321,4098.271,3973.882,4154.476
515,5234.428,3289.500,4959.541,3440.611,3284.614,3978.161,4371.571,4081.167,3998.941,4128.119
516,5236.839,3288.577,4952.486,3429.000,3287.068,3965.936,4313.929,4082.792,3988.706,4158.690
517,5216.614,3294.769,4935.757,3431.931,3287.295,3967.710,4333.429,4091.542,3989.863,4133.429
518,5208.898,3276.231,4916.567,3428.958,3293.795,3980.742,4325.500,4073.688,3977.078,4129.976
519,5221.902,3265.654,4901.838,3433.653,3269.341,3951.194,4327.607,4102.146,3988.274,4134.905
520,5231.771,3286.577,4947.459,3423.125,3270.955,3955.871,4332.036,4085.729,3981.941,4139.286
521,5226.979,3281.731,4886.703,3417.903,3279.068,3945.581,4314.893,4096.604,3981.196,4136.405
522,5232.801,3244.731,4898.946,3418.611,3269.409,3962.548,4337.714,4088.833,3982.274,4155.429
523,5219.339,3273.731,4882.595,3414.750,3292.159,3983.710,4317.321,4076.896,3976.706,4129.810
524,5225.720,3269.231,4881.378,3425.028,3275.386,3971.871,4311.607,4098.458,3978.431,4125.810
525,5219.665,3282.500,4874.135,3399.861,3262.386,3949.097,4340.964,4097.083,3995.333,4129.738
526,5221.254,3259.731,4854.243,3394.764,3267.409,3983.968,4321.571,4096.083,3982.451,4117.452
527,5215.119,3287.000,4867.622,3404.125,3251.932,3979.548,4330.643,4074.771,3995.118,4126.881
528,5211.784,3260.231,4882.567,3392.403,3260.932,3964.581,4314.429,4065.938,3983.902,4124.643
529,5207.992,3258.000,4865.838,3383.722,3274.932,3995.258,4314.714,4086.021,3988.294,4126.714
530,5209.809,3248.308,4850.027,3372.292,3263.136,3985.323,4313.071,4059.625,3987.451,4125.548
