 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16
502,9396.038,5224.250,5275.250,5530.500,6326.577,7210.688,7144.765,5951.333,4934.378,6135.839,6252.692,5512.049,3916.643,5882.955,5876.382,4882.286
503,9357.885,5216.208,5232.312,5493.250,6279.654,7210.250,7133.706,5961.000,4902.352,6134.968,6291.346,5526.574,3937.952,5866.227,5871.706,4892.143
504,9388.270,5217.000,5209.156,5534.167,6279.731,7181.625,7165.059,5991.667,4877.108,6118.871,6232.615,5502.590,3918.857,5881.886,5871.382,4858.952
505,9393.673,5215.917,5207.125,5548.750,6272.192,7153.062,7152.676,5954.000,4903.108,6174.419,6261.692,5514.394,3898.381,5872.205,5818.559,4830.905
506,9397.327,5214.375,5216.875,5529.000,6288.654,7178.250,7121.529,6022.333,4909.271,6161.516,6256.769,5529.442,3909.881,5851.818,5874.853,4858.095
507,9369.808,5205.000,5196.219,5480.250,6280.885,7201.750,7115.706,6032.333,4881.784,6174.807,6225.769,5519.147,3919.024,5890.864,5834.824,4862.857
508,9339.077,5218.958,5132.406,5539.250,6252.923,7168.438,7146.971,6063.000,4898.757,6163.709,6217.615,5541.082,3876.690,5900.682,5827.912,4802.429
509,9355.250,5174.875,5168.750,5510.083,6211.461,7128.812,7126.706,6014.667,4878.271,6163.387,6259.461,5490.492,3903.928,5877.409,5848.853,4825.381
510,9363.230,5184.583,5116.250,5515.750,6250.461,7091.812,7149.853,6012.000,4849.838,6133.323,6238.039,5515.131,3882.833,5855.614,5849.059,4839.048
511,9334.096,5183.458,5142.094,5492.667,6225.461,7146.688,7106.706,5958.000,4869.838,6166.548,6200.692,5492.738,3892.500,5858.705,5853.941,4832.476
512,9345.885,5216.125,5110.250,5479.417,6227.000,7068.438,7109.324,5981.000,4869.189,6160.387,6226.308,5502.312,3895.072,5826.091,5823.353,4804.333
513,9367.635,5176.125,5110.938,5458.500,6236.039,7120.125,7133.441,6007.667,4849.595,6109.032,6199.115,5503.262,3902.928,5836.909,5845.559,4849.476
514,9395.135,5198.583,5071.750,5512.333,6194.423,7121.250,7114.853,5958.333,4836.216,6158.129,6216.000,5495.065,3869.667,5843.977,5860.882,4809.524
515,9375.942,5161.458,5054.000,5519.167,6169.346,7036.438,7089.235,6049.333,4825.135,6129.355,6198.808,5512.098,3868.310,5845.523,5847.206,4783.667
516,9344.942,5151.458,5062.469,5539.583,6218.769,7107.000,7125.647,6044.333,4853.135,6136.193,6201.154,5490.853,3883.262,5838.432,5815.147,4820.714
517,9326.712,5131.333,5057.969,5508.583,6222.846,6988.812,7156.824,6025.667,4829.648,6108.903,6185.192,5481.935,3867.810,5840.227,5826.294,4817.905
518,9360.558,5176.375,5056.500,5492.250,6191.077,7056.000,7132.559,6000.667,4844.973,6174.581,6160.192,5459.672,3859.619,5857.636,5845.765,4803.810
519,9285.808,5145.083,5025.688,5456.667,6183.654,7068.500,7108.382,6044.000,4855.027,6182.677,6187.423,5466.787,3868.762,5869.614,5810.147,4819.095
520,9299.212,5166.667,5002.906,5478.500,6183.077,7079.062,7169.882,5989.000,4834.433,6138.807,6194.000,5483.082,3849.262,5908.205,5856.941,4781.571
521,9353.308,5146.542,5031.219,5458.000,6185.077,7035.312,7123.941,6014.333,4825.729,6095.419,6170.961,5496.180,3853.476,5861.409,5847.029,4836.952
522,9282.846,5127.125,4992.125,5494.333,6157.846,7037.875,7105.559,5902.333,4811.595,6109.774,6190.923,5490.328,3847.619,5871.068,5828.059,4782.429
523,9336.020,5150.333,5007.438,5494.500,6159.192,7095.438,7118.471,5985.333,4820.459,6123.903,6171.500,5486.803,3843.976,5860.705,5835.235,4792.095
524,9297.980,5131.292,4994.312,5417.667,6114.077,7023.062,7115.765,6044.000,4835.243,6113.323,6159.346,5468.065,3863.667,5882.864,5822.765,4737.571
525,9302.788,5103.292,4990.906,5499.500,6117.154,6964.250,7105.618,6011.667,4837.648,6133.355,6184.269,5455.787,3846.452,5869.909,5815.853,4780.952
526,9290.980,5104.625,4965.469,5442.917,6144.923,7010.625,7115.059,5916.000,4798.676,6148.355,6145.346,5487.098,3852.928,5867.886,5820.529,4782.905
527,9283.520,5117.542,4956.688,5498.000,6118.500,6948.312,7098.265,5934.333,4805.541,6169.581,6131.346,5461.672,3821.952,5814.273,5779.382,4794.667
528,9281.212,5142.292,4964.906,5456.750,6119.654,7007.438,7077.588,5966.333,4804.729,6156.129,6178.231,5460.082,3859.310,5847.727,5786.676,4789.476
529,9271.038,5092.958,4925.219,5427.250,6108.846,7038.188,7091.735,6134.333,4766.703,6116.291,6154.423,5440.902,3828.500,5831.386,5811.676,4787.714
530,9261.500,5135.167,4954.094,5459.750,6112.308,6979.062,7112.618,5991.333,4790.703,6145.581,6149.000,5432.656,3837.119,5855.386,5806.824,4779.238
531,9242.770,5039.917,4954.781,5435.083,6076.731,6946.375,7090.029,5998.667,4788.567,6099.936,6175.231,5417.442,3836.048,5833.000,5821.088,4779.714
532,9310.635,5088.125,4914.594,5466.000,6089.961,6981.125,7076.824,5914.000,4804.514,6103.742,6168.808,5428.033,3825.762,5837.023,5807.882,4779.857
533,9270.154,5087.542,4876.062,5444.417,6025.539,6901.688,7084.382,5914.000,4814.703,6125.097,6165.346,5431.656,3828.500,5830.114,5789.265,4765.095
534,9254.365,5097.000,4899.031,5499.000,6055.539,6933.688,7084.529,5946.667,4844.865,6152.645,6101.039,5439.935,3841.095,5831.000,5810.147,4754.762
535,9262.712,5045.167,4903.000,5447.417,6051.539,6940.125,7099.618,5938.333,4917.784,6193.903,6115.423,5429.606,3814.738,5813.364,5773.500,4767.714
536,9243.462,5090.750,4889.469,5461.667,6037.885,6909.438,7087.029,5858.667,4895.648,6175.774,6158.539,5429.967,3831.167,5810.068,5784.971,4765.095
537,9263.885,5063.375,4894.375,5419.083,6072.308,6918.750,7108.882,5893.333,4923.703,6179.064,6112.539,5458.328,3844.310,5819.114,5802.059,4761.905
538,9240.827,5079.792,4876.250,5435.417,6099.577,6931.438,7102.971,6000.000,4896.946,6182.548,6105.461,5455.459,3855.976,5776.295,5811.971,4783.857
539,9242.904,5054.833,4881.750,5423.250,6038.769,6923.688,7057.441,5937.333,4891.541,6163.032,6101.385,5430.459,3821.143,5841.295,5799.176,4736.952
540,9224.346,5040.833,4868.531,5416.833,6043.885,6948.250,7074.000,6047.667,4897.324,6143.129,6117.923,5416.033,3833.857,5813.705,5767.324,4764.000
541,9229.942,5050.125,4879.094,5439.167,6037.115,6914.562,7090.353,5941.000,4888.081,6182.677,6139.692,5423.885,3830.548,5794.250,5753.000,4782.857
542,9248.308,5040.833,4858.656,5433.917,6036.808,6888.125,7083.618,6008.667,4842.378,6139.645,6085.654,5430.902,3827.048,5801.023,5790.618,4759.333
543,9213.750,5062.833,4850.625,5439.083,5983.500,6848.125,7080.529,5959.333,4856.433,6169.548,6122.154,5430.000,3831.762,5807.568,5778.676,4717.143
544,9224.692,5063.333,4863.188,5415.083,6026.192,6856.938,7090.706,5884.333,4854.405,6126.968,6073.077,5427.246,3808.214,5774.023,5789.853,4745.333
545,9205.385,5034.042,4840.094,5449.250,5975.692,6863.250,7067.294,5985.333,4849.838,6157.129,6086.885,5406.082,3816.214,5792.568,5791.000,4743.190
546,9185.865,5028.458,4866.875,5443.000,5955.423,6838.562,7042.794,5851.000,4837.541,6120.871,6098.731,5408.098,3828.667,5789.727,5772.588,4730.238
547,9206.230,5049.333,4820.969,5407.583,5994.077,6826.875,7062.382,5880.667,4810.648,6132.193,6079.077,5405.115,3810.619,5766.114,5739.529,4737.095
548,9180.462,5000.792,4939.781,5440.917,5971.961,6833.000,7041.118,5892.333,4809.054,6098.387,6089.846,5402.606,3793.619,5765.045,5764.353,4729.000
549,9221.346,5043.750,5011.125,5436.417,5985.615,6791.188,7046.588,5965.333,4834.729,6117.774,6035.077,5395.410,3810.952,5760.682,5740.471,4710.048
550,9189.154,5023.458,5069.969,5408.917,6001.731,6815.312,7037.235,5846.667,4788.216,6116.452,6065.808,5360.049,3806.119,5784.250,5768.912,4746.429
551,9183.750,5028.250,5055.062,5449.167,5954.039,6817.625,7017.500,5985.667,4815.459,6065.871,6061.769,5372.705,3810.500,5797.659,5767.059,4727.762
552,9213.923,5056.583,5043.125,5407.917,5972.692,6738.688,7078.912,5926.667,4795.027,6160.129,6046.039,5378.426,3824.381,5836.568,5775.118,4711.619
553,9230.923,5045.000,5069.188,5417.417,5972.692,6757.500,7048.529,5788.333,4779.162,6159.258,6034.846,5409.459,3776.167,5783.909,5744.294,4687.571
554,9175.230,4972.917,5052.156,5399.667,5961.539,6744.938,7021.412,5902.333,4793.000,6074.871,6047.731,5368.672,3772.167,5768.659,5764.500,4716.000
555,9179.404,5024.833,5023.906,5418.250,5921.692,6823.688,7010.765,5936.333,4780.865,6097.613,6029.039,5430.229,3753.976,5777.568,5740.412,4649.381
556,9157.865,5011.500,5006.875,5393.833,5942.346,6765.938,7053.059,5973.000,4786.567,6124.097,6018.808,5379.312,3785.357,5781.273,5748.971,4715.286
557,9197.346,5019.250,5036.969,5439.750,5955.500,6790.812,7064.471,5976.667,4783.514,6111.645,6040.231,5396.541,3767.524,5783.409,5743.941,4750.000
558,9124.827,5011.667,4979.438,5400.667,5932.500,6773.375,7012.824,5966.333,4787.784,6096.032,5998.500,5404.213,3759.619,5758.068,5742.706,4712.333
559,9180.000,4981.167,4974.219,5369.667,5907.923,6797.438,7006.529,5836.667,4782.000,6150.193,6031.115,5383.787,3777.214,5783.750,5734.412,4704.095
560,9140.885,4976.208,4961.438,5442.750,5932.461,6870.562,7041.676,5952.333,4758.838,6105.709,5989.539,5390.033,3790.333,5765.386,5760.000,4685.667
561,9145.058,4998.042,4917.875,5348.083,5902.539,6858.250,7031.618,5937.000,4767.135,6090.807,5994.461,5379.197,3770.762,5772.659,5729.059,4707.190
562,9163.520,4985.583,4916.938,5392.083,5891.039,6906.938,6990.912,5979.333,4768.243,6050.291,6021.923,5380.180,3748.928,5778.841,5752.971,4714.810
563,9102.788,4996.042,4921.000,5403.667,5911.769,6798.938,7050.088,5982.667,4763.027,6092.097,6016.654,5356.787,3765.333,5782.841,5762.765,4676.952
564,9115.788,5001.958,4964.500,5443.417,5862.346,6855.938,7030.765,5895.667,4762.541,6035.516,5995.961,5362.721,3756.928,5758.273,5724.882,4661.000
565,9141.000,4972.917,5042.750,5380.167,5870.385,6835.688,7010.294,5877.667,4732.811,6080.291,6005.615,5366.065,3763.262,5735.795,5736.706,4722.619
566,9128.962,5002.958,5112.281,5441.750,5866.423,6825.125,7025.588,5938.667,4755.108,6067.032,5988.039,5345.098,3758.667,5773.045,5750.294,4689.619
567,9107.615,4944.417,5096.531,5368.333,5879.846,6824.750,6995.941,5854.000,4736.865,6060.613,5987.500,5341.639,3764.310,5736.795,5752.176,4672.762
568,9102.962,4949.708,5116.031,5405.083,5858.154,6850.625,7006.735,5933.333,4726.865,6091.774,5936.692,5353.672,3718.524,5755.477,5748.706,4676.143
569,9109.673,4959.625,5114.062,5381.833,5841.154,6807.562,7017.029,5952.000,4725.000,6068.548,5954.077,5346.262,3748.095,5765.750,5745.294,4674.000
570,9094.712,4932.042,5072.062,5332.000,5832.961,6785.562,7027.059,5864.000,4742.729,6133.097,6024.269,5307.721,3738.833,5731.568,5756.029,4686.524
571,9077.058,4953.917,5065.906,5371.750,5866.961,6830.062,7021.382,5879.667,4752.838,6098.709,5960.654,5329.312,3729.214,5724.659,5723.382,4677.048
572,9075.846,4945.458,5043.469,5387.083,5836.731,6873.562,6994.029,5805.000,4709.486,6063.000,5969.769,5341.771,3717.690,5724.841,5705.588,4691.381
573,9104.577,4963.000,5012.781,5395.083,5827.077,6932.500,7004.059,5965.667,4725.729,6095.903,5968.500,5329.394,3734.310,5717.523,5721.294,4690.476
574,9104.288,4936.750,5023.625,5363.917,5821.731,6862.938,6996.029,5938.000,4721.433,6103.936,5921.039,5329.131,3750.667,5727.955,5710.971,4673.429
575,9098.923,4969.542,5006.344,5343.417,5837.539,6871.250,7038.941,5864.667,4701.622,6123.419,5951.577,5326.442,3753.310,5752.523,5738.971,4710.333
576,9093.827,4957.333,4979.250,5356.000,5783.269,6875.062,6987.353,6011.667,4730.811,6114.161,5925.346,5318.606,3720.881,5749.932,5720.471,4654.048
577,9052.635,4945.958,4962.719,5344.167,5822.692,6864.750,7000.559,5960.667,4704.676,6116.839,5925.000,5328.049,3730.619,5763.114,5729.235,4677.619
578,9071.596,4932.458,4946.844,5357.583,5823.461,6905.250,6956.294,5920.333,4714.108,6080.452,5951.769,5315.787,3732.214,5752.659,5721.618,4664.000
579,9054.404,4930.167,4933.438,5328.250,5761.846,6829.812,7020.206,5881.333,4721.378,6122.581,5926.923,5326.902,3731.476,5747.273,5745.647,4690.905
580,9041.808,4902.333,4939.344,5376.167,5768.539,6882.875,6957.000,5826.000,4706.541,6122.000,5909.769,5310.049,3712.381,5728.750,5706.941,4661.333
581,9079.077,4888.583,4917.156,5367.917,5801.846,6840.938,6971.265,5831.000,4723.811,6108.968,5913.385,5310.771,3738.000,5716.795,5707.471,4687.667
582,9049.212,4914.917,4909.625,5330.667,5850.385,6915.688,7011.647,5878.333,4720.838,6083.709,5882.192,5301.279,3718.572,5725.795,5730.382,4662.810
583,9036.980,4933.333,4868.125,5421.750,5875.423,6939.625,6990.294,5874.667,4691.216,6114.936,5907.346,5295.672,3701.024,5729.523,5721.618,4637.667
584,9035.904,4931.458,4856.156,5367.833,5873.385,6972.812,6974.618,5838.333,4731.378,6105.613,5933.577,5306.688,3721.238,5731.568,5701.618,4654.667
585,9026.288,4918.667,4866.844,5354.333,5878.423,6947.750,7021.559,5958.667,4706.135,6140.548,5893.692,5323.410,3716.524,5735.955,5732.588,4659.714
586,9016.635,4928.208,4846.156,5361.917,5862.654,6955.750,6998.647,5922.667,4701.946,6107.936,5908.961,5298.574,3714.048,5760.750,5707.294,4666.857
587,9037.538,4896.792,4928.531,5379.917,5865.423,6951.500,6947.147,5886.000,4713.729,6129.871,5864.731,5337.312,3728.572,5764.364,5715.235,4687.714
588,9064.327,4925.500,4947.281,5370.667,5949.346,6960.062,7015.500,5852.667,4699.784,6172.709,5882.154,5323.836,3717.310,5777.250,5734.853,4644.190
589,9002.962,4990.500,4962.062,5364.500,5915.692,6879.812,6981.000,5773.000,4763.486,6166.936,5867.192,5324.492,3737.381,5754.909,5692.441,4653.381
590,9083.404,4955.875,4992.031,5372.833,5915.115,6938.812,6976.618,5949.667,4777.433,6174.903,5854.961,5376.639,3706.476,5769.432,5732.882,4680.333
591,9021.520,5047.500,4982.844,5395.833,5934.385,7052.500,6954.618,5971.333,4790.595,6182.161,5880.269,5371.869,3705.190,5759.273,5720.294,4695.000
592,9025.865,5068.458,4961.781,5317.333,5939.539,7041.688,7004.912,5809.333,4758.352,6169.323,5872.231,5391.049,3732.667,5767.568,5714.824,4750.000
593,9016.365,5121.000,5021.500,5367.333,5944.000,7146.125,6998.824,5873.000,4838.162,6209.871,5879.039,5394.131,3733.548,5816.364,5702.324,4758.952
594,9050.596,5148.292,5067.656,5399.000,5924.808,7212.250,6983.441,5898.667,4874.352,6176.742,5893.961,5421.688,3727.714,5814.341,5727.559,4740.810
595,9027.885,5139.333,5108.844,5405.750,5963.000,7227.062,7037.500,5886.667,4950.838,6213.258,5899.769,5462.935,3720.810,5843.568,5745.912,4762.143
596,9050.558,5112.750,5141.062,5377.833,5953.039,7348.188,7016.941,5863.667,4947.892,6204.097,5858.692,5493.065,3715.310,5818.682,5747.176,4804.238
597,9040.730,5154.667,5168.281,5415.083,5958.154,7349.812,7033.265,5860.667,5011.135,6197.097,5886.808,5488.721,3732.428,5892.591,5726.765,4797.476
598,9069.520,5119.000,5185.250,5389.583,5989.885,7347.438,7010.618,5971.000,5073.865,6197.742,5853.808,5494.312,3738.572,5860.909,5721.647,4789.000
599,9025.962,5199.458,5184.625,5378.583,5977.615,7342.062,7046.235,5843.333,5125.811,6215.387,5896.269,5496.803,3721.143,5874.773,5756.765,4847.095
600,9059.058,5209.667,5181.031,5437.833,5978.654,7482.312,7039.735,5988.000,5186.622,6268.839,5892.269,5551.197,3742.833,5848.955,5764.265,4875.333
601,9002.462,5232.417,5188.031,5358.667,5991.385,7492.688,7048.853,5918.333,5228.811,6261.936,5863.961,5529.115,3725.595,5891.045,5719.706,4898.857
602,9042.385,5253.625,5159.938,5422.083,6033.346,7530.500,7057.147,6009.333,5197.405,6267.968,5886.692,5538.180,3755.905,5907.591,5760.794,4835.619
603,9102.230,5276.250,5169.719,5410.167,6026.231,7555.250,7035.441,5951.333,5254.054,6227.548,5852.154,5532.065,3719.095,5912.841,5771.382,4885.762
604,9040.154,5282.583,5207.625,5353.917,6089.769,7630.625,7047.294,5952.333,5284.297,6274.709,5900.654,5533.459,3728.738,5920.750,5777.971,4898.190
605,9031.942,5321.083,5196.562,5398.833,6121.539,7522.875,6997.676,5842.000,5301.838,6281.032,5893.885,5556.508,3727.881,5918.841,5773.147,4880.190
606,9023.865,5382.667,5226.312,5384.583,6059.000,7615.625,7036.265,5965.000,5269.162,6247.516,5844.923,5530.705,3749.857,5914.455,5751.059,4934.286
607,9045.596,5378.000,5250.469,5404.750,6087.115,7670.125,7036.441,5972.333,5287.946,6286.709,5908.154,5539.377,3714.190,5940.045,5755.941,4875.952
608,9021.923,5429.250,5338.375,5407.500,6101.077,7625.125,7016.971,5940.000,5328.946,6289.291,5877.731,5558.951,3732.976,5936.614,5801.382,4906.857
609,9060.077,5402.167,5362.594,5414.917,6089.269,7631.938,7030.559,6016.000,5346.243,6291.484,5846.615,5566.361,3726.524,5927.023,5771.559,4932.000
610,9039.885,5394.167,5351.125,5429.333,6106.539,7601.062,7066.735,6016.000,5400.648,6307.161,5891.192,5553.147,3721.143,5926.773,5751.088,4937.619
611,9043.827,5389.750,5327.156,5437.500,6065.654,7599.188,7028.912,5950.333,5399.567,6310.968,5877.423,5596.606,3720.190,5915.023,5745.353,4938.810
612,9035.423,5360.500,5333.031,5453.333,6107.923,7559.250,7010.412,5908.667,5399.405,6303.193,5877.308,5543.656,3736.072,5909.205,5753.971,4942.619
613,9014.462,5403.458,5306.969,5390.833,6124.654,7607.000,6992.765,5943.333,5388.162,6284.161,5907.154,5546.000,3735.262,5888.045,5755.588,4927.571
614,9024.038,5422.333,5284.469,5467.333,6100.885,7518.188,7018.118,5946.333,5387.784,6298.323,5855.885,5552.033,3734.976,5921.727,5790.941,4909.476
615,9009.923,5433.083,5249.938,5441.667,6071.269,7517.188,7020.735,5914.667,5416.324,6273.484,5872.846,5529.524,3716.167,5909.182,5775.500,4928.952
616,9025.000,5422.667,5219.906,5383.500,6082.000,7574.312,7057.588,6007.000,5427.027,6262.709,5836.231,5561.361,3721.952,5915.773,5777.088,4958.429
617,8983.327,5386.500,5227.188,5414.917,6079.923,7562.312,7003.176,5833.000,5402.865,6278.903,5897.769,5552.803,3695.452,5922.023,5743.324,4937.190
618,8990.596,5409.458,5214.844,5373.500,6073.231,7573.375,6998.118,5884.333,5399.405,6259.613,5842.077,5556.558,3693.428,5903.159,5703.235,4917.429
619,8976.327,5368.875,5191.500,5407.833,6083.846,7634.625,7021.559,5975.000,5365.757,6227.355,5856.885,5536.377,3731.143,5905.227,5754.941,4919.762
620,9039.038,5408.375,5205.469,5408.833,6074.961,7605.625,7023.882,5878.000,5341.622,6262.193,5830.885,5539.688,3704.048,5875.955,5738.912,4963.381
621,9000.654,5390.667,5116.938,5401.917,6027.539,7543.625,6988.059,5877.000,5323.352,6275.516,5793.346,5525.377,3709.143,5883.614,5777.353,4923.714
622,8997.462,5390.333,5133.750,5358.167,6035.769,7491.250,6959.118,5922.667,5307.892,6244.484,5849.731,5530.328,3696.595,5873.409,5721.088,4898.524
623,8959.615,5382.000,5139.188,5417.917,6001.154,7489.500,6987.735,5897.000,5260.135,6254.291,5820.769,5538.672,3697.738,5819.182,5717.529,4902.619
624,8961.038,5288.875,5085.500,5367.083,5974.000,7489.125,6990.147,5959.333,5243.811,6251.484,5813.269,5540.262,3704.143,5864.250,5721.059,4865.000
625,8922.250,5319.292,5072.406,5345.667,5997.423,7535.812,7016.765,5745.667,5248.648,6237.323,5780.115,5527.885,3676.667,5880.727,5709.471,4925.952
626,8920.404,5316.208,5076.406,5362.750,5984.923,7529.875,6961.882,5907.333,5215.784,6244.258,5784.731,5485.754,3687.238,5807.295,5732.941,4933.952
627,8941.730,5285.208,5052.969,5350.167,5971.808,7515.438,6959.882,5888.000,5199.027,6241.064,5795.269,5480.705,3692.643,5834.114,5737.088,4902.524
628,8958.346,5304.042,5022.656,5322.667,5965.923,7499.625,6994.824,5752.667,5188.459,6233.032,5786.961,5491.295,3692.548,5838.114,5694.647,4870.762
629,8908.923,5284.333,5032.406,5373.167,5956.846,7523.062,6938.147,5930.000,5165.324,6221.645,5761.346,5469.246,3681.643,5785.000,5691.294,4864.143
630,8941.115,5289.250,4980.469,5345.917,5946.615,7492.875,6948.529,5827.667,5149.757,6235.291,5767.000,5468.656,3680.643,5809.636,5682.000,4870.476
631,8890.577,5264.667,5014.406,5380.500,5938.039,7444.938,6944.853,5910.333,5130.757,6202.258,5755.231,5464.541,3651.072,5805.568,5704.118,4833.143
632,8927.712,5256.042,4963.062,5317.333,5941.615,7442.875,6962.559,5913.667,5173.378,6240.871,5757.308,5452.361,3654.452,5817.205,5705.824,4811.000
633,8873.980,5232.833,4976.938,5302.583,5938.423,7409.125,6945.794,5797.000,5172.811,6185.097,5755.923,5469.836,3678.214,5820.614,5678.559,4810.476
634,8859.115,5231.750,4921.438,5333.500,5979.269,7427.312,6948.912,5830.000,5186.271,6216.645,5754.115,5466.508,3652.286,5768.477,5702.353,4830.714
635,8903.808,5191.833,4957.094,5305.833,5948.654,7381.875,6929.647,5900.667,5158.973,6191.581,5739.385,5435.033,3644.976,5775.318,5675.765,4822.238
636,8874.846,5212.250,4938.281,5349.250,6000.692,7441.500,6962.559,5740.333,5086.567,6208.903,5746.115,5439.738,3642.976,5777.432,5704.000,4826.190
637,8841.500,5202.792,4898.562,5317.833,5979.615,7431.938,6959.500,5878.000,5109.541,6265.193,5751.154,5430.738,3655.762,5762.432,5702.647,4768.571
638,8831.135,5129.750,4924.375,5343.417,5956.231,7469.312,6919.059,5831.333,5101.216,6216.548,5736.577,5413.590,3654.333,5759.295,5673.676,4778.810
639,8826.442,5190.500,4896.344,5340.750,5960.731,7438.875,6917.029,5853.000,5075.433,6203.258,5708.539,5408.442,3665.976,5788.682,5697.794,4849.571
640,8844.308,5155.042,4887.781,5327.250,5958.808,7447.438,6910.088,5769.000,5049.838,6187.742,5684.539,5403.492,3669.833,5742.159,5662.118,4816.762
641,8803.615,5150.792,4896.469,5361.583,5909.961,7350.750,6938.882,5778.333,5037.811,6229.419,5705.692,5424.049,3649.976,5774.750,5644.206,4788.905
642,8792.615,5116.667,4868.188,5336.500,5894.154,7357.500,6905.824,5791.000,5052.811,6213.742,5676.539,5426.902,3646.262,5756.364,5657.912,4760.381
643,8818.730,5134.000,4859.781,5291.583,5892.539,7356.562,6915.971,5798.667,5035.433,6222.871,5692.500,5397.082,3661.167,5718.045,5697.147,4782.905
644,8809.596,5121.083,4869.188,5314.917,5892.539,7306.375,6895.059,5819.000,4999.892,6196.581,5694.308,5411.558,3663.190,5714.341,5669.235,4756.714
645,8754.270,5121.833,4831.438,5254.833,5837.500,7336.375,6889.941,5738.333,5008.243,6190.807,5668.039,5395.295,3669.428,5712.364,5648.500,4745.190
646,8783.808,5132.542,4842.469,5285.250,5882.577,7242.000,6942.147,5828.000,4995.703,6215.516,5692.423,5394.803,3624.881,5725.750,5656.029,4759.095
647,8756.058,5072.125,4832.125,5360.333,5826.385,7265.625,6893.147,5812.333,4978.622,6177.936,5668.192,5383.262,3634.952,5719.841,5625.529,4719.667
648,8773.770,5054.792,4804.031,5275.417,5870.231,7268.125,6878.588,5825.333,4963.054,6176.839,5655.769,5387.476,3650.190,5713.886,5653.912,4776.952
649,8754.635,5075.125,4817.438,5280.167,5810.923,7265.312,6896.147,5799.667,4938.271,6154.258,5647.539,5366.295,3657.833,5715.455,5636.382,4740.048
650,8743.462,5012.417,4823.438,5273.083,5811.231,7196.375,6869.588,5751.667,4930.865,6172.839,5662.077,5342.147,3637.214,5691.227,5611.206,4754.381
651,8736.096,5030.542,4788.688,5251.583,5814.808,7171.812,6885.324,5742.000,4928.757,6159.742,5646.115,5356.262,3645.548,5691.341,5603.647,4716.429
652,8730.865,5022.208,4772.594,5284.000,5757.039,7209.875,6891.529,5812.000,4910.433,6125.677,5634.308,5340.558,3647.024,5645.591,5598.618,4722.143
653,8691.192,5006.708,4782.656,5254.750,5757.000,7140.188,6877.941,5862.333,4920.162,6141.677,5632.423,5327.328,3645.905,5700.477,5638.529,4712.619
654,8721.192,5029.125,4784.188,5259.500,5735.115,7093.375,6849.941,5740.333,4892.378,6160.064,5618.923,5317.459,3616.214,5680.886,5638.059,4717.048
655,8698.250,5004.500,4787.562,5264.417,5753.577,7085.312,6852.029,5695.667,4889.433,6162.936,5587.654,5331.295,3625.833,5685.159,5619.618,4690.952
656,8701.020,5003.917,4790.562,5268.000,5713.077,7037.688,6889.941,5815.333,4862.622,6134.452,5655.269,5322.508,3615.524,5669.318,5568.412,4703.000
657,8671.288,5002.042,4762.625,5212.500,5697.154,7084.938,6844.294,5814.000,4855.838,6127.677,5594.769,5290.639,3656.524,5678.205,5609.500,4707.762
658,8703.962,4984.208,4751.844,5252.500,5721.577,7089.188,6832.765,5800.333,4843.216,6084.291,5634.231,5295.574,3632.333,5664.318,5606.824,4680.524
659,8674.577,4996.875,4770.969,5253.250,5698.039,7050.438,6911.382,5750.333,4831.595,6115.871,5610.461,5305.754,3628.452,5644.045,5595.618,4722.476
660,8682.962,4983.042,4736.438,5281.500,5687.192,7028.812,6836.706,5867.000,4836.946,6106.839,5618.923,5281.033,3629.762,5628.682,5598.500,4692.143
661,8643.904,4985.583,4746.156,5265.500,5682.269,6994.625,6830.353,5707.333,4796.648,6098.742,5603.961,5283.442,3630.595,5641.932,5629.382,4704.571
662,8645.980,4971.375,4726.562,5266.583,5677.039,7020.062,6847.118,5729.000,4813.162,6099.258,5595.308,5284.721,3604.976,5636.318,5589.441,4655.857
663,8623.173,4971.125,4745.062,5221.750,5688.654,6982.375,6813.882,5759.333,4793.108,6118.419,5585.539,5256.574,3626.190,5657.045,5607.500,4674.048
664,8621.904,4945.000,4736.812,5243.667,5636.923,6954.562,6847.147,5669.000,4777.405,6085.323,5563.077,5262.377,3599.572,5602.773,5604.647,4629.429
665,8615.654,4916.792,4696.781,5210.583,5639.692,6987.500,6806.235,5688.333,4789.622,6049.355,5567.461,5245.951,3607.572,5646.205,5556.735,4680.238
666,8591.923,4939.958,4732.375,5237.333,5651.577,6990.812,6830.147,5741.333,4762.486,6100.419,5547.154,5239.558,3622.786,5635.227,5590.176,4671.048
667,8633.770,4896.042,4720.438,5220.333,5659.269,7114.562,6812.824,5877.667,4811.243,6143.000,5556.961,5249.295,3627.143,5625.591,5568.324,4649.048
668,8603.462,4920.167,4714.000,5228.000,5616.269,7015.250,6819.206,5826.667,4775.243,6129.936,5551.346,5243.426,3620.405,5633.682,5593.765,4658.810
669,8596.962,4911.500,4726.500,5165.917,5606.385,7038.688,6803.118,5729.333,4774.352,6166.581,5556.731,5238.853,3592.595,5646.114,5564.971,4650.286
670,8564.423,4914.750,4715.562,5208.417,5626.269,7038.125,6834.647,5780.000,4761.703,6114.936,5562.039,5223.721,3600.643,5618.386,5569.294,4631.000
