 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11
477,9257.271,9849.179,7214.375,7216.189,5411.000,6104.328,5371.500,5592.875,5079.885,5435.900,4319.182
478,9234.108,9872.321,7149.125,7196.892,5426.850,6094.414,5401.750,5523.625,5093.269,5470.800,4350.909
479,9207.162,9868.964,7118.688,7224.459,5418.850,6107.328,5370.417,5623.250,5083.269,5419.100,4326.818
480,9207.000,9822.214,7103.562,7231.973,5421.600,6070.241,5344.417,5533.750,5072.539,5437.000,4359.909
481,9180.973,9830.893,7141.750,7191.352,5424.050,6080.138,5328.083,5531.125,5040.269,5452.300,4349.636
482,9177.757,9847.607,7140.188,7174.000,5439.800,6055.948,5345.000,5503.125,5034.923,5437.800,4318.364
483,9135.946,9801.571,7069.438,7191.541,5406.750,6030.448,5365.667,5490.500,5009.269,5441.400,4330.273
484,9117.622,9778.143,7113.125,7174.892,5408.350,6036.724,5353.417,5514.875,4980.192,5448.900,4353.182
485,9102.378,9782.536,7143.250,7193.595,5395.800,5997.517,5302.250,5534.625,4987.192,5400.700,4376.091
486,9084.622,9795.857,7129.625,7207.081,5392.950,6020.328,5316.417,5484.625,4952.192,5381.300,4357.182
487,9137.027,9770.036,7132.188,7188.595,5400.600,5982.724,5284.417,5424.500,4952.654,5398.300,4365.545
488,9064.567,9796.679,7106.562,7169.324,5429.150,5974.604,5310.000,5532.250,4966.192,5382.700,4308.727
489,9087.135,9750.714,7087.812,7174.216,5395.400,5971.138,5339.917,5505.375,5029.154,5437.600,4323.273
490,9055.541,9750.143,7113.062,7196.054,5381.050,5970.896,5328.000,5481.750,4995.923,5465.000,4324.636
491,9068.162,9791.250,7072.750,7170.027,5361.400,5948.845,5266.750,5460.125,5000.539,5444.700,4350.636
492,9060.514,9802.000,7114.812,7154.946,5358.300,5953.776,5275.833,5443.875,5017.115,5420.300,4320.273
493,8972.729,9740.250,7101.062,7169.729,5356.900,5937.172,5292.167,5473.250,4986.154,5464.000,4304.091
494,9015.352,9766.250,7158.562,7144.378,5358.000,5910.069,5257.583,5476.625,4949.461,5369.000,4353.455
495,8997.973,9751.893,7129.812,7168.811,5350.600,5925.655,5288.667,5450.375,4915.154,5449.300,4408.636
496,8963.973,9708.571,7143.500,7170.459,5296.600,5917.621,5283.500,5457.875,4909.808,5403.600,4403.364
497,8959.838,9703.786,7182.125,7182.433,5346.050,5918.896,5243.917,5421.500,4914.000,5409.100,4380.545
498,8925.081,9734.429,7202.875,7173.054,5302.950,5870.638,5304.667,5383.375,4944.077,5378.200,4301.636
499,8920.324,9703.143,7161.375,7186.108,5337.100,5850.914,5255.250,5427.250,4914.539,5400.000,4329.909
500,8895.729,9707.750,7141.500,7203.973,5280.450,5872.155,5230.750,5424.000,4901.615,5368.500,4366.636
501,8920.838,9696.214,7153.812,7150.784,5320.950,5863.879,5216.667,5426.875,4899.423,5378.700,4349.909
502,8852.081,9670.964,7181.812,7154.378,5316.550,5841.172,5228.083,5409.625,4873.192,5336.300,4335.909
503,8859.000,9633.536,7119.875,7160.595,5309.150,5830.396,5232.167,5371.375,4907.192,5311.400,4365.636
504,8799.297,9658.964,7133.688,7164.433,5298.350,5824.311,5242.500,5374.625,4898.308,5385.400,4317.182
505,8828.514,9677.250,7122.750,7164.703,5246.650,5804.741,5242.000,5393.000,4882.385,5373.700,4324.182
506,8812.243,9654.536,7128.438,7155.703,5296.850,5794.879,5211.833,5310.750,4904.654,5391.000,4343.364
507,8835.811,9601.750,7146.812,7170.946,5304.500,5757.896,5189.833,5345.250,4887.308,5354.500,4357.273
508,8779.514,9613.143,7133.500,7158.243,5261.850,5781.741,5165.250,5410.750,4863.385,5352.100,4356.091
509,8765.081,9646.393,7133.688,7139.027,5320.600,5760.448,5211.250,5406.750,4868.769,5381.700,4334.455
510,8722.162,9602.464,7129.375,7167.405,5248.250,5749.621,5186.500,5397.750,4893.846,5293.600,4343.364
511,8746.081,9653.071,7117.938,7129.405,5258.450,5745.121,5188.667,5353.125,4861.385,5336.500,4365.091
512,8709.297,9602.857,7093.688,7153.000,5271.300,5746.862,5191.083,5348.625,4855.654,5371.100,4349.909
513,8720.433,9578.179,7094.938,7139.405,5224.650,5747.845,5191.583,5376.875,4912.308,5326.500,4354.636
514,8708.784,9603.286,7109.188,7141.162,5289.650,5711.517,5163.083,5308.500,4919.731,5306.600,4300.727
515,8711.162,9595.393,7123.750,7096.243,5239.850,5716.259,5158.750,5311.000,4937.500,5323.600,4267.000
516,8693.838,9587.714,7057.625,7125.676,5261.350,5678.500,5164.417,5283.750,4862.961,5348.000,4322.545
517,8670.595,9611.857,7086.625,7136.243,5274.000,5674.414,5201.333,5299.750,4864.808,5323.000,4380.818
518,8658.973,9572.143,7042.062,7150.595,5249.150,5682.741,5166.833,5318.750,4892.115,5337.700,4343.545
519,8635.729,9523.607,7068.938,7155.567,5240.150,5679.189,5189.083,5319.875,4918.846,5266.500,4321.273
520,8623.567,9612.321,7093.625,7121.054,5258.600,5670.414,5201.583,5282.625,4943.615,5270.800,4347.545
521,8620.297,9477.250,7067.375,7127.729,5239.150,5636.621,5145.750,5272.375,4954.039,5312.800,4284.636
522,8592.784,9560.321,7073.438,7110.892,5227.350,5621.328,5132.917,5264.625,4899.115,5262.800,4295.273
523,8571.622,9479.821,7040.875,7137.919,5252.650,5643.535,5119.417,5298.375,4890.654,5281.500,4339.455
524,8527.108,9544.571,7038.312,7135.324,5222.550,5619.828,5139.000,5290.625,4905.385,5264.300,4349.455
525,8525.946,9487.821,7083.500,7137.622,5241.100,5613.862,5143.083,5308.000,4864.654,5282.500,4329.182
526,8474.135,9516.429,7102.000,7089.459,5269.550,5600.517,5133.083,5249.625,4864.923,5270.400,4355.000
527,8482.703,9441.786,7024.188,7122.081,5266.800,5588.983,5131.000,5265.125,4874.192,5335.800,4332.364
528,8490.324,9460.857,7071.500,7134.541,5221.850,5578.189,5094.833,5304.875,4899.000,5302.500,4359.000
529,8482.271,9479.821,7053.812,7156.216,5257.750,5575.483,5126.083,5262.250,4864.231,5252.900,4365.818
530,8499.027,9468.857,7086.812,7142.541,5263.200,5579.121,5147.000,5262.000,4893.346,5314.300,4298.727
531,8429.243,9342.393,7016.688,7079.919,5247.400,5590.638,5142.917,5256.375,4888.308,5259.600,4314.727
532,8468.405,9450.929,7004.875,7104.459,5257.600,5560.879,5123.333,5236.625,4926.923,5265.400,4360.273
533,8427.189,9510.929,6977.938,7091.433,5281.300,5553.396,5146.083,5230.500,4898.500,5289.700,4383.909
534,8437.054,9431.071,6994.250,7125.000,5257.800,5555.655,5112.333,5249.125,4923.269,5312.300,4336.364
535,8425.000,9419.357,7102.938,7112.243,5264.700,5529.207,5108.000,5251.125,4907.423,5276.800,4344.364
536,8376.838,9355.464,7031.625,7174.919,5225.100,5507.448,5058.250,5239.125,4881.808,5296.000,4344.818
537,8335.027,9423.714,7021.750,7106.324,5241.850,5485.121,5097.583,5289.250,4878.461,5311.900,4318.273
538,8369.433,9392.643,7020.562,7140.838,5258.700,5475.931,5085.917,5197.875,4869.269,5298.300,4314.091
539,8331.189,9356.679,7053.250,7099.541,5248.350,5488.241,5082.500,5185.750,4846.385,5289.700,4330.000
540,8307.757,9353.679,6996.500,7078.729,5210.000,5480.069,5079.833,5210.125,4827.577,5195.200,4339.273
541,8293.676,9343.000,6999.938,7139.865,5221.500,5436.069,5069.833,5228.125,4822.269,5302.500,4340.909
542,8270.297,9317.786,6990.750,7112.811,5223.250,5454.000,5044.750,5195.750,4857.500,5233.400,4368.636
543,8285.324,9337.250,7020.875,7131.946,5113.250,5422.293,5076.083,5192.875,4812.539,5260.400,4349.818
544,8267.486,9314.429,6974.062,7118.405,5222.400,5417.862,5081.667,5191.125,4881.577,5272.400,4346.636
545,8277.729,9312.143,7037.375,7138.946,5207.550,5407.776,5111.833,5153.250,4867.654,5240.900,4315.636
546,8275.135,9317.964,7012.938,7095.973,5213.150,5400.586,5069.833,5158.250,4893.115,5249.600,4309.182
547,8254.892,9377.786,7060.062,7086.567,5187.750,5390.483,5108.750,5218.500,4838.385,5230.900,4330.091
548,8251.622,9502.714,7029.812,7091.595,5177.450,5395.241,5054.083,5199.000,4897.692,5223.900,4306.273
549,8227.811,9459.393,7108.438,7126.486,5214.550,5393.707,5083.083,5180.750,4902.000,5262.800,4298.364
550,8220.189,9470.893,7062.438,7112.405,5183.800,5405.845,5087.000,5118.125,4873.115,5236.800,4359.000
551,8205.189,9467.750,7119.688,7116.486,5184.100,5388.586,5052.667,5132.500,4870.654,5260.500,4335.000
552,8208.838,9476.036,7132.312,7093.378,5162.800,5349.017,5067.333,5130.750,4826.731,5252.300,4340.364
553,8192.811,9483.750,7113.125,7120.324,5180.800,5350.811,5010.000,5148.000,4842.308,5243.100,4363.455
554,8195.081,9481.071,7124.500,7104.000,5161.400,5347.983,5046.583,5107.125,4858.923,5273.200,4368.273
555,8129.567,9446.929,7071.750,7135.216,5179.600,5309.707,5090.000,5150.000,4832.885,5265.100,4342.909
556,8176.622,9449.750,7081.750,7106.135,5151.750,5325.069,5105.667,5163.750,4828.231,5199.300,4364.182
557,8106.271,9428.607,7090.812,7125.378,5176.000,5283.638,5019.667,5076.875,4836.769,5212.600,4307.545
558,8104.486,9362.071,7118.938,7067.946,5177.200,5292.535,5068.750,5069.750,4808.385,5229.300,4328.636
559,8123.973,9400.321,7092.812,7108.162,5144.750,5269.862,5065.500,5083.250,4776.077,5223.000,4331.727
560,8148.405,9426.536,7073.125,7105.081,5180.900,5240.879,5050.667,5134.125,4774.692,5244.800,4327.364
561,8070.108,9399.607,7103.250,7091.081,5168.900,5256.707,5039.917,5063.500,4785.539,5193.100,4356.909
562,8040.054,9381.357,7051.750,7068.729,5119.000,5236.655,5008.500,5102.000,4771.692,5201.500,4315.727
563,8040.486,9359.679,7049.750,7078.784,5126.600,5234.000,5019.083,5092.250,4760.231,5242.300,4337.636
564,8055.297,9346.000,7069.688,7075.135,5157.150,5213.741,5031.333,5040.875,4764.346,5251.000,4341.818
565,8034.865,9368.179,7038.688,7055.676,5128.150,5218.948,5026.667,5068.625,4755.692,5236.200,4360.545
566,8017.757,9287.286,7021.875,7083.729,5123.150,5192.345,5002.500,5076.625,4745.654,5184.100,4318.636
567,8003.676,9347.107,7050.500,7090.676,5096.450,5198.965,5022.917,5088.625,4739.269,5153.800,4315.273
568,8006.108,9343.857,7006.062,7057.919,5132.800,5172.189,4927.583,5059.375,4732.385,5211.900,4320.000
569,8003.433,9267.500,7030.250,7059.567,5133.850,5165.638,5076.250,5086.875,4743.885,5238.800,4319.364
570,7944.189,9317.786,7014.938,7102.243,5112.500,5194.828,5041.167,5046.625,4720.539,5186.200,4333.818
571,7946.135,9284.786,6994.125,7073.729,5142.250,5171.569,4984.083,5073.875,4712.769,5214.100,4340.273
572,7932.243,9285.286,7059.938,7044.135,5116.150,5157.965,4972.917,5018.125,4725.654,5194.500,4331.364
573,7918.135,9271.071,7031.750,7092.189,5130.150,5150.104,5001.333,5072.375,4711.539,5218.600,4315.818
574,7930.757,9225.321,7029.000,7049.703,5100.050,5120.362,4991.000,5063.750,4672.423,5164.600,4310.182
575,7899.784,9254.107,6968.375,7042.162,5115.550,5139.914,4981.167,5053.000,4670.000,5217.000,4344.455
576,7904.054,9200.964,7021.688,7048.865,5123.300,5111.069,4948.917,5042.500,4665.115,5169.300,4330.273
577,7891.000,9238.107,7003.188,7043.757,5091.750,5148.086,4976.750,5031.000,4695.115,5147.100,4324.909
578,7885.324,9188.786,7057.188,7059.297,5115.450,5124.776,4978.833,5056.625,4693.500,5218.500,4323.091
579,7920.189,9190.679,6994.500,7065.514,5123.800,5121.017,5006.583,4968.375,4723.692,5160.800,4324.000
580,7907.811,9226.714,7019.438,7029.514,5129.500,5126.655,4950.583,4996.875,4739.500,5224.900,4324.182
581,7932.973,9165.250,6990.938,7043.216,5112.200,5090.793,4950.500,4982.875,4760.577,5195.700,4356.182
582,7865.378,9178.321,7009.500,7010.865,5128.350,5090.121,4998.000,5021.625,4748.615,5180.100,4315.636
583,7875.271,9124.821,6979.500,7047.027,5131.950,5097.672,4937.917,4993.750,4749.615,5152.600,4294.273
584,7870.243,9154.857,6942.625,7010.541,5122.850,5070.655,4921.750,4970.125,4736.846,5149.100,4332.909
585,7831.595,9124.036,6951.812,7039.838,5087.150,5048.396,4963.917,5046.250,4723.923,5191.900,4349.000
586,7834.838,9107.286,6949.938,7028.271,5087.350,5037.517,4969.167,4995.250,4701.961,5189.500,4279.545
587,7821.757,9130.000,6940.312,7031.622,5131.150,5044.224,4913.833,4995.625,4702.731,5163.200,4349.727
588,7829.946,9083.071,6977.125,7015.433,5088.900,5026.207,4939.417,4938.750,4692.615,5133.000,4397.545
589,7806.676,9034.321,7024.062,7050.757,5102.950,5021.000,4935.917,5010.000,4653.692,5135.000,4357.545
590,7771.459,9062.679,6981.562,7037.811,5085.500,5012.931,4930.500,4945.250,4689.731,5169.900,4295.545
591,7792.622,9099.607,6979.938,7008.946,5116.750,5001.965,4962.833,4958.875,4693.577,5133.300,4317.455
592,7778.648,9013.107,6980.188,7019.459,5107.100,4989.517,4967.500,4952.125,4655.461,5151.200,4346.000
593,7785.135,9037.929,6965.750,7046.919,5106.200,4967.552,4937.917,4944.750,4678.885,5132.800,4311.818
594,7787.865,9005.250,6926.562,6969.784,5076.000,4989.259,4898.750,4915.375,4736.039,5150.900,4343.364
595,7754.324,9020.393,6923.688,7054.811,5085.900,4981.500,4942.000,4967.375,4739.808,5064.800,4315.727
596,7778.243,9039.571,6990.688,7035.648,5055.000,4963.552,4917.917,4925.125,4719.192,5124.600,4354.727
597,7769.648,8933.214,6947.000,7030.729,5113.750,4997.759,4926.250,4896.625,4728.039,5182.300,4382.182
598,7699.946,8975.214,6940.250,7024.135,5113.050,4959.483,4935.833,4888.750,4733.961,5135.200,4351.364
599,7747.811,8964.964,6975.812,7039.000,5067.550,4932.586,4934.583,4933.125,4725.654,5113.300,4288.909
600,7699.486,8962.821,6932.750,6998.081,5065.900,4975.121,4919.917,4932.375,4753.615,5166.700,4342.000
601,7756.189,8943.250,6930.750,7009.729,5061.550,4954.655,4906.333,4908.125,4774.923,5100.900,4345.364
602,7727.135,8905.821,6886.625,7014.108,5064.150,4959.672,4911.500,4974.125,4747.961,5139.200,4335.727
603,7740.378,8934.321,6931.125,7011.486,5043.750,4931.689,4906.000,4889.000,4755.923,5138.400,4339.545
604,7727.757,8895.250,6909.250,6981.324,5081.850,4961.155,4903.500,4893.000,4739.577,5119.600,4366.455
605,7687.973,8851.107,6926.875,7001.784,5094.500,4918.362,4864.333,4917.875,4723.385,5100.800,4336.909
606,7680.405,8847.679,6920.000,7015.811,5080.150,4914.311,4891.333,4899.500,4715.539,5157.600,4345.000
607,7710.514,8839.536,6906.812,7002.243,5055.150,4928.621,4908.083,4819.000,4676.654,5136.600,4330.364
608,7697.433,8846.929,6871.000,6997.459,5069.650,4910.207,4881.333,4853.375,4680.346,5100.500,4331.455
609,7689.324,8818.714,6940.625,6994.757,5056.900,4901.241,4877.417,4739.625,4645.885,5146.700,4319.364
610,7685.784,8844.357,6868.125,6979.729,5055.450,4901.879,4881.917,4805.750,4661.577,5089.500,4330.091
611,7708.000,8799.321,6944.875,6993.459,5092.750,4880.811,4860.333,4851.000,4646.731,5116.300,4323.182
612,7703.919,8775.393,6946.250,6969.081,5086.950,4862.569,4870.917,4816.000,4620.885,5119.600,4318.455
613,7681.243,8779.750,6906.125,6977.108,5042.950,4848.914,4872.333,4813.625,4649.115,5156.800,4351.182
614,7646.108,8794.607,6921.250,6956.973,5073.450,4865.862,4852.583,4821.375,4631.192,5079.200,4323.545
615,7646.729,8767.393,6917.000,6976.622,5065.950,4858.035,4895.167,4783.250,4637.846,5125.400,4355.364
616,7607.324,8799.321,6903.438,6978.027,5093.000,4849.707,4851.083,4756.625,4603.000,5090.500,4290.000
617,7633.271,8741.393,6898.062,6988.459,5049.800,4855.638,4879.500,4829.000,4607.346,5154.900,4326.182
618,7658.162,8734.036,6909.688,6944.189,5024.500,4831.000,4871.833,4772.625,4645.731,5144.400,4309.727
619,7630.027,8733.607,6969.188,6960.324,5027.050,4850.224,4868.083,4838.000,4696.385,5121.500,4298.545
620,7647.973,8742.714,6989.125,6955.378,5042.900,4852.828,4843.500,4786.625,4676.923,5142.300,4323.909
621,7631.216,8713.714,6916.875,6950.271,5013.950,4821.241,4861.917,4766.250,4689.654,5171.100,4315.091
622,7625.622,8665.607,6937.000,6936.729,5091.750,4832.776,4850.583,4780.875,4668.769,5163.600,4302.545
623,7604.838,8684.000,6993.750,6984.784,5000.050,4837.741,4878.250,4773.500,4678.731,5088.700,4317.273
624,7650.459,8644.214,6943.812,6944.567,5052.400,4817.224,4845.833,4820.375,4668.846,5117.600,4292.545
625,7652.135,8664.107,6907.562,6950.352,5040.050,4818.414,4875.167,4770.875,4649.846,5044.300,4289.182
626,7626.433,8621.464,6904.500,6963.946,5006.850,4806.189,4802.750,4797.125,4611.500,5107.400,4337.182
627,7590.595,8635.250,6987.000,6977.946,5034.500,4778.121,4869.833,4807.250,4654.615,5149.900,4344.273
628,7583.676,8594.429,6889.812,6966.541,5061.800,4780.689,4882.250,4756.000,4640.846,5121.500,4324.909
629,7595.135,8646.500,6851.875,6944.892,5014.900,4792.896,4835.250,4767.250,4621.654,5110.200,4291.273
630,7593.000,8613.607,6902.875,6912.514,5030.150,4770.069,4840.083,4723.000,4626.115,5080.600,4312.091
631,7581.514,8607.357,6897.125,6935.703,5036.000,4775.069,4851.000,4766.375,4588.615,5114.000,4323.364
632,7587.433,8601.500,6930.812,6939.271,5008.800,4750.759,4825.167,4725.750,4588.423,5100.800,4323.727
633,7641.973,8538.679,6882.312,6944.054,5036.300,4752.052,4855.917,4763.750,4588.846,5123.000,4292.000
634,7597.378,8556.500,6894.625,6941.297,4984.750,4755.517,4822.917,4706.250,4630.154,5116.700,4400.909
635,7629.433,8523.107,6846.625,6946.000,4984.150,4749.276,4832.583,4770.875,4570.769,5156.200,4291.455
636,7623.946,8495.071,6868.875,6947.811,5052.700,4750.741,4870.000,4717.500,4589.231,5141.000,4317.455
637,7636.000,8513.464,6882.938,6940.757,5009.650,4747.741,4798.583,4705.750,4570.885,5074.100,4340.364
638,7620.243,8503.393,6876.625,6950.297,5020.150,4742.896,4783.417,4693.750,4579.615,5083.400,4305.636
639,7637.676,8505.357,6894.875,6945.784,4994.850,4735.535,4862.833,4723.625,4553.923,5044.900,4309.364
640,7583.595,8490.929,6851.875,6972.946,5034.850,4699.707,4821.167,4740.875,4583.577,5058.200,4317.000
641,7607.514,8469.607,6896.125,6926.514,5008.850,4716.155,4872.917,4758.500,4547.769,5102.400,4326.455
642,7627.378,8467.214,6964.000,6936.162,5039.850,4722.569,4834.250,4718.875,4562.461,5165.100,4306.091
643,7616.324,8462.893,6974.875,6911.703,5052.300,4724.276,4802.583,4705.500,4561.308,5116.400,4326.364
644,7597.567,8475.143,6937.750,6942.135,5013.550,4734.172,4818.833,4736.875,4534.923,5094.400,4274.182
645,7626.135,8377.071,6990.438,6910.973,4962.500,4722.535,4805.250,4697.000,4544.192,5088.800,4293.364
646,7599.757,8434.071,6969.500,6931.811,4988.150,4697.379,4840.083,4725.125,4527.461,5105.200,4325.727
647,7627.000,8377.821,6937.125,6954.729,5002.350,4686.931,4853.667,4654.750,4541.885,5045.300,4303.818
648,7620.271,8434.357,6907.062,6956.271,4958.150,4697.311,4818.000,4634.750,4551.039,5063.600,4340.364
649,7831.297,8367.143,6973.312,6935.108,4981.400,4716.035,4802.583,4659.000,4539.577,5127.600,4340.727
650,7874.973,8356.464,6930.562,6947.162,5010.950,4717.655,4781.917,4691.250,4547.461,5076.700,4341.818
651,7877.081,8319.357,6897.000,6947.676,4966.850,4701.948,4740.167,4682.625,4524.039,5046.900,4308.364
652,7910.054,8344.714,6881.312,6969.405,5033.950,4699.569,4811.833,4676.000,4523.423,5154.100,4379.455
653,7885.271,8325.357,6973.312,6939.973,5021.750,4699.931,4832.417,4710.875,4513.500,5101.400,4296.091
654,7876.865,8318.857,6881.500,6975.271,4991.950,4689.535,4806.000,4696.875,4505.769,5151.400,4335.636
655,7899.297,8299.821,6926.812,6949.162,5008.600,4692.345,4798.750,4609.500,4499.231,5133.400,4313.455
656,7885.271,8329.571,6895.250,6943.162,4980.600,4705.224,4756.417,4685.875,4540.769,5090.500,4327.818
657,7844.271,8312.429,6933.438,6926.189,4977.500,4688.793,4777.667,4687.750,4586.423,5100.200,4335.818
658,7851.622,8256.429,6921.312,6933.541,5007.850,4688.948,4792.417,4686.375,4610.231,5095.100,4340.636
659,7847.162,8322.536,6925.750,6952.541,4969.850,4688.345,4794.833,4654.875,4568.115,5141.500,4349.455
660,7815.541,8282.786,6922.500,6959.514,5013.950,4663.345,4795.917,4659.750,4550.808,5094.900,4316.000
661,7860.297,8257.893,6919.062,6927.243,4955.600,4663.431,4773.000,4700.250,4578.654,5155.700,4321.455
662,7795.324,8228.107,6981.875,6934.676,4977.250,4654.948,4767.583,4615.750,4562.308,5091.000,4289.727
663,7781.811,8207.607,7026.562,6920.135,4973.850,4635.448,4790.083,4598.875,4552.423,5108.800,4358.273
664,7796.486,8226.464,6978.938,6938.486,4976.700,4661.862,4814.167,4618.500,4497.423,5142.700,4342.545
665,7777.622,8204.643,6971.188,6912.378,5009.900,4644.241,4837.667,4643.250,4531.346,5137.500,4407.636
666,7741.216,8177.321,6972.500,6923.027,4976.000,4634.465,4782.583,4609.750,4538.346,5118.100,4327.364
667,7748.297,8226.857,7007.000,6920.352,4983.850,4633.189,4748.833,4637.500,4512.000,5091.200,4270.000
668,7777.162,8135.429,6947.562,6916.271,4963.950,4629.465,4779.167,4589.500,4527.346,5111.200,4325.091
669,7723.378,8160.321,6971.875,6902.567,4962.550,4608.241,4797.833,4631.250,4509.961,5090.700,4344.909
670,7741.108,8142.179,6950.875,6901.243,4970.200,4630.724,4772.000,4625.875,4453.654,5070.900,4291.182
671,7708.811,8157.464,6924.625,6917.622,4960.050,4606.604,4787.917,4681.375,4477.769,5098.900,4351.727
672,7713.433,8124.893,6915.000,6917.433,4930.100,4615.241,4794.167,4660.000,4481.769,5079.600,4333.182
673,7695.757,8063.179,6922.938,6899.919,4931.900,4601.879,4802.000,4691.375,4481.577,5066.800,4353.091
674,7704.054,8120.071,6888.875,6887.324,4953.350,4608.707,4791.833,4600.625,4493.654,5068.400,4315.727
675,7700.433,8058.286,6909.625,6881.054,4953.400,4584.328,4779.250,4684.375,4505.961,5055.600,4336.091
676,7683.811,8082.929,6903.375,6869.703,4953.200,4607.914,4735.917,4607.250,4482.231,5056.400,4323.182
677,7660.703,8071.786,6899.500,6906.729,4940.200,4605.138,4739.750,4601.625,4472.269,5076.100,4330.909
678,7662.081,7998.964,6892.812,6885.433,4969.500,4586.396,4808.917,4567.250,4473.154,5096.000,4295.182
679,7672.892,7997.107,6867.688,6861.162,4957.250,4555.052,4727.750,4601.375,4436.000,5056.200,4324.727
680,7663.973,8024.464,6898.812,6851.729,4946.200,4585.069,4720.500,4564.375,4456.039,5046.500,4311.091
681,7659.838,7963.214,6871.188,6899.378,4960.750,4566.431,4802.250,4660.250,4453.769,5075.200,4353.545
682,7663.027,8018.714,6903.938,6896.378,4931.550,4590.896,4756.500,4614.375,4461.461,5031.100,4314.818
683,7608.595,8004.821,6847.500,6926.000,4966.450,4568.448,4745.417,4570.875,4431.461,5038.400,4302.636
684,7632.108,7987.643,6879.250,6853.433,4954.550,4563.759,4739.833,4561.375,4422.423,5062.400,4335.273
685,7629.243,7965.679,6858.812,6861.541,4947.850,4544.741,4767.333,4640.625,4425.846,5038.500,4311.273
686,7630.433,8007.429,6857.500,6869.838,4940.500,4556.983,4743.667,4569.500,4425.769,5075.000,4292.909
687,7601.757,7952.000,6810.375,6863.000,4910.150,4576.017,4748.417,4591.000,4419.000,5088.600,4327.545
688,7605.297,7940.393,6844.562,6842.108,4958.500,4559.104,4789.500,4594.125,4400.423,5041.200,4338.273
689,7627.811,7909.821,6828.625,6856.865,4907.600,4557.724,4725.417,4570.375,4422.731,5033.500,4353.455
690,7582.324,7933.107,6829.125,6838.243,4888.550,4547.983,4800.833,4577.000,4423.308,5090.300,4277.091
691,7580.541,7947.179,6939.062,6851.027,4926.050,4528.586,4785.833,4516.875,4419.115,5068.500,4291.727
692,7657.865,7911.929,6916.312,6840.216,4936.850,4532.931,4749.250,4552.250,4419.692,5048.900,4323.818
693,7781.676,7870.500,6940.750,6845.027,4933.600,4548.379,4749.000,4583.750,4452.731,5028.200,4272.091
694,7820.378,7910.107,6950.812,6865.919,4948.650,4570.552,4720.750,4518.375,4497.000,5079.500,4306.636
695,7892.297,7840.429,6918.562,6864.622,4895.450,4556.207,4758.667,4568.750,4524.039,5072.600,4296.818
696,7865.108,7887.321,6992.750,6889.514,4897.600,4569.759,4759.000,4548.750,4546.846,5105.700,4329.455
697,7843.378,7852.500,6915.188,6888.729,4936.000,4566.914,4730.000,4522.500,4502.039,5084.300,4304.455
698,7832.054,7790.429,6950.812,6882.622,4945.600,4575.431,4765.250,4530.125,4500.308,5044.700,4331.091
699,7826.297,7840.143,6869.562,6897.567,4953.100,4536.862,4708.833,4519.875,4500.961,5080.700,4348.455
700,7762.324,7795.750,6922.125,6869.081,4909.700,4513.535,4734.500,4521.250,4507.192,5076.100,4334.000
701,7762.271,7782.107,6888.812,6894.676,4896.900,4508.604,4696.667,4532.750,4523.615,5069.300,4312.455
702,7724.892,7800.429,6877.438,6888.486,4944.850,4509.207,4748.250,4579.000,4496.654,5070.800,4295.545
703,7748.729,7755.929,6874.625,6875.297,4888.100,4515.983,4765.167,4504.625,4460.923,5014.300,4321.364
704,7715.378,7779.893,6894.688,6907.271,4880.300,4506.724,4745.750,4518.500,4462.269,5034.800,4328.636
705,7704.892,7705.107,6886.125,6889.919,4880.700,4510.948,4742.167,4521.000,4517.308,5047.000,4353.000
706,7700.946,7738.964,6873.562,6906.865,4942.100,4504.638,4740.250,4522.500,4450.692,5093.200,4339.909
707,7672.892,7680.214,6917.250,6870.000,4904.900,4487.724,4709.667,4481.375,4489.692,5000.300,4357.909
708,7656.622,7674.000,6875.688,6856.027,4918.850,4492.465,4737.917,4517.375,4469.269,5069.400,4298.182
709,7621.838,7664.071,6911.625,6902.919,4935.600,4480.052,4751.833,4524.750,4481.039,5091.200,4313.273
710,7616.919,7701.357,6943.375,6887.459,4891.300,4482.362,4706.667,4547.625,4460.423,5028.200,4302.909
711,7750.514,7654.571,6947.875,6881.729,4967.500,4508.241,4733.000,4504.875,4514.577,5037.300,4311.000
712,7888.297,7631.643,6941.188,6857.892,4881.550,4523.172,4754.417,4530.375,4531.500,5034.800,4340.727
713,7926.811,7621.857,6946.812,6863.459,4928.600,4512.586,4746.333,4603.000,4543.308,5063.200,4329.909
714,7908.027,7676.143,6928.625,6900.865,4923.750,4538.207,4701.250,4745.625,4527.423,5062.100,4349.727
715,7958.000,7667.786,6903.750,6860.027,4911.350,4538.104,4700.000,4852.875,4549.923,5071.100,4378.909
716,7985.324,7675.429,6907.688,6873.459,4945.700,4549.189,4738.917,4987.125,4572.731,5103.000,4323.182
717,7988.108,7647.571,6922.000,6834.514,4945.500,4549.328,4728.750,4945.000,4620.654,5095.500,4358.182
718,7996.162,7666.250,6902.625,6832.108,4943.850,4570.793,4708.250,4928.625,4628.039,5090.900,4367.909
719,8134.811,7639.607,6932.875,6860.946,4933.950,4556.017,4768.333,4941.500,4627.231,5109.900,4350.455
720,8219.676,7622.536,6969.562,6863.271,4965.700,4601.845,4724.250,5009.125,4634.039,5149.600,4339.818
