 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11
484,5234.186,6458.560,4345.383,7522.825,5172.262,6241.909,10661.500,9281.216,6512.375,5293.125,5150.480
485,5238.486,6498.427,4342.700,7497.075,5172.000,6216.909,10704.417,9250.297,6506.562,5277.406,5171.013
486,5231.914,6485.213,4314.067,7503.475,5176.410,6239.636,10716.083,9228.622,6498.562,5220.125,5151.093
487,5213.014,6486.173,4322.383,7518.038,5175.623,6202.182,10591.500,9256.000,6535.000,5226.938,5153.787
488,5208.872,6456.160,4324.650,7518.712,5176.918,6135.364,10720.167,9200.595,6517.188,5234.219,5129.987
489,5208.128,6489.387,4328.550,7485.188,5171.065,6203.545,10618.500,9212.919,6488.375,5293.469,5148.773
490,5204.671,6472.733,4323.300,7533.800,5152.033,6191.364,10635.583,9172.567,6456.188,5301.312,5116.854
491,5195.414,6483.880,4329.017,7520.675,5167.590,6197.091,10666.833,9208.622,6471.125,5287.125,5131.080
492,5194.614,6455.680,4338.717,7531.650,5142.065,6197.818,10671.250,9197.000,6453.750,5304.594,5123.907
493,5201.914,6483.227,4311.683,7542.212,5142.000,6213.273,10615.750,9130.243,6488.250,5258.000,5115.507
494,5189.500,6466.653,4331.850,7552.050,5158.361,6215.636,10689.250,9135.243,6429.875,5217.469,5116.347
495,5181.957,6488.760,4353.917,7529.462,5130.885,6244.364,10638.167,9139.135,6444.625,5206.750,5111.586
496,5169.257,6470.667,4337.133,7504.625,5119.033,6232.000,10612.917,9098.459,6457.938,5191.938,5099.547
497,5178.557,6470.600,4332.950,7526.138,5133.508,6269.091,10579.083,9073.622,6440.250,5226.531,5099.573
498,5140.329,6463.854,4320.283,7573.175,5146.918,6223.455,10638.833,9045.378,6433.875,5218.875,5074.387
499,5141.114,6436.973,4328.967,7527.362,5120.606,6244.455,10562.667,9075.865,6443.875,5172.844,5084.760
500,5181.429,6475.854,4327.083,7531.475,5117.935,6284.636,10627.833,9026.189,6484.750,5190.406,5075.280
501,5154.128,6441.160,4327.100,7470.688,5133.541,6239.000,10590.750,9072.919,6436.750,5170.594,5057.987
502,5146.971,6456.253,4331.900,7425.913,5102.771,6292.091,10569.167,8989.135,6365.938,5198.219,5057.667
503,5147.357,6446.827,4320.450,7482.212,5106.803,6185.545,10499.083,9004.514,6376.000,5184.281,5041.067
504,5132.457,6481.227,4316.917,7474.962,5107.361,6235.000,10535.500,8928.216,6325.188,5177.938,5053.267
505,5138.529,6443.400,4330.250,7427.750,5096.279,6240.818,10534.333,8971.352,6382.875,5126.875,5045.453
506,5107.900,6450.693,4306.917,7431.450,5095.918,6222.636,10549.333,8954.054,6413.625,5180.062,5047.960
507,5110.900,6433.773,4333.800,7382.250,5079.229,6232.455,10420.000,8959.514,6319.188,5152.625,5012.200
508,5123.000,6439.626,4314.467,7358.900,5090.229,6178.545,10499.000,8914.595,6425.125,5153.469,5028.067
509,5125.314,6441.067,4324.267,7358.888,5070.508,6195.727,10552.083,8904.811,6361.688,5150.594,5008.747
510,5119.329,6436.813,4321.700,7322.987,5087.017,6228.000,10462.083,8862.514,6375.438,5136.969,5003.253
511,5106.800,6423.414,4335.950,7332.888,5063.065,6241.727,10530.167,8877.595,6357.625,5161.688,5016.907
512,5112.986,6454.387,4335.050,7349.587,5068.869,6181.545,10460.417,8824.486,6360.125,5160.156,5006.414
513,5101.357,6424.933,4342.367,7314.062,5053.836,6160.273,10418.083,8882.081,6301.938,5190.406,4996.987
514,5104.372,6431.480,4302.767,7292.413,5069.721,6192.545,10477.167,8848.378,6321.000,5187.344,4989.467
515,5083.400,6425.347,4325.683,7338.200,5044.164,6174.818,10515.083,8845.486,6313.812,5184.562,4987.053
516,5086.514,6424.533,4317.083,7368.525,5055.000,6200.273,10464.083,8836.486,6352.562,5129.688,4976.374
517,5077.586,6445.146,4324.733,7313.475,5051.508,6238.000,10484.750,8806.189,6283.000,5127.750,4968.667
518,5080.486,6423.813,4324.283,7263.550,5062.410,6134.909,10420.250,8774.027,6269.000,5149.812,4966.200
519,5088.400,6419.667,4299.917,7262.438,5028.869,6198.545,10354.250,8767.703,6314.125,5211.562,4961.640
520,5071.829,6407.987,4309.200,7212.175,5028.869,6194.545,10458.500,8751.865,6266.062,5208.188,4959.907
521,5070.471,6429.173,4303.767,7181.962,5018.771,6136.455,10362.833,8757.919,6269.312,5218.781,4949.293
522,5051.843,6414.987,4315.983,7226.700,5042.820,6190.636,10422.333,8736.027,6229.000,5177.406,4927.854
523,5073.257,6434.854,4322.533,7244.487,5036.426,6164.182,10328.333,8717.486,6249.688,5193.031,4942.160
524,5048.114,6411.827,4320.633,7236.650,5038.738,6169.182,10422.583,8667.297,6223.250,5186.719,4942.000
525,5063.529,6428.626,4326.817,7222.250,5021.476,6120.364,10376.000,8654.405,6210.375,5123.156,4928.146
526,5046.929,6411.920,4326.733,7204.850,5010.623,6182.909,10360.667,8618.946,6220.500,5122.750,4934.200
527,5019.200,6410.880,4326.233,7269.288,5036.049,6115.000,10276.000,8624.486,6196.438,5139.656,4920.600
528,5033.500,6407.267,4324.400,7226.812,5017.574,6114.636,10269.000,8624.703,6204.812,5183.375,4919.920
529,5051.386,6417.213,4320.750,7218.025,5008.672,6145.455,10284.417,8608.757,6171.812,5141.125,4891.307
530,5036.543,6441.626,4311.383,7252.375,5021.115,6194.727,10342.583,8631.162,6188.688,5148.531,4902.067
531,5032.357,6432.160,4326.483,7272.888,5000.492,6120.091,10196.083,8552.324,6181.125,5154.250,4893.200
532,5026.114,6411.787,4322.967,7266.200,5007.442,6196.273,10293.417,8588.433,6217.750,5198.469,4888.293
533,5016.286,6413.200,4334.467,7230.462,5013.918,6144.545,10365.750,8528.352,6189.375,5201.281,4893.187
534,5023.400,6414.640,4333.550,7247.550,4979.229,6123.727,10296.333,8550.514,6190.625,5183.000,4889.560
535,5001.671,6431.947,4319.233,7189.938,4997.344,6124.818,10241.333,8519.027,6178.125,5161.969,4876.720
536,4996.543,6444.067,4305.033,7133.725,4975.508,6226.727,10208.417,8498.541,6189.938,5144.031,4867.053
537,5009.857,6416.600,4319.300,7101.950,4990.721,6153.091,10290.167,8465.000,6201.062,5160.562,4870.240
538,4991.943,6429.067,4294.967,7129.163,4974.213,6160.545,10229.833,8493.271,6167.062,5152.000,4850.067
539,4998.600,6421.920,4294.233,7138.200,4962.197,6194.182,10214.167,8450.973,6140.938,5093.656,4844.307
540,5005.443,6398.187,4317.600,7119.600,4969.754,6120.909,10197.000,8426.297,6147.500,5131.156,4832.280
541,5000.971,6432.813,4313.083,7121.837,4958.065,6188.727,10101.000,8424.892,6138.750,5115.094,4826.787
542,4985.400,6406.573,4323.383,7092.925,4944.803,6145.364,10134.250,8395.486,6161.812,5085.500,4819.880
543,4986.014,6408.227,4321.233,7071.087,4968.180,6181.909,10218.167,8409.271,6168.875,5101.438,4806.787
544,4964.300,6409.440,4325.367,7029.150,4969.197,6182.636,10132.083,8364.378,6171.812,5148.750,4823.653
545,4975.071,6425.120,4313.000,6989.025,4948.180,6133.545,10153.583,8392.135,6085.938,5163.531,4826.440
546,4966.357,6406.133,4312.083,6965.038,4965.147,6062.545,10126.000,8386.216,6122.625,5154.938,4804.400
547,4971.329,6411.894,4330.717,7005.575,4966.476,6166.909,10277.833,8384.729,6096.625,5116.438,4775.787
548,4964.471,6400.693,4317.267,7030.862,4967.295,6169.364,10360.417,8373.189,6133.500,5161.938,4784.360
549,4947.943,6400.973,4308.000,6986.725,4956.394,6197.091,10307.083,8343.622,6115.125,5152.500,4807.013
550,4952.171,6422.240,4320.083,6983.750,4983.771,6206.909,10332.500,8329.271,6065.000,5146.688,4777.573
551,4947.300,6407.547,4319.717,6979.050,4986.623,6184.636,10316.000,8316.892,6079.000,5125.719,4766.933
552,4919.128,6390.374,4307.183,6928.312,4966.049,6185.182,10326.583,8323.595,6096.625,5113.219,4781.854
553,4927.429,6406.787,4322.133,6915.300,4960.476,6204.818,10301.417,8297.271,6100.750,5107.188,4754.013
554,4921.686,6383.626,4314.250,6935.375,4952.967,6196.455,10368.917,8292.433,6090.000,5105.781,4768.280
555,4940.729,6383.120,4314.617,7000.837,4961.180,6247.818,10300.583,8249.676,6076.438,5049.188,4752.560
556,4915.372,6410.973,4304.300,6972.188,4956.820,6193.091,10328.000,8298.729,6040.938,5077.719,4741.813
557,4918.229,6395.854,4316.100,6943.188,4951.639,6191.364,10254.750,8241.433,6091.000,5068.469,4724.867
558,4914.671,6385.520,4326.750,6930.812,4941.885,6245.000,10222.417,8225.838,6051.688,5061.375,4725.800
559,4915.643,6388.213,4321.617,6898.212,4925.492,6231.727,10285.333,8220.973,6047.688,5066.375,4734.600
560,4918.372,6392.213,4308.117,6887.875,4925.787,6184.727,10232.417,8249.162,6051.438,5081.156,4702.586
561,4931.729,6391.453,4320.100,6956.513,4928.558,6200.909,10288.333,8186.811,6058.875,5035.625,4706.547
562,4908.457,6365.586,4309.950,6967.250,4930.918,6120.909,10243.750,8165.622,5995.750,5040.219,4701.987
563,4901.814,6377.440,4303.650,6940.612,4934.541,6216.364,10188.667,8142.514,6004.062,5019.969,4711.133
564,4895.343,6376.267,4303.217,6905.938,4929.312,6172.182,10235.000,8155.622,5975.188,5029.812,4665.427
565,4884.729,6360.987,4340.650,6885.288,4926.672,6181.455,10191.167,8172.027,5993.812,5021.438,4681.613
566,4880.386,6375.040,4305.750,6878.062,4921.606,6100.273,10177.000,8129.459,6051.250,5047.875,4674.827
567,4901.943,6363.120,4311.233,6823.087,4886.344,6221.000,10169.167,8101.622,6018.750,5010.031,4649.053
568,4880.872,6352.106,4313.217,6867.612,4893.885,6128.727,10144.500,8133.297,6010.125,5000.250,4652.440
569,4890.714,6362.733,4322.450,6876.587,4921.115,6125.636,10106.583,8113.892,5982.875,5000.125,4677.933
570,4853.514,6386.200,4312.867,6887.475,4920.459,6144.273,10151.583,8059.946,6018.625,4964.000,4669.653
571,4874.900,6382.680,4317.500,6888.812,4913.606,6172.818,10080.583,8047.243,5976.312,4960.781,4645.800
572,4862.386,6353.880,4325.283,6829.638,4910.312,6161.091,10078.500,8048.271,5966.000,4982.594,4626.760
573,4873.457,6362.440,4305.783,6850.100,4877.082,6158.000,10131.750,8022.811,5965.562,4965.281,4628.293
574,4863.514,6381.213,4327.250,6924.487,4890.279,6196.545,10025.583,8026.567,5936.125,4897.094,4613.600
575,4859.271,6362.467,4317.600,6912.675,4902.820,6155.727,10035.500,8018.459,6023.000,4930.500,4631.933
576,4858.771,6346.813,4309.517,6899.425,4881.951,6181.545,9983.000,8012.811,5974.625,4921.750,4612.106
577,4843.700,6357.213,4309.950,6876.900,4881.705,6130.091,10080.833,7998.243,5939.875,4950.188,4606.267
578,4861.700,6349.813,4314.100,6915.038,4879.935,6152.455,9967.833,7985.378,5941.625,4962.031,4597.133
579,4834.386,6369.693,4302.417,6949.450,4859.197,6140.727,9965.167,8043.189,5951.000,4976.406,4626.067
580,4845.771,6352.374,4307.950,6954.050,4871.803,6175.364,10036.667,8018.486,5975.000,5052.500,4608.187
581,4846.529,6362.480,4341.417,6904.138,4864.935,6149.455,9955.667,8028.352,5931.812,5037.062,4591.333
582,4843.014,6341.894,4321.100,6935.462,4870.771,6154.545,9997.333,7972.405,5911.312,5020.500,4582.747
583,4833.814,6351.813,4305.533,6977.700,4864.639,6150.455,9962.917,7996.541,5915.625,4991.812,4588.960
584,4823.743,6350.973,4305.983,6972.837,4856.426,6213.545,9991.417,7978.108,5939.875,5020.031,4572.760
585,4823.814,6343.547,4324.567,6967.612,4866.803,6101.545,9949.333,7933.757,5911.000,4976.312,4580.427
586,4809.414,6331.227,4305.917,6932.538,4867.082,6073.182,9884.583,7927.919,5910.375,4934.875,4560.707
587,4811.300,6326.613,4312.867,6989.388,4866.131,6154.000,9934.167,7941.919,5955.750,4951.188,4553.920
588,4803.600,6331.374,4340.067,6979.300,4856.377,6073.455,9810.667,7941.189,5891.625,4936.500,4554.987
589,4816.457,6328.520,4327.267,6980.237,4855.361,6106.000,9811.417,7914.081,5943.688,4935.719,4544.973
590,4782.100,6342.374,4298.567,6961.075,4854.918,6179.000,9856.917,7863.189,5871.500,4918.344,4531.106
591,4801.529,6332.253,4305.667,6922.212,4837.508,6148.455,9874.250,7892.486,5892.125,4937.562,4545.867
592,4811.086,6341.187,4339.300,6879.288,4844.197,6118.364,9748.000,7877.378,5884.688,4885.219,4531.640
593,4803.657,6339.760,4305.217,6873.913,4847.213,6072.818,9820.833,7885.378,5897.312,4914.250,4524.800
594,4802.643,6322.387,4322.583,6846.900,4829.623,6095.818,9812.250,7869.243,5899.938,4976.844,4515.133
595,4784.257,6362.227,4310.017,6822.550,4841.213,6110.545,9811.833,7853.216,5873.812,4998.844,4510.347
596,4776.429,6341.693,4327.850,6809.075,4837.279,6105.818,9869.667,7887.703,5844.125,4964.375,4530.480
597,4759.257,6344.067,4328.117,6830.587,4819.344,6065.273,9670.500,7862.027,5862.688,4966.125,4513.333
598,4767.186,6314.293,4310.417,6846.050,4838.754,6069.000,9757.833,7797.405,5868.812,4977.438,4500.520
599,4772.457,6329.280,4302.667,6873.150,4819.853,6109.818,9746.333,7858.946,5878.125,4935.781,4506.360
600,4759.757,6340.106,4325.467,6911.888,4835.180,6075.455,9767.833,7793.757,5868.625,4995.031,4514.267
601,4761.900,6339.827,4322.117,6931.112,4824.983,6123.818,9730.000,7857.541,5877.438,5005.656,4489.987
602,4751.771,6338.187,4322.317,6917.038,4809.180,6078.091,9647.000,7827.757,5846.562,5023.625,4498.720
603,4758.200,6314.613,4324.433,6889.325,4823.967,6100.091,9660.667,7834.000,5883.312,5000.844,4479.053
604,4732.586,6300.773,4327.083,6944.850,4806.180,6108.909,9662.250,7830.459,5892.938,4993.969,4485.854
605,4737.872,6321.080,4325.067,6965.600,4806.492,6098.182,9559.250,7800.676,5875.812,4980.656,4479.653
606,4745.043,6316.987,4329.617,6944.650,4820.656,6066.182,9578.167,7768.243,5848.500,4978.656,4481.387
607,4717.500,6304.374,4331.833,6934.800,4816.049,6076.000,9528.000,7816.352,5870.312,4937.312,4476.613
608,4727.628,6320.747,4312.333,6981.950,4794.180,6119.000,9613.667,7789.648,5841.625,4938.500,4437.680
609,4721.571,6344.760,4329.983,6990.812,4788.049,6083.455,9579.750,7790.459,5874.125,4871.812,4458.867
610,4726.300,6295.533,4323.283,6968.450,4813.476,6034.182,9636.833,7794.324,5849.875,4877.281,4423.613
611,4718.886,6300.987,4313.633,6930.263,4778.524,6074.091,9472.333,7796.514,5858.438,4864.281,4448.374
612,4711.357,6297.200,4312.750,6877.625,4783.672,6099.909,9554.417,7816.541,5855.812,4892.156,4435.747
613,4713.386,6303.267,4324.317,6883.425,4788.541,6097.727,9532.250,7777.514,5863.562,4905.281,4422.427
614,4702.457,6293.920,4320.933,6905.788,4780.672,6128.182,9547.917,7760.595,5832.750,4857.094,4429.427
615,4696.786,6306.813,4326.017,6936.837,4795.803,6085.455,9491.917,7752.162,5860.312,4881.156,4438.894
616,4686.729,6309.400,4309.567,6887.163,4769.442,6083.909,9537.417,7728.405,5804.125,4839.500,4407.640
617,4693.857,6318.320,4310.100,6901.825,4778.853,6067.545,9469.750,7733.973,5767.312,4846.156,4412.813
618,4705.857,6282.973,4305.000,6852.600,4772.558,6036.364,9492.500,7761.216,5827.625,4904.312,4403.106
619,4696.372,6305.507,4330.250,6851.800,4768.328,6116.000,9432.250,7727.108,5821.438,4896.219,4413.733
620,4678.514,6307.707,4305.900,6915.538,4779.312,6099.545,9495.000,7746.729,5844.188,4928.469,4416.933
621,4676.600,6306.520,4320.333,6920.888,4781.033,6136.000,9394.917,7738.946,5801.062,4896.312,4398.747
622,4700.386,6290.894,4305.150,6914.788,4773.574,6112.273,9400.583,7732.027,5875.500,4905.531,4397.414
623,4690.986,6288.146,4310.867,6911.312,4751.951,6108.273,9363.000,7701.324,5810.500,4892.969,4392.013
624,4677.243,6283.880,4301.567,6965.888,4743.951,6131.455,9381.083,7748.919,5841.562,4881.781,4383.560
625,4660.329,6276.227,4310.883,6919.675,4764.574,6067.727,9373.417,7749.271,5865.500,4882.875,4379.067
626,4667.571,6270.973,4306.350,6884.325,4754.246,6031.727,9363.917,7729.135,5820.375,4841.750,4362.987
627,4670.786,6308.707,4322.083,6859.350,4769.279,6145.182,9304.083,7685.433,5802.250,4873.906,4375.387
628,4660.014,6286.374,4318.750,6825.788,4760.885,6073.091,9309.333,7707.378,5829.250,4853.656,4367.867
629,4659.757,6274.800,4311.950,6817.650,4762.295,6037.455,9363.417,7687.514,5795.625,4836.250,4346.320
630,4655.457,6260.573,4318.200,6765.237,4744.885,6048.182,9294.167,7700.567,5833.188,4833.719,4361.747
631,4659.843,6267.693,4308.333,6774.413,4757.836,6036.273,9302.333,7683.000,5792.000,4816.781,4350.293
632,4648.671,6261.053,4307.183,6733.325,4757.426,6084.636,9250.333,7692.757,5806.812,4815.875,4350.414
633,4644.557,6263.760,4295.533,6688.475,4759.771,6051.818,9193.333,7748.297,5858.188,4805.031,4364.106
634,4637.071,6280.133,4320.083,6672.163,4746.033,6058.273,9245.417,7703.703,5779.312,4831.781,4339.227
635,4641.400,6254.427,4295.150,6685.562,4734.705,6028.182,9222.417,7734.729,5839.562,4808.562,4350.240
636,4626.743,6276.787,4312.067,6724.500,4757.590,6013.455,9175.167,7730.054,5814.438,4783.312,4343.787
637,4622.243,6256.293,4319.000,6702.975,4723.065,6053.636,9147.833,7730.865,5819.562,4806.031,4338.973
638,4610.729,6269.533,4315.983,6752.962,4719.688,6051.727,9180.917,7721.811,5808.812,4759.938,4323.653
639,4629.686,6262.933,4320.750,6784.612,4751.361,6068.545,9209.250,7749.297,5830.688,4775.125,4335.960
640,4625.514,6282.400,4312.267,6767.188,4721.853,6086.000,9204.167,7693.919,5772.500,4779.625,4319.667
641,4624.514,6249.173,4307.100,6790.962,4729.639,6075.727,9173.417,7723.892,5792.250,4753.219,4318.854
642,4608.829,6244.320,4319.583,6726.225,4742.590,6051.273,9150.250,7720.892,5811.812,4748.000,4329.387
643,4613.886,6247.960,4306.217,6715.550,4727.049,6070.545,9149.750,7721.567,5835.438,4751.406,4334.160
644,4609.471,6273.187,4303.600,6670.400,4739.771,6126.091,9113.667,7717.946,5824.750,4749.875,4315.240
645,4620.000,6238.907,4314.250,6737.263,4733.229,6111.273,9065.333,7741.297,5828.375,4743.594,4301.507
646,4609.214,6250.333,4302.150,6728.987,4744.492,6146.455,9090.167,7727.648,5829.688,4717.406,4304.747
647,4595.314,6263.894,4312.717,6743.050,4736.426,6115.636,9066.417,7736.784,5794.250,4726.062,4307.080
648,4605.443,6274.120,4333.717,6704.513,4734.836,6120.636,9113.417,7717.405,5844.062,4730.000,4284.333
649,4595.300,6247.653,4327.000,6763.513,4743.017,6045.636,9104.000,7925.648,5915.188,4742.750,4295.293
650,4584.914,6274.467,4325.483,6771.325,4750.164,6090.727,9044.333,7974.784,5884.125,4709.719,4286.493
651,4588.400,6281.213,4317.433,6748.775,4711.279,6071.364,8993.833,7989.108,5961.375,4722.344,4316.733
652,4590.686,6290.600,4321.750,6711.250,4722.820,6098.000,8971.417,8005.919,5946.125,4706.188,4299.280
653,4579.943,6275.626,4305.750,6683.788,4717.885,6099.909,8984.167,8005.648,5951.250,4693.156,4299.547
654,4591.586,6260.947,4316.350,6669.250,4717.344,6105.455,9000.917,7990.973,5970.500,4672.438,4289.933
655,4575.357,6272.146,4309.033,6721.538,4719.902,6093.182,9007.167,8009.919,5933.562,4687.156,4275.800
656,4579.286,6271.640,4325.000,6727.388,4697.033,6134.636,8997.167,8026.216,5959.000,4752.500,4278.200
657,4564.571,6272.374,4318.283,6703.575,4723.983,6119.000,9002.250,7979.433,5965.375,4804.031,4271.973
658,4545.671,6257.013,4318.533,6673.800,4727.787,6079.091,8915.833,7941.703,5913.125,4809.156,4276.600
659,4554.686,6255.560,4329.733,6661.237,4714.344,6094.364,8921.583,7954.811,5911.750,4752.875,4276.000
660,4568.872,6264.414,4316.617,6628.263,4709.033,6091.636,8944.917,7920.703,5908.812,4764.312,4262.027
661,4578.300,6244.747,4314.433,6568.550,4699.902,6085.455,8955.417,7962.729,5905.562,4773.719,4248.173
662,4539.557,6251.800,4314.750,6538.400,4703.033,6075.909,8878.167,7914.297,5884.688,4769.375,4261.213
663,4544.814,6244.667,4339.683,6548.250,4698.476,6092.636,8872.917,7901.567,5893.875,4723.281,4258.880
664,4542.586,6264.920,4332.600,6518.837,4735.442,6139.182,8801.583,7919.405,5898.438,4724.094,4266.507
665,4539.086,6249.827,4331.433,6481.438,4718.623,6153.818,8828.833,7856.514,5889.625,4709.438,4249.093
666,4550.372,6230.027,4298.600,6472.688,4694.524,6095.818,8816.333,7868.216,5877.000,4714.656,4269.520
667,4541.829,6244.840,4308.250,6415.400,4694.295,6137.818,8897.500,7858.297,5886.625,4688.969,4250.667
668,4542.400,6227.067,4309.517,6429.375,4690.951,6117.091,8809.917,7881.676,5882.875,4695.156,4233.173
669,4539.543,6262.667,4306.750,6498.962,4722.606,6121.818,8770.750,7829.892,5881.750,4700.125,4247.960
670,4549.372,6234.920,4309.000,6476.500,4714.623,6037.273,8812.083,7865.703,5898.500,4681.938,4236.120
671,4535.886,6263.067,4309.233,6487.325,4719.738,6107.545,8753.750,7813.703,5857.938,4647.750,4237.146
672,4533.814,6226.040,4319.767,6523.362,4710.361,6086.364,8724.833,7803.541,5800.750,4661.812,4222.707
673,4545.143,6236.093,4333.883,6547.337,4716.705,6080.818,8701.167,7824.541,5870.062,4671.594,4221.067
674,4523.614,6226.773,4319.117,6542.388,4702.000,6088.182,8737.667,7798.405,5859.188,4671.562,4248.027
675,4548.686,6207.267,4302.067,6548.825,4682.000,6084.727,8673.500,7798.243,5858.062,4665.875,4215.200
676,4499.029,6216.613,4314.050,6560.900,4696.558,6081.818,8720.583,7810.919,5811.688,4642.844,4225.480
677,4520.557,6246.000,4330.583,6604.138,4701.082,6055.545,8684.500,7758.081,5838.562,4631.062,4214.387
678,4519.757,6208.880,4298.400,6618.812,4687.869,6076.000,8610.750,7763.405,5831.000,4615.625,4219.987
679,4523.943,6197.160,4318.050,6592.575,4683.672,6054.909,8596.667,7781.081,5832.062,4611.094,4215.533
680,4514.286,6209.040,4323.183,6574.587,4674.000,6083.909,8613.583,7774.838,5822.125,4616.781,4217.573
681,4511.243,6205.093,4308.783,6539.562,4706.639,6084.000,8551.917,7783.811,5804.688,4621.156,4193.320
682,4529.628,6215.947,4311.433,6506.688,4682.639,6047.273,8668.333,7767.865,5823.500,4626.594,4201.067
683,4501.886,6238.333,4311.200,6493.800,4667.623,6045.818,8564.000,7741.324,5829.062,4603.625,4191.693
684,4510.171,6191.520,4314.417,6452.188,4690.115,6086.636,8557.333,7737.459,5795.500,4596.719,4186.213
685,4514.457,6209.120,4322.683,6410.737,4690.229,6071.545,8551.250,7729.703,5803.125,4586.000,4199.493
686,4501.271,6210.320,4298.667,6387.562,4708.131,6005.909,8607.917,7726.243,5822.438,4595.469,4180.920
687,4496.771,6212.667,4311.333,6416.275,4683.918,6043.364,8538.750,7708.243,5823.500,4576.594,4177.693
688,4503.514,6200.453,4317.033,6451.938,4692.803,6043.455,8535.000,7709.271,5812.062,4565.656,4177.653
689,4493.128,6211.773,4312.767,6467.275,4667.803,6082.091,8494.583,7735.892,5732.688,4591.969,4173.653
690,4482.600,6176.947,4300.517,6402.087,4684.262,6032.727,8464.667,7676.973,5809.438,4601.844,4191.867
691,4481.029,6209.227,4301.050,6399.775,4678.688,6044.000,8499.333,7684.027,5773.562,4595.312,4162.200
692,4489.543,6185.880,4308.550,6359.250,4690.426,6062.182,8508.667,7751.271,5830.188,4582.500,4154.320
693,4474.872,6196.067,4305.917,6349.300,4677.312,6132.545,8463.000,7899.595,5930.188,4645.750,4167.573
694,4473.872,6191.520,4311.383,6327.150,4679.049,6098.000,8546.500,7935.811,5933.750,4701.875,4176.227
695,4498.628,6204.347,4314.583,6303.200,4687.688,6084.273,8433.417,7992.919,5912.875,4718.094,4163.626
696,4474.271,6235.600,4308.133,6275.300,4700.967,6102.727,8463.333,7973.486,5945.438,4700.938,4155.040
697,4468.657,6222.374,4319.100,6240.350,4668.508,6051.545,8449.333,7947.676,5943.688,4714.438,4152.267
698,4480.372,6217.600,4322.333,6282.300,4668.918,6102.727,8324.250,7949.838,5966.312,4694.719,4148.520
699,4471.486,6221.880,4330.350,6341.950,4651.115,6016.818,8390.083,7933.892,5882.562,4717.812,4140.293
700,4457.814,6190.507,4314.000,6341.750,4673.131,6070.545,8330.000,7883.648,5913.438,4662.156,4142.840
701,4460.671,6208.653,4303.400,6334.913,4660.197,6040.727,8374.083,7890.216,5864.438,4697.812,4136.840
702,4462.171,6184.253,4311.800,6304.587,4678.229,6058.545,8348.667,7827.811,5884.625,4679.219,4149.560
703,4447.443,6209.573,4310.933,6313.938,4681.410,6055.091,8342.083,7864.378,5861.750,4655.000,4145.880
704,4437.200,6245.613,4324.733,6347.575,4662.246,6027.091,8312.250,7822.378,5844.625,4626.688,4132.040
705,4467.071,6223.720,4321.000,6372.775,4652.853,6095.545,8256.417,7826.486,5841.500,4681.562,4130.267
706,4479.243,6238.053,4310.067,6384.888,4670.229,6070.000,8296.750,7810.459,5870.625,4649.625,4132.533
707,4471.186,6220.640,4320.450,6338.487,4663.394,6054.091,8204.333,7787.000,5848.625,4637.500,4146.827
708,4463.557,6199.933,4325.667,6322.038,4660.869,6105.455,8250.250,7769.811,5825.625,4611.281,4136.146
709,4451.457,6203.707,4305.350,6369.500,4665.033,6094.818,8252.500,7723.514,5823.625,4634.531,4118.493
710,4455.929,6214.440,4311.933,6381.800,4673.885,6092.818,8274.667,7725.757,5770.125,4613.438,4131.880
711,4470.800,6217.733,4316.283,6378.425,4673.246,6111.273,8167.667,7860.486,5912.000,4703.562,4134.507
712,4462.414,6206.347,4322.050,6351.538,4698.065,6146.455,8189.750,7994.567,6008.062,4709.125,4135.374
713,4516.986,6203.894,4341.700,6355.462,4668.656,6095.455,8138.583,8051.027,6000.625,4717.531,4123.933
714,4635.214,6224.427,4326.750,6319.212,4650.885,6091.273,8186.417,8024.135,6010.062,4708.500,4138.960
715,4716.514,6206.907,4341.550,6301.112,4676.246,6070.455,8257.833,8076.000,6040.188,4724.031,4122.000
716,4771.214,6213.053,4340.233,6273.925,4665.853,6147.273,8160.333,8090.567,6034.312,4759.094,4131.947
717,4752.457,6179.480,4341.017,6262.275,4651.869,6081.364,8192.833,8098.514,5989.688,4759.281,4144.667
718,4770.829,6192.374,4323.250,6273.525,4659.082,6103.364,8214.250,8101.946,5989.000,4784.781,4138.600
719,4758.700,6197.813,4333.050,6297.450,4669.787,6104.909,8186.250,8222.433,6057.875,4809.344,4146.573
720,4749.128,6202.000,4336.750,6326.312,4668.000,6123.273,8172.583,8331.405,6146.312,4840.062,4156.347
721,4718.100,6188.560,4322.400,6314.538,4688.344,6136.091,8178.667,8370.892,6112.688,4848.125,4158.653
722,4705.314,6211.800,4336.650,6292.025,4684.688,6131.818,8155.417,8343.865,6128.375,4861.500,4129.013
723,4695.771,6183.467,4317.667,6338.712,4674.262,6166.727,8168.917,8329.648,6134.062,4846.125,4141.813
724,4690.443,6192.320,4339.767,6383.237,4698.820,6118.818,8157.583,8368.567,6098.375,4833.562,4143.907
725,4656.214,6190.146,4333.183,6378.400,4693.410,6137.182,8218.750,8333.703,6141.688,4796.062,4136.120
726,4656.357,6182.427,4321.683,6352.638,4672.524,6166.455,8249.583,8336.243,6044.375,4769.094,4140.573
727,4638.400,6190.360,4327.417,6319.050,4682.803,6152.364,8315.167,8288.352,6120.000,4801.969,4117.453
